,date,mean temperature (degC)
3977,1986-01-19,23.1
3978,1986-01-20,22.1
3979,1986-01-21,25.2
3980,1986-01-22,21.9
3981,1986-01-23,18.3
3982,1986-01-24,19.4
3983,1986-01-25,20.3
3984,1986-01-26,22.9
3985,1986-01-27,23.0
3986,1986-01-28,23.3
3987,1986-01-29,23.8
3988,1986-01-30,26.9
3989,1986-01-31,22.1
3990,1986-02-01,24.0
3991,1986-02-02,30.0
3992,1986-02-03,20.1
3993,1986-02-04,23.2
3994,1986-02-05,26.2
3995,1986-02-06,21.7
3996,1986-02-07,23.6
3997,1986-02-08,26.3
3998,1986-02-09,30.0
3999,1986-02-10,21.7
4000,1986-02-11,21.9
4001,1986-02-12,21.8
4002,1986-02-13,21.7
4003,1986-02-14,20.6
4004,1986-02-15,19.4
4005,1986-02-16,22.2
4006,1986-02-17,22.7
4007,1986-02-18,24.0
4008,1986-02-19,22.2
4009,1986-02-20,20.9
4010,1986-02-21,22.3
4011,1986-02-22,24.4
4012,1986-02-23,19.3
4013,1986-02-24,19.0
4014,1986-02-25,21.9
4015,1986-02-26,22.1
4016,1986-02-27,21.8
4017,1986-02-28,21.5
4018,1986-03-01,23.7
4019,1986-03-02,23.0
4020,1986-03-03,21.3
4021,1986-03-04,25.7
4022,1986-03-05,24.5
4023,1986-03-06,22.5
4024,1986-03-07,23.7
4025,1986-03-08,19.3
4026,1986-03-09,21.4
4027,1986-03-10,18.1
4028,1986-03-11,16.1
4029,1986-03-12,17.2
4030,1986-03-13,18.5
4031,1986-03-14,21.7
4032,1986-03-15,24.4
4033,1986-03-16,21.0
4034,1986-03-17,22.3
4035,1986-03-18,23.3
4036,1986-03-19,26.2
4037,1986-03-20,25.3
4038,1986-03-21,25.0
4039,1986-03-22,22.7
4040,1986-03-23,21.2
4041,1986-03-24,22.2
4042,1986-03-25,22.2
4043,1986-03-26,25.6
4044,1986-03-27,29.0
4045,1986-03-28,22.5
4046,1986-03-29,22.1
4047,1986-03-30,21.4
4048,1986-03-31,20.8
4049,1986-04-01,21.9
4050,1986-04-02,22.4
4051,1986-04-03,23.6
4052,1986-04-04,26.5
4053,1986-04-05,28.3
4054,1986-04-06,16.4
4055,1986-04-07,19.2
4056,1986-04-08,20.9
4057,1986-04-09,20.3
4058,1986-04-10,22.2
4059,1986-04-11,21.0
4060,1986-04-12,21.0
4061,1986-04-13,20.0
4062,1986-04-14,20.5
4063,1986-04-15,17.7
4064,1986-04-16,20.3
4065,1986-04-17,23.1
4066,1986-04-18,17.0
4067,1986-04-19,16.5
4068,1986-04-20,16.7
4069,1986-04-21,15.6
4070,1986-04-22,16.9
4071,1986-04-23,17.0
4072,1986-04-24,18.6
4073,1986-04-25,19.3
4074,1986-04-26,13.0
4075,1986-04-27,13.0
4076,1986-04-28,12.3
4077,1986-04-29,14.8
4078,1986-04-30,14.8
4079,1986-05-01,14.3
4080,1986-05-02,14.5
4081,1986-05-03,16.4
4082,1986-05-04,15.3
4083,1986-05-05,15.3
4084,1986-05-06,15.9
4085,1986-05-07,17.9
4086,1986-05-08,18.1
4087,1986-05-09,17.1
4088,1986-05-10,15.2
4089,1986-05-11,13.7
4090,1986-05-12,15.6
4091,1986-05-13,15.8
4092,1986-05-14,16.6
4093,1986-05-15,15.7
4094,1986-05-16,13.8
4095,1986-05-17,15.3
4096,1986-05-18,18.4
4097,1986-05-19,14.5
4098,1986-05-20,14.1
4099,1986-05-21,11.8
4100,1986-05-22,13.1
4101,1986-05-23,11.5
4102,1986-05-24,15.6
4103,1986-05-25,11.7
4104,1986-05-26,11.1
4105,1986-05-27,13.1
4106,1986-05-28,12.4
4107,1986-05-29,11.9
4108,1986-05-30,10.7
4109,1986-05-31,12.4
4110,1986-06-01,10.9
4111,1986-06-02,11.8
4112,1986-06-03,10.2
4113,1986-06-04,10.4
4114,1986-06-05,11.0
4115,1986-06-06,12.6
4116,1986-06-07,13.2
4117,1986-06-08,13.4
4118,1986-06-09,9.3
4119,1986-06-10,9.8
4120,1986-06-11,11.4
4121,1986-06-12,10.3
4122,1986-06-13,11.2
4123,1986-06-14,13.6
4124,1986-06-15,14.0
4125,1986-06-16,14.4
4126,1986-06-17,13.3
4127,1986-06-18,13.2
4128,1986-06-19,11.2
4129,1986-06-20,11.4
4130,1986-06-21,5.9
4131,1986-06-22,6.9
4132,1986-06-23,6.5
4133,1986-06-24,5.8
4134,1986-06-25,6.3
4135,1986-06-26,8.1
4136,1986-06-27,8.8
4137,1986-06-28,8.9
4138,1986-06-29,7.3
4139,1986-06-30,6.4
4140,1986-07-01,8.1
4141,1986-07-02,10.1
4142,1986-07-03,16.1
4143,1986-07-04,16.5
4144,1986-07-05,13.1
4145,1986-07-06,9.0
4146,1986-07-07,7.3
4147,1986-07-08,10.2
4148,1986-07-09,8.4
4149,1986-07-10,10.5
4150,1986-07-11,7.3
4151,1986-07-12,6.9
4152,1986-07-13,6.8
4153,1986-07-14,9.6
4154,1986-07-15,8.3
4155,1986-07-16,14.1
4156,1986-07-17,15.6
4157,1986-07-18,13.4
4158,1986-07-19,8.4
4159,1986-07-20,11.3
4160,1986-07-21,10.7
4161,1986-07-22,10.9
4162,1986-07-23,16.0
4163,1986-07-24,17.7
4164,1986-07-25,14.6
4165,1986-07-26,4.9
4166,1986-07-27,2.2
4167,1986-07-28,6.4
4168,1986-07-29,7.1
4169,1986-07-30,6.2
4170,1986-07-31,7.9
4171,1986-08-01,9.1
4172,1986-08-02,8.0
4173,1986-08-03,8.7
4174,1986-08-04,8.9
4175,1986-08-05,11.4
4176,1986-08-06,11.3
4177,1986-08-07,12.9
4178,1986-08-08,12.3
4179,1986-08-09,10.6
4180,1986-08-10,11.0
4181,1986-08-11,9.2
4182,1986-08-12,10.1
4183,1986-08-13,12.0
4184,1986-08-14,12.9
4185,1986-08-15,15.8
4186,1986-08-16,15.3
4187,1986-08-17,13.3
4188,1986-08-18,12.7
4189,1986-08-19,10.4
4190,1986-08-20,10.8
4191,1986-08-21,11.6
4192,1986-08-22,12.1
4193,1986-08-23,12.1
4194,1986-08-24,13.9
4195,1986-08-25,12.7
4196,1986-08-26,12.6
4197,1986-08-27,12.1
4198,1986-08-28,13.9
4199,1986-08-29,15.1
4200,1986-08-30,15.3
4201,1986-08-31,9.4
4202,1986-09-01,12.8
4203,1986-09-02,14.3
4204,1986-09-03,14.3
4205,1986-09-04,14.3
4206,1986-09-05,18.5
4207,1986-09-06,18.0
4208,1986-09-07,11.6
4209,1986-09-08,12.9
4210,1986-09-09,14.0
4211,1986-09-10,14.3
4212,1986-09-11,12.9
4213,1986-09-12,16.1
4214,1986-09-13,18.6
4215,1986-09-14,15.9
4216,1986-09-15,13.9
4217,1986-09-16,11.4
4218,1986-09-17,15.1
4219,1986-09-18,15.3
4220,1986-09-19,15.6
4221,1986-09-20,11.4
4222,1986-09-21,14.7
4223,1986-09-22,15.5
4224,1986-09-23,14.8
4225,1986-09-24,17.9
4226,1986-09-25,21.6
4227,1986-09-26,19.5
4228,1986-09-27,18.9
4229,1986-09-28,16.2
4230,1986-09-29,15.7
4231,1986-09-30,19.1
4232,1986-10-01,19.6
4233,1986-10-02,21.1
4234,1986-10-03,22.6
4235,1986-10-04,16.2
4236,1986-10-05,17.0
4237,1986-10-06,15.6
4238,1986-10-07,18.6
4239,1986-10-08,14.2
4240,1986-10-09,15.7
4241,1986-10-10,15.6
4242,1986-10-11,15.0
4243,1986-10-12,15.6
4244,1986-10-13,18.2
4245,1986-10-14,21.1
4246,1986-10-15,15.9
4247,1986-10-16,15.6
4248,1986-10-17,17.1
4249,1986-10-18,18.5
4250,1986-10-19,20.2
4251,1986-10-20,14.8
4252,1986-10-21,14.2
4253,1986-10-22,18.5
4254,1986-10-23,15.7
4255,1986-10-24,16.5
4256,1986-10-25,15.9
4257,1986-10-26,15.5
4258,1986-10-27,14.8
4259,1986-10-28,15.6
4260,1986-10-29,15.0
4261,1986-10-30,17.4
4262,1986-10-31,22.5
4263,1986-11-01,18.2
4264,1986-11-02,16.3
4265,1986-11-03,19.4
4266,1986-11-04,21.4
4267,1986-11-05,22.0
4268,1986-11-06,24.4
4269,1986-11-07,19.4
4270,1986-11-08,18.9
4271,1986-11-09,18.1
4272,1986-11-10,18.5
4273,1986-11-11,20.5
4274,1986-11-12,15.6
4275,1986-11-13,14.9
4276,1986-11-14,17.5
4277,1986-11-15,21.0
4278,1986-11-16,20.3
4279,1986-11-17,24.1
4280,1986-11-18,13.4
4281,1986-11-19,13.4
4282,1986-11-20,13.9
4283,1986-11-21,14.3
4284,1986-11-22,17.0
4285,1986-11-23,20.8
4286,1986-11-24,19.3
4287,1986-11-25,20.5
4288,1986-11-26,23.9
4289,1986-11-27,15.1
4290,1986-11-28,15.8
4291,1986-11-29,15.4
4292,1986-11-30,15.8
4293,1986-12-01,15.7
4294,1986-12-02,18.0
4295,1986-12-03,18.6
4296,1986-12-04,21.0
4297,1986-12-05,21.8
4298,1986-12-06,23.0
4299,1986-12-07,21.7
4300,1986-12-08,18.3
4301,1986-12-09,15.9
4302,1986-12-10,19.4
4303,1986-12-11,23.5
4304,1986-12-12,20.8
4305,1986-12-13,21.7
4306,1986-12-14,21.5
4307,1986-12-15,19.9
4308,1986-12-16,23.3
4309,1986-12-17,23.6
4310,1986-12-18,20.0
4311,1986-12-19,23.4
4312,1986-12-20,20.5
4313,1986-12-21,23.3
4314,1986-12-22,22.2
4315,1986-12-23,22.0
4316,1986-12-24,20.8
4317,1986-12-25,22.7
4318,1986-12-26,26.0
4319,1986-12-27,22.9
4320,1986-12-28,24.4
4321,1986-12-29,24.2
4322,1986-12-30,22.6
4323,1986-12-31,25.5
4324,1987-01-01,21.6
4325,1987-01-02,22.3
4326,1987-01-03,22.3
4327,1987-01-04,25.3
4328,1987-01-05,26.0
4329,1987-01-06,26.9
4330,1987-01-07,26.8
4331,1987-01-08,29.2
4332,1987-01-09,21.5
4333,1987-01-10,23.3
4334,1987-01-11,26.9
4335,1987-01-12,24.9
4336,1987-01-13,26.8
4337,1987-01-14,26.8
4338,1987-01-15,24.0
4339,1987-01-16,30.9
4340,1987-01-17,29.7
4341,1987-01-18,29.8
4342,1987-01-19,25.3
4343,1987-01-20,26.3
4344,1987-01-21,23.1
4345,1987-01-22,20.8
4346,1987-01-23,19.9
4347,1987-01-24,22.8
4348,1987-01-25,25.3
4349,1987-01-26,26.9
4350,1987-01-27,27.3
4351,1987-01-28,24.5
4352,1987-01-29,25.7
4353,1987-01-30,25.5
4354,1987-01-31,27.5
4355,1987-02-01,30.5
4356,1987-02-02,30.8
4357,1987-02-03,32.4
4358,1987-02-04,23.6
4359,1987-02-05,21.9
4360,1987-02-06,24.4
4361,1987-02-07,25.0
4362,1987-02-08,25.8
4363,1987-02-09,26.5
4364,1987-02-10,28.6
4365,1987-02-11,21.4
4366,1987-02-12,23.8
4367,1987-02-13,24.0
4368,1987-02-14,26.0
4369,1987-02-15,25.0
4370,1987-02-16,22.1
4371,1987-02-17,21.2
4372,1987-02-18,22.5
4373,1987-02-19,23.1
4374,1987-02-20,26.3
4375,1987-02-21,20.5
4376,1987-02-22,20.5
4377,1987-02-23,19.7
4378,1987-02-24,26.4
4379,1987-02-25,23.0
4380,1987-02-26,19.5
4381,1987-02-27,22.1
4382,1987-02-28,27.7
4383,1987-03-01,15.9
4384,1987-03-02,15.5
4385,1987-03-03,16.0
4386,1987-03-04,17.0
4387,1987-03-05,20.0
4388,1987-03-06,21.8
4389,1987-03-07,23.0
4390,1987-03-08,19.3
4391,1987-03-09,15.6
4392,1987-03-10,16.9
4393,1987-03-11,18.0
4394,1987-03-12,22.0
4395,1987-03-13,20.4
4396,1987-03-14,21.3
4397,1987-03-15,22.1
4398,1987-03-16,19.8
4399,1987-03-17,20.9
4400,1987-03-18,21.3
4401,1987-03-19,22.8
4402,1987-03-20,23.3
4403,1987-03-21,17.9
4404,1987-03-22,19.1
4405,1987-03-23,20.0
4406,1987-03-24,19.9
4407,1987-03-25,20.5
4408,1987-03-26,22.2
4409,1987-03-27,22.0
4410,1987-03-28,23.5
4411,1987-03-29,22.5
4412,1987-03-30,17.5
4413,1987-03-31,15.0
4414,1987-04-01,15.8
4415,1987-04-02,18.3
4416,1987-04-03,19.2
4417,1987-04-04,19.5
4418,1987-04-05,19.0
4419,1987-04-06,20.5
4420,1987-04-07,22.0
4421,1987-04-08,19.6
4422,1987-04-09,16.5
4423,1987-04-10,16.3
4424,1987-04-11,17.5
4425,1987-04-12,17.6
4426,1987-04-13,19.3
4427,1987-04-14,20.5
4428,1987-04-15,18.3
4429,1987-04-16,19.3
4430,1987-04-17,18.1
4431,1987-04-18,17.1
4432,1987-04-19,19.4
4433,1987-04-20,16.4
4434,1987-04-21,13.0
4435,1987-04-22,15.2
4436,1987-04-23,16.4
4437,1987-04-24,16.0
4438,1987-04-25,16.1
4439,1987-04-26,17.6
4440,1987-04-27,18.1
4441,1987-04-28,20.3
4442,1987-04-29,22.5
4443,1987-04-30,14.6
4444,1987-05-01,17.0
4445,1987-05-02,19.0
4446,1987-05-03,20.0
4447,1987-05-04,13.0
4448,1987-05-05,13.8
4449,1987-05-06,14.6
4450,1987-05-07,16.5
4451,1987-05-08,16.5
4452,1987-05-09,17.0
4453,1987-05-10,17.0
4454,1987-05-11,18.2
4455,1987-05-12,19.0
4456,1987-05-13,19.9
4457,1987-05-14,19.8
4458,1987-05-15,15.5
4459,1987-05-16,14.1
4460,1987-05-17,12.2
4461,1987-05-18,13.6
4462,1987-05-19,11.6
4463,1987-05-20,12.9
4464,1987-05-21,13.3
4465,1987-05-22,14.5
4466,1987-05-23,12.4
4467,1987-05-24,13.1
4468,1987-05-25,17.0
4469,1987-05-26,17.0
4470,1987-05-27,11.9
4471,1987-05-28,7.6
4472,1987-05-29,8.0
4473,1987-05-30,9.4
4474,1987-05-31,9.0
4475,1987-06-01,11.4
4476,1987-06-02,10.9
4477,1987-06-03,9.1
4478,1987-06-04,8.7
4479,1987-06-05,10.9
4480,1987-06-06,12.9
4481,1987-06-07,15.2
4482,1987-06-08,15.3
4483,1987-06-09,13.6
4484,1987-06-10,12.4
4485,1987-06-11,15.8
4486,1987-06-12,14.9
4487,1987-06-13,11.5
4488,1987-06-14,8.6
4489,1987-06-15,10.6
4490,1987-06-16,12.1
4491,1987-06-17,13.6
4492,1987-06-18,13.2
4493,1987-06-19,13.3
4494,1987-06-20,14.8
4495,1987-06-21,15.3
4496,1987-06-22,15.3
4497,1987-06-23,13.6
4498,1987-06-24,10.5
4499,1987-06-25,9.4
4500,1987-06-26,9.6
4501,1987-06-27,9.2
4502,1987-06-28,10.0
4503,1987-06-29,7.6
4504,1987-06-30,6.9
4505,1987-07-01,7.3
4506,1987-07-02,9.1
4507,1987-07-03,12.8
4508,1987-07-04,8.7
4509,1987-07-05,10.3
4510,1987-07-06,11.3
4511,1987-07-07,11.8
4512,1987-07-08,9.5
4513,1987-07-09,9.0
4514,1987-07-10,8.8
4515,1987-07-11,8.9
4516,1987-07-12,7.6
4517,1987-07-13,7.4
4518,1987-07-14,5.8
4519,1987-07-15,11.5
4520,1987-07-16,12.4
4521,1987-07-17,15.1
4522,1987-07-18,10.8
4523,1987-07-19,9.7
4524,1987-07-20,8.8
4525,1987-07-21,7.3
4526,1987-07-22,6.9
4527,1987-07-23,10.3
4528,1987-07-24,12.5
4529,1987-07-25,11.9
4530,1987-07-26,8.5
4531,1987-07-27,8.4
4532,1987-07-28,9.0
4533,1987-07-29,9.3
4534,1987-07-30,11.6
4535,1987-07-31,15.0
4536,1987-08-01,12.4
4537,1987-08-02,12.4
4538,1987-08-03,13.9
4539,1987-08-04,10.2
4540,1987-08-05,8.8
4541,1987-08-06,9.9
4542,1987-08-07,11.5
4543,1987-08-08,9.6
4544,1987-08-09,12.0
4545,1987-08-10,13.1
4546,1987-08-11,12.8
4547,1987-08-12,12.4
4548,1987-08-13,13.4
4549,1987-08-14,16.1
4550,1987-08-15,16.9
4551,1987-08-16,14.5
4552,1987-08-17,12.4
4553,1987-08-18,13.2
4554,1987-08-19,14.0
4555,1987-08-20,13.4
4556,1987-08-21,13.9
4557,1987-08-22,13.9
4558,1987-08-23,16.0
4559,1987-08-24,14.4
4560,1987-08-25,12.3
4561,1987-08-26,13.5
4562,1987-08-27,12.3
4563,1987-08-28,12.9
4564,1987-08-29,14.8
4565,1987-08-30,15.1
4566,1987-08-31,15.1
4567,1987-09-01,9.6
4568,1987-09-02,12.4
4569,1987-09-03,14.1
4570,1987-09-04,10.5
4571,1987-09-05,10.7
4572,1987-09-06,13.4
4573,1987-09-07,14.0
4574,1987-09-08,12.1
4575,1987-09-09,13.9
4576,1987-09-10,14.0
4577,1987-09-11,11.4
4578,1987-09-12,12.4
4579,1987-09-13,13.0
4580,1987-09-14,13.2
4581,1987-09-15,14.0
4582,1987-09-16,16.2
4583,1987-09-17,13.9
4584,1987-09-18,14.9
4585,1987-09-19,17.0
4586,1987-09-20,18.5
4587,1987-09-21,17.6
4588,1987-09-22,14.8
4589,1987-09-23,18.2
4590,1987-09-24,19.5
4591,1987-09-25,20.8
4592,1987-09-26,21.0
4593,1987-09-27,21.0
4594,1987-09-28,21.8
4595,1987-09-29,21.8
4596,1987-09-30,15.7
4597,1987-10-01,16.2
4598,1987-10-02,15.7
4599,1987-10-03,17.8
4600,1987-10-04,19.4
4601,1987-10-05,15.0
4602,1987-10-06,15.4
4603,1987-10-07,20.0
4604,1987-10-08,15.1
4605,1987-10-09,16.1
4606,1987-10-10,18.1
4607,1987-10-11,18.3
4608,1987-10-12,12.1
4609,1987-10-13,10.4
4610,1987-10-14,12.8
4611,1987-10-15,15.9
4612,1987-10-16,18.1
4613,1987-10-17,15.8
4614,1987-10-18,16.4
4615,1987-10-19,15.0
4616,1987-10-20,15.8
4617,1987-10-21,18.0
4618,1987-10-22,16.9
4619,1987-10-23,17.5
4620,1987-10-24,19.5
4621,1987-10-25,16.9
4622,1987-10-26,18.8
4623,1987-10-27,19.5
4624,1987-10-28,21.9
4625,1987-10-29,18.0
4626,1987-10-30,19.6
4627,1987-10-31,19.1
4628,1987-11-01,21.2
4629,1987-11-02,24.4
4630,1987-11-03,27.4
4631,1987-11-04,18.5
4632,1987-11-05,19.5
4633,1987-11-06,18.5
4634,1987-11-07,18.5
4635,1987-11-08,19.3
4636,1987-11-09,16.8
4637,1987-11-10,21.0
4638,1987-11-11,15.4
4639,1987-11-12,16.5
4640,1987-11-13,17.2
4641,1987-11-14,20.1
4642,1987-11-15,22.0
4643,1987-11-16,21.4
4644,1987-11-17,22.2
4645,1987-11-18,22.0
4646,1987-11-19,22.5
4647,1987-11-20,23.5
4648,1987-11-21,22.7
4649,1987-11-22,18.3
4650,1987-11-23,20.0
4651,1987-11-24,24.1
4652,1987-11-25,17.3
4653,1987-11-26,18.8
4654,1987-11-27,17.7
4655,1987-11-28,21.4
4656,1987-11-29,22.6
4657,1987-11-30,24.5
4658,1987-12-01,25.1
4659,1987-12-02,19.0
4660,1987-12-03,17.5
4661,1987-12-04,15.7
4662,1987-12-05,21.3
4663,1987-12-06,22.8
4664,1987-12-07,21.6
4665,1987-12-08,21.2
4666,1987-12-09,23.0
4667,1987-12-10,24.8
4668,1987-12-11,27.1
4669,1987-12-12,21.8
4670,1987-12-13,24.1
4671,1987-12-14,23.3
4672,1987-12-15,23.5
4673,1987-12-16,25.7
4674,1987-12-17,25.6
4675,1987-12-18,28.5
4676,1987-12-19,18.9
4677,1987-12-20,21.5
4678,1987-12-21,18.3
4679,1987-12-22,17.5
4680,1987-12-23,19.3
4681,1987-12-24,20.7
4682,1987-12-25,19.5
4683,1987-12-26,23.0
4684,1987-12-27,26.0
4685,1987-12-28,24.0
4686,1987-12-29,18.3
4687,1987-12-30,19.8
4688,1987-12-31,21.5
4689,1988-01-01,24.2
4690,1988-01-02,22.3
4691,1988-01-03,21.6
4692,1988-01-04,20.5
4693,1988-01-05,21.1
4694,1988-01-06,21.9
4695,1988-01-07,24.0
4696,1988-01-08,27.5
4697,1988-01-09,25.8
4698,1988-01-10,28.1
4699,1988-01-11,28.1
4700,1988-01-12,26.6
4701,1988-01-13,25.8
4702,1988-01-14,25.9
4703,1988-01-15,25.9
4704,1988-01-16,21.8
4705,1988-01-17,21.8
4706,1988-01-18,23.0
4707,1988-01-19,23.1
4708,1988-01-20,27.9
4709,1988-01-21,30.0
4710,1988-01-22,25.2
4711,1988-01-23,23.0
4712,1988-01-24,23.1
4713,1988-01-25,18.1
4714,1988-01-26,20.4
4715,1988-01-27,21.3
4716,1988-01-28,21.7
4717,1988-01-29,21.8
4718,1988-01-30,24.5
4719,1988-01-31,25.7
4720,1988-02-01,19.0
4721,1988-02-02,20.7
4722,1988-02-03,20.9
4723,1988-02-04,21.5
4724,1988-02-05,24.6
4725,1988-02-06,25.5
4726,1988-02-07,22.1
4727,1988-02-08,18.5
4728,1988-02-09,19.1
4729,1988-02-10,20.4
4730,1988-02-11,18.9
4731,1988-02-12,21.6
4732,1988-02-13,18.7
4733,1988-02-14,18.3
4734,1988-02-15,18.9
4735,1988-02-16,18.7
4736,1988-02-17,20.8
4737,1988-02-18,19.9
4738,1988-02-19,23.9
4739,1988-02-20,21.8
4740,1988-02-21,23.0
4741,1988-02-22,25.0
4742,1988-02-23,22.9
4743,1988-02-24,24.5
4744,1988-02-25,21.7
4745,1988-02-26,23.5
4746,1988-02-27,26.9
4747,1988-02-28,25.8
4748,1988-02-29,24.1
4749,1988-03-01,25.9
4750,1988-03-02,23.7
4751,1988-03-03,24.2
4752,1988-03-04,23.8
4753,1988-03-05,20.8
4754,1988-03-06,19.7
4755,1988-03-07,19.5
4756,1988-03-08,20.5
4757,1988-03-09,21.4
4758,1988-03-10,21.7
4759,1988-03-11,24.8
4760,1988-03-12,17.6
4761,1988-03-13,18.0
4762,1988-03-14,16.4
4763,1988-03-15,18.0
4764,1988-03-16,18.5
4765,1988-03-17,18.5
4766,1988-03-18,17.6
4767,1988-03-19,18.1
4768,1988-03-20,20.6
4769,1988-03-21,21.3
4770,1988-03-22,19.0
4771,1988-03-23,19.3
4772,1988-03-24,19.3
4773,1988-03-25,19.9
4774,1988-03-26,19.5
4775,1988-03-27,19.6
4776,1988-03-28,18.0
4777,1988-03-29,20.3
4778,1988-03-30,18.3
4779,1988-03-31,19.7
4780,1988-04-01,20.3
4781,1988-04-02,18.0
4782,1988-04-03,18.8
4783,1988-04-04,19.3
4784,1988-04-05,21.9
4785,1988-04-06,21.4
4786,1988-04-07,20.2
4787,1988-04-08,20.6
4788,1988-04-09,15.0
4789,1988-04-10,16.0
4790,1988-04-11,15.9
4791,1988-04-12,17.7
4792,1988-04-13,21.1
4793,1988-04-14,19.0
4794,1988-04-15,19.9
4795,1988-04-16,16.9
4796,1988-04-17,17.6
4797,1988-04-18,17.5
4798,1988-04-19,18.7
4799,1988-04-20,17.5
4800,1988-04-21,17.3
4801,1988-04-22,20.0
4802,1988-04-23,19.2
4803,1988-04-24,18.4
4804,1988-04-25,16.7
4805,1988-04-26,17.5
4806,1988-04-27,16.9
4807,1988-04-28,17.7
4808,1988-04-29,17.3
4809,1988-04-30,15.9
4810,1988-05-01,17.5
4811,1988-05-02,19.1
4812,1988-05-03,18.5
4813,1988-05-04,19.9
4814,1988-05-05,17.1
4815,1988-05-06,18.6
4816,1988-05-07,20.3
4817,1988-05-08,16.6
4818,1988-05-09,15.8
4819,1988-05-10,15.9
4820,1988-05-11,13.8
4821,1988-05-12,13.4
4822,1988-05-13,14.6
4823,1988-05-14,13.6
4824,1988-05-15,14.1
4825,1988-05-16,16.0
4826,1988-05-17,16.0
4827,1988-05-18,17.9
4828,1988-05-19,17.5
4829,1988-05-20,13.1
4830,1988-05-21,13.9
4831,1988-05-22,13.1
4832,1988-05-23,15.6
4833,1988-05-24,15.8
4834,1988-05-25,15.7
4835,1988-05-26,15.2
4836,1988-05-27,13.1
4837,1988-05-28,13.7
4838,1988-05-29,11.9
4839,1988-05-30,12.6
4840,1988-05-31,14.9
4841,1988-06-01,15.1
4842,1988-06-02,16.7
4843,1988-06-03,15.5
4844,1988-06-04,16.1
4845,1988-06-05,18.6
4846,1988-06-06,14.6
4847,1988-06-07,12.8
4848,1988-06-08,11.1
4849,1988-06-09,9.9
4850,1988-06-10,11.7
4851,1988-06-11,12.6
4852,1988-06-12,10.0
4853,1988-06-13,10.3
4854,1988-06-14,10.8
4855,1988-06-15,12.5
4856,1988-06-16,13.4
4857,1988-06-17,15.9
4858,1988-06-18,14.3
4859,1988-06-19,13.9
4860,1988-06-20,10.5
4861,1988-06-21,12.1
4862,1988-06-22,9.3
4863,1988-06-23,9.9
4864,1988-06-24,10.4
4865,1988-06-25,10.8
4866,1988-06-26,10.3
4867,1988-06-27,10.4
4868,1988-06-28,9.9
4869,1988-06-29,8.8
4870,1988-06-30,8.3
4871,1988-07-01,9.1
4872,1988-07-02,9.2
4873,1988-07-03,10.4
4874,1988-07-04,11.3
4875,1988-07-05,13.9
4876,1988-07-06,17.1
4877,1988-07-07,15.1
4878,1988-07-08,16.6
4879,1988-07-09,15.1
4880,1988-07-10,13.4
4881,1988-07-11,11.2
4882,1988-07-12,10.1
4883,1988-07-13,11.6
4884,1988-07-14,13.3
4885,1988-07-15,13.6
4886,1988-07-16,11.9
4887,1988-07-17,13.5
4888,1988-07-18,13.1
4889,1988-07-19,12.1
4890,1988-07-20,12.0
4891,1988-07-21,12.5
4892,1988-07-22,9.5
4893,1988-07-23,9.7
4894,1988-07-24,8.9
4895,1988-07-25,14.1
4896,1988-07-26,13.6
4897,1988-07-27,9.1
4898,1988-07-28,9.8
4899,1988-07-29,10.6
4900,1988-07-30,10.4
4901,1988-07-31,9.5
4902,1988-08-01,9.3
4903,1988-08-02,11.4
4904,1988-08-03,12.4
4905,1988-08-04,14.3
4906,1988-08-05,14.3
4907,1988-08-06,11.8
4908,1988-08-07,10.7
4909,1988-08-08,11.4
4910,1988-08-09,10.3
4911,1988-08-10,9.3
4912,1988-08-11,9.7
4913,1988-08-12,11.4
4914,1988-08-13,10.8
4915,1988-08-14,12.6
4916,1988-08-15,13.1
4917,1988-08-16,15.5
4918,1988-08-17,19.2
4919,1988-08-18,21.1
4920,1988-08-19,14.7
4921,1988-08-20,12.0
4922,1988-08-21,14.5
4923,1988-08-22,14.0
4924,1988-08-23,12.4
4925,1988-08-24,12.4
4926,1988-08-25,9.8
4927,1988-08-26,10.6
4928,1988-08-27,12.5
4929,1988-08-28,11.2
4930,1988-08-29,11.6
4931,1988-08-30,11.8
4932,1988-08-31,12.6
4933,1988-09-01,14.7
4934,1988-09-02,17.5
4935,1988-09-03,16.3
4936,1988-09-04,13.4
4937,1988-09-05,15.8
4938,1988-09-06,16.3
4939,1988-09-07,14.7
4940,1988-09-08,17.3
4941,1988-09-09,16.9
4942,1988-09-10,18.9
4943,1988-09-11,21.0
4944,1988-09-12,16.6
4945,1988-09-13,10.9
4946,1988-09-14,13.4
4947,1988-09-15,14.7
4948,1988-09-16,15.4
4949,1988-09-17,19.3
4950,1988-09-18,15.3
4951,1988-09-19,11.8
4952,1988-09-20,12.9
4953,1988-09-21,13.9
4954,1988-09-22,15.8
4955,1988-09-23,17.2
4956,1988-09-24,21.0
4957,1988-09-25,15.4
4958,1988-09-26,15.6
4959,1988-09-27,17.0
4960,1988-09-28,18.8
4961,1988-09-29,21.4
4962,1988-09-30,18.4
4963,1988-10-01,20.0
4964,1988-10-02,18.3
4965,1988-10-03,20.6
4966,1988-10-04,25.9
4967,1988-10-05,22.8
4968,1988-10-06,16.5
4969,1988-10-07,16.5
4970,1988-10-08,16.4
4971,1988-10-09,18.8
4972,1988-10-10,16.0
4973,1988-10-11,16.1
4974,1988-10-12,20.4
4975,1988-10-13,19.5
