,date,mean temperature (degC),site number,site name
2871,1917-11-10,15.3,,
2872,1917-11-11,17.2,,
2873,1917-11-12,18.6,,
2874,1917-11-13,14.3,,
2875,1917-11-14,15.6,,
2876,1917-11-15,19.0,,
2877,1917-11-16,16.5,,
2878,1917-11-17,15.9,,
2879,1917-11-18,12.5,,
2880,1917-11-19,14.1,,
2881,1917-11-20,14.7,,
2882,1917-11-21,16.8,,
2883,1917-11-22,17.2,,
2884,1917-11-23,17.6,,
2885,1917-11-24,20.3,,
2886,1917-11-25,16.0,,
2887,1917-11-26,17.2,,
2888,1917-11-27,15.3,,
2889,1917-11-28,14.8,,
2890,1917-11-29,15.4,,
2891,1917-11-30,16.1,,
2892,1917-12-01,17.7,,
2893,1917-12-02,16.4,,
2894,1917-12-03,17.9,,
2895,1917-12-04,18.6,,
2896,1917-12-05,17.8,,
2897,1917-12-06,16.6,,
2898,1917-12-07,17.1,,
2899,1917-12-08,16.6,,
2900,1917-12-09,17.8,,
2901,1917-12-10,15.2,,
2902,1917-12-11,16.8,,
2903,1917-12-12,17.5,,
2904,1917-12-13,15.4,,
2905,1917-12-14,17.5,,
2906,1917-12-15,18.1,,
2907,1917-12-16,18.2,,
2908,1917-12-17,19.0,,
2909,1917-12-18,18.0,,
2910,1917-12-19,18.0,,
2911,1917-12-20,17.0,,
2912,1917-12-21,20.2,,
2913,1917-12-22,19.0,,
2914,1917-12-23,21.7,,
2915,1917-12-24,19.5,,
2916,1917-12-25,19.6,,
2917,1917-12-26,18.6,,
2918,1917-12-27,18.8,,
2919,1917-12-28,20.1,,
2920,1917-12-29,19.5,,
2921,1917-12-30,22.5,,
2922,1917-12-31,20.3,,
2923,1918-01-01,18.0,,
2924,1918-01-02,18.9,,
2925,1918-01-03,18.6,,
2926,1918-01-04,18.8,,
2927,1918-01-05,19.3,,
2928,1918-01-06,19.8,,
2929,1918-01-07,19.3,,
2930,1918-01-08,19.0,,
2931,1918-01-09,18.8,,
2932,1918-01-10,18.4,,
2933,1918-01-11,18.6,,
2934,1918-01-12,19.3,,
2935,1918-01-13,19.7,,
2936,1918-01-14,19.8,,
2937,1918-01-15,23.7,,
2938,1918-01-16,19.5,,
2939,1918-01-17,17.9,,
2940,1918-01-18,16.0,,
2941,1918-01-19,17.1,,
2942,1918-01-20,19.1,,
2943,1918-01-21,20.3,,
2944,1918-01-22,20.3,,
2945,1918-01-23,19.9,,
2946,1918-01-24,19.9,,
2947,1918-01-25,19.5,,
2948,1918-01-26,18.6,,
2949,1918-01-27,19.6,,
2950,1918-01-28,19.0,,
2951,1918-01-29,17.1,,
2952,1918-01-30,18.5,,
2953,1918-01-31,18.7,,
2954,1918-02-01,19.9,,
2955,1918-02-02,19.6,,
2956,1918-02-03,20.1,,
2957,1918-02-04,20.8,,
2958,1918-02-05,19.8,,
2959,1918-02-06,19.1,,
2960,1918-02-07,20.0,,
2961,1918-02-08,20.5,,
2962,1918-02-09,20.9,,
2963,1918-02-10,19.3,,
2964,1918-02-11,19.5,,
2965,1918-02-12,21.6,,
2966,1918-02-13,17.5,,
2967,1918-02-14,16.4,,
2968,1918-02-15,16.6,,
2969,1918-02-16,17.9,,
2970,1918-02-17,20.2,,
2971,1918-02-18,19.4,,
2972,1918-02-19,20.2,,
2973,1918-02-20,20.4,,
2974,1918-02-21,20.4,,
2975,1918-02-22,18.7,,
2976,1918-02-23,14.9,,
2977,1918-02-24,20.3,,
2978,1918-02-25,17.6,,
2979,1918-02-26,18.2,,
2980,1918-02-27,18.9,,
2981,1918-02-28,18.6,,
2982,1918-03-01,18.1,,
2983,1918-03-02,18.6,,
2984,1918-03-03,20.3,,
2985,1918-03-04,20.2,,
2986,1918-03-05,20.8,,
2987,1918-03-06,22.5,,
2988,1918-03-07,19.5,,
2989,1918-03-08,17.7,,
2990,1918-03-09,18.6,,
2991,1918-03-10,18.8,,
2992,1918-03-11,19.5,,
2993,1918-03-12,19.0,,
2994,1918-03-13,20.0,,
2995,1918-03-14,19.6,,
2996,1918-03-15,14.3,,
2997,1918-03-16,15.4,,
2998,1918-03-17,15.0,,
2999,1918-03-18,16.0,,
3000,1918-03-19,15.5,,
3001,1918-03-20,16.3,,
3002,1918-03-21,17.0,,
3003,1918-03-22,17.7,,
3004,1918-03-23,17.0,,
3005,1918-03-24,17.6,,
3006,1918-03-25,18.8,,
3007,1918-03-26,15.9,,
3008,1918-03-27,16.2,,
3009,1918-03-28,15.4,,
3010,1918-03-29,16.7,,
3011,1918-03-30,16.5,,
3012,1918-03-31,16.9,,
3013,1918-04-01,17.8,,
3014,1918-04-02,16.5,,
3015,1918-04-03,16.8,,
3016,1918-04-04,18.3,,
3017,1918-04-05,18.9,,
3018,1918-04-06,14.8,,
3019,1918-04-07,14.5,,
3020,1918-04-08,13.5,,
3021,1918-04-09,14.1,,
3022,1918-04-10,14.8,,
3023,1918-04-11,16.3,,
3024,1918-04-12,16.5,,
3025,1918-04-13,17.0,,
3026,1918-04-14,16.9,,
3027,1918-04-15,15.8,,
3028,1918-04-16,16.5,,
3029,1918-04-17,16.5,,
3030,1918-04-18,16.1,,
3031,1918-04-19,12.6,,
3032,1918-04-20,15.2,,
3033,1918-04-21,15.3,,
3034,1918-04-22,15.7,,
3035,1918-04-23,16.5,,
3036,1918-04-24,17.2,,
3037,1918-04-25,17.8,,
3038,1918-04-26,19.1,,
3039,1918-04-27,16.3,,
3040,1918-04-28,13.5,,
3041,1918-04-29,13.3,,
3042,1918-04-30,13.6,,
3043,1918-05-01,14.9,,
3044,1918-05-02,15.0,,
3045,1918-05-03,15.9,,
3046,1918-05-04,15.4,,
3047,1918-05-05,15.6,,
3048,1918-05-06,15.3,,
3049,1918-05-07,15.4,,
3050,1918-05-08,14.9,,
3051,1918-05-09,14.8,,
3052,1918-05-10,15.3,,
3053,1918-05-11,15.8,,
3054,1918-05-12,15.8,,
3055,1918-05-13,18.0,,
3056,1918-05-14,14.4,,
3057,1918-05-15,15.0,,
3058,1918-05-16,16.3,,
3059,1918-05-17,12.4,,
3060,1918-05-18,11.4,,
3061,1918-05-19,12.1,,
3062,1918-05-20,14.4,,
3063,1918-05-21,15.1,,
3064,1918-05-22,12.3,,
3065,1918-05-23,13.5,,
3066,1918-05-24,13.2,,
3067,1918-05-25,9.6,,
3068,1918-05-26,9.1,,
3069,1918-05-27,10.6,,
3070,1918-05-28,11.6,,
3071,1918-05-29,12.8,,
3072,1918-05-30,13.2,,
3073,1918-05-31,12.0,,
3074,1918-06-01,11.5,,
3075,1918-06-02,11.6,,
3076,1918-06-03,11.4,,
3077,1918-06-04,11.8,,
3078,1918-06-05,11.4,,
3079,1918-06-06,13.6,,
3080,1918-06-07,13.3,,
3081,1918-06-08,12.3,,
3082,1918-06-09,11.9,,
3083,1918-06-10,11.9,,
3084,1918-06-11,11.1,,
3085,1918-06-12,9.9,,
3086,1918-06-13,11.0,,
3087,1918-06-14,13.2,,
3088,1918-06-15,13.0,,
3089,1918-06-16,13.2,,
3090,1918-06-17,11.2,,
3091,1918-06-18,12.3,,
3092,1918-06-19,15.0,,
3093,1918-06-20,11.6,,
3094,1918-06-21,12.6,,
3095,1918-06-22,10.5,,
3096,1918-06-23,9.5,,
3097,1918-06-24,10.3,,
3098,1918-06-25,10.1,,
3099,1918-06-26,11.4,,
3100,1918-06-27,9.8,,
3101,1918-06-28,9.9,,
3102,1918-06-29,10.3,,
3103,1918-06-30,11.0,,
3104,1918-07-01,9.8,,
3105,1918-07-02,10.4,,
3106,1918-07-03,9.9,,
3107,1918-07-04,9.9,,
3108,1918-07-05,11.2,,
3109,1918-07-06,11.9,,
3110,1918-07-07,11.8,,
3111,1918-07-08,10.8,,
3112,1918-07-09,11.5,,
3113,1918-07-10,10.1,,
3114,1918-07-11,7.1,,
3115,1918-07-12,9.1,,
3116,1918-07-13,8.9,,
3117,1918-07-14,8.9,,
3118,1918-07-15,9.8,,
3119,1918-07-16,9.4,,
3120,1918-07-17,7.8,,
3121,1918-07-18,7.9,,
3122,1918-07-19,8.4,,
3123,1918-07-20,9.0,,
3124,1918-07-21,9.1,,
3125,1918-07-22,9.6,,
3126,1918-07-23,11.0,,
3127,1918-07-24,11.5,,
3128,1918-07-25,9.9,,
3129,1918-07-26,10.9,,
3130,1918-07-27,10.0,,
3131,1918-07-28,9.9,,
3132,1918-07-29,9.9,,
3133,1918-07-30,10.8,,
3134,1918-07-31,9.9,,
3135,1918-08-01,8.1,,
3136,1918-08-02,10.8,,
3137,1918-08-03,10.9,,
3138,1918-08-04,11.6,,
3139,1918-08-05,12.1,,
3140,1918-08-06,13.6,,
3141,1918-08-07,13.6,,
3142,1918-08-08,9.9,,
3143,1918-08-09,11.0,,
3144,1918-08-10,10.9,,
3145,1918-08-11,11.3,,
3146,1918-08-12,11.3,,
3147,1918-08-13,10.2,,
3148,1918-08-14,9.9,,
3149,1918-08-15,10.8,,
3150,1918-08-16,10.6,,
3151,1918-08-17,12.4,,
3152,1918-08-18,12.9,,
3153,1918-08-19,11.6,,
3154,1918-08-20,11.8,,
3155,1918-08-21,12.2,,
3156,1918-08-22,13.1,,
3157,1918-08-23,12.4,,
3158,1918-08-24,10.9,,
3159,1918-08-25,10.9,,
3160,1918-08-26,10.3,,
3161,1918-08-27,10.5,,
3162,1918-08-28,12.3,,
3163,1918-08-29,11.8,,
3164,1918-08-30,12.6,,
3165,1918-08-31,11.5,,
3166,1918-09-01,11.7,,
3167,1918-09-02,12.1,,
3168,1918-09-03,12.1,,
3169,1918-09-04,13.8,,
3170,1918-09-05,10.4,,
3171,1918-09-06,9.6,,
3172,1918-09-07,9.7,,
3173,1918-09-08,10.6,,
3174,1918-09-09,9.8,,
3175,1918-09-10,10.1,,
3176,1918-09-11,10.6,,
3177,1918-09-12,11.6,,
3178,1918-09-13,11.5,,
3179,1918-09-14,14.4,,
3180,1918-09-15,15.5,,
3181,1918-09-16,11.9,,
3182,1918-09-17,10.8,,
3183,1918-09-18,13.0,,
3184,1918-09-19,15.5,,
3185,1918-09-20,21.4,,
3186,1918-09-21,13.3,,
3187,1918-09-22,11.4,,
3188,1918-09-23,11.9,,
3189,1918-09-24,14.1,,
3190,1918-09-25,14.5,,
3191,1918-09-26,17.0,,
3192,1918-09-27,19.0,,
3193,1918-09-28,14.9,,
3194,1918-09-29,15.0,,
3195,1918-09-30,9.6,,
3196,1918-10-01,17.2,,
3197,1918-10-02,17.2,,
3198,1918-10-03,17.2,,
3199,1918-10-04,17.2,,
3200,1918-10-05,17.2,,
3201,1918-10-06,17.2,,
3202,1918-10-07,17.2,,
3203,1918-10-08,17.2,,
3204,1918-10-09,17.2,,
3205,1918-10-10,17.2,,
3206,1918-10-11,17.2,,
3207,1918-10-12,17.2,,
3208,1918-10-13,17.2,,
3209,1918-10-14,17.2,,
3210,1918-10-15,17.2,,
3211,1918-10-16,17.2,,
3212,1918-10-17,17.2,,
3213,1918-10-18,17.2,,
3214,1918-10-19,17.2,,
3215,1918-10-20,17.2,,
3216,1918-10-21,17.2,,
3217,1918-10-22,17.2,,
3218,1918-10-23,17.2,,
3219,1918-10-24,17.2,,
3220,1918-10-25,17.2,,
3221,1918-10-26,17.2,,
3222,1918-10-27,17.2,,
3223,1918-10-28,17.2,,
3224,1918-10-29,17.2,,
3225,1918-10-30,17.2,,
3226,1918-10-31,17.2,,
3227,1918-11-01,17.2,,
3228,1918-11-02,17.2,,
3229,1918-11-03,17.2,,
3230,1918-11-04,17.2,,
3231,1918-11-05,17.2,,
3232,1918-11-06,17.2,,
3233,1918-11-07,17.2,,
3234,1918-11-08,17.2,,
3235,1918-11-09,17.2,,
3236,1918-11-10,17.2,,
3237,1918-11-11,17.2,,
3238,1918-11-12,17.2,,
3239,1918-11-13,17.2,,
3240,1918-11-14,17.2,,
3241,1918-11-15,17.2,,
3242,1918-11-16,17.2,,
3243,1918-11-17,17.2,,
3244,1918-11-18,17.2,,
3245,1918-11-19,17.2,,
3246,1918-11-20,17.2,,
3247,1918-11-21,17.2,,
3248,1918-11-22,17.2,,
3249,1918-11-23,17.2,,
3250,1918-11-24,17.2,,
3251,1918-11-25,17.2,,
3252,1918-11-26,17.2,,
3253,1918-11-27,17.2,,
3254,1918-11-28,17.2,,
3255,1918-11-29,17.2,,
3256,1918-11-30,17.2,,
3257,1918-12-01,17.2,,
3258,1918-12-02,17.2,,
3259,1918-12-03,17.2,,
3260,1918-12-04,17.2,,
3261,1918-12-05,17.2,,
3262,1918-12-06,17.2,,
3263,1918-12-07,17.2,,
3264,1918-12-08,17.2,,
3265,1918-12-09,17.2,,
3266,1918-12-10,17.2,,
3267,1918-12-11,17.2,,
3268,1918-12-12,17.2,,
3269,1918-12-13,17.2,,
3270,1918-12-14,17.2,,
3271,1918-12-15,17.2,,
3272,1918-12-16,17.2,,
3273,1918-12-17,17.2,,
3274,1918-12-18,17.2,,
3275,1918-12-19,17.2,,
3276,1918-12-20,17.2,,
3277,1918-12-21,17.2,,
3278,1918-12-22,17.2,,
3279,1918-12-23,17.2,,
3280,1918-12-24,17.2,,
3281,1918-12-25,17.2,,
3282,1918-12-26,17.2,,
3283,1918-12-27,17.2,,
3284,1918-12-28,17.2,,
3285,1918-12-29,17.2,,
3286,1918-12-30,17.2,,
3287,1918-12-31,17.2,,
3288,1919-01-01,17.2,,
3289,1919-01-02,19.5,,
3290,1919-01-03,18.1,,
3291,1919-01-04,17.9,,
3292,1919-01-05,18.8,,
3293,1919-01-06,20.4,,
3294,1919-01-07,19.3,,
3295,1919-01-08,17.1,,
3296,1919-01-09,18.5,,
3297,1919-01-10,20.0,,
3298,1919-01-11,21.2,,
3299,1919-01-12,21.8,,
3300,1919-01-13,20.3,,
3301,1919-01-14,18.0,,
3302,1919-01-15,18.3,,
3303,1919-01-16,16.4,,
3304,1919-01-17,14.6,,
3305,1919-01-18,17.9,,
3306,1919-01-19,18.5,,
3307,1919-01-20,17.8,,
3308,1919-01-21,26.2,,
3309,1919-01-22,20.3,,
3310,1919-01-23,19.3,,
3311,1919-01-24,21.5,,
3312,1919-01-25,19.5,,
3313,1919-01-26,18.4,,
3314,1919-01-27,15.6,,
3315,1919-01-28,17.3,,
3316,1919-01-29,19.4,,
3317,1919-01-30,18.9,,
3318,1919-01-31,18.4,,
3319,1919-02-01,18.8,,
3320,1919-02-02,18.2,,
3321,1919-02-03,18.8,,
3322,1919-02-04,20.3,,
3323,1919-02-05,20.0,,
3324,1919-02-06,20.9,,
3325,1919-02-07,19.9,,
3326,1919-02-08,20.2,,
3327,1919-02-09,20.1,,
3328,1919-02-10,20.4,,
3329,1919-02-11,18.6,,
3330,1919-02-12,18.5,,
3331,1919-02-13,20.0,,
3332,1919-02-14,21.6,,
3333,1919-02-15,22.4,,
3334,1919-02-16,22.5,,
3335,1919-02-17,23.5,,
3336,1919-02-18,26.0,,
3337,1919-02-19,24.8,,
3338,1919-02-20,20.5,,
3339,1919-02-21,21.3,,
3340,1919-02-22,21.1,,
3341,1919-02-23,20.5,,
3342,1919-02-24,20.4,,
3343,1919-02-25,17.2,,
3344,1919-02-26,17.5,,
3345,1919-02-27,20.6,,
3346,1919-02-28,21.3,,
3347,1919-03-01,20.9,,
3348,1919-03-02,19.5,,
3349,1919-03-03,20.9,,
3350,1919-03-04,21.3,,
3351,1919-03-05,21.1,,
3352,1919-03-06,18.8,,
3353,1919-03-07,19.3,,
3354,1919-03-08,18.5,,
3355,1919-03-09,17.3,,
3356,1919-03-10,19.3,,
3357,1919-03-11,20.0,,
3358,1919-03-12,19.3,,
3359,1919-03-13,20.9,,
3360,1919-03-14,18.3,,
3361,1919-03-15,14.1,,
3362,1919-03-16,16.1,,
3363,1919-03-17,18.6,,
3364,1919-03-18,18.6,,
3365,1919-03-19,19.0,,
3366,1919-03-20,19.2,,
3367,1919-03-21,14.0,,
3368,1919-03-22,18.1,,
3369,1919-03-23,18.1,,
3370,1919-03-24,17.5,,
3371,1919-03-25,17.3,,
3372,1919-03-26,19.0,,
3373,1919-03-27,19.2,,
3374,1919-03-28,18.5,,
3375,1919-03-29,19.5,,
3376,1919-03-30,20.3,,
3377,1919-03-31,18.1,,
3378,1919-04-01,15.9,,
3379,1919-04-02,15.0,,
3380,1919-04-03,14.5,,
3381,1919-04-04,16.3,,
3382,1919-04-05,18.3,,
3383,1919-04-06,19.7,,
3384,1919-04-07,16.6,,
3385,1919-04-08,16.6,,
3386,1919-04-09,17.2,,
3387,1919-04-10,16.8,,
3388,1919-04-11,17.9,,
3389,1919-04-12,13.9,,
3390,1919-04-13,14.4,,
3391,1919-04-14,15.5,,
3392,1919-04-15,17.5,,
3393,1919-04-16,16.7,,
3394,1919-04-17,16.7,,
3395,1919-04-18,15.6,,
3396,1919-04-19,17.0,,
3397,1919-04-20,16.9,,
3398,1919-04-21,18.0,,
3399,1919-04-22,17.2,,
3400,1919-04-23,18.0,,
3401,1919-04-24,17.2,,
3402,1919-04-25,17.1,,
3403,1919-04-26,19.6,,
3404,1919-04-27,17.9,,
3405,1919-04-28,17.5,,
3406,1919-04-29,18.2,,
3407,1919-04-30,18.5,,
3408,1919-05-01,20.6,,
3409,1919-05-02,16.6,,
3410,1919-05-03,16.3,,
3411,1919-05-04,16.9,,
3412,1919-05-05,17.0,,
3413,1919-05-06,16.8,,
3414,1919-05-07,16.3,,
3415,1919-05-08,18.5,,
3416,1919-05-09,16.9,,
3417,1919-05-10,16.3,,
3418,1919-05-11,14.6,,
3419,1919-05-12,14.8,,
3420,1919-05-13,15.2,,
3421,1919-05-14,13.1,,
3422,1919-05-15,12.3,,
3423,1919-05-16,13.1,,
3424,1919-05-17,14.0,,
3425,1919-05-18,13.7,,
3426,1919-05-19,14.1,,
3427,1919-05-20,13.5,,
3428,1919-05-21,14.6,,
3429,1919-05-22,15.8,,
3430,1919-05-23,13.6,,
3431,1919-05-24,13.8,,
3432,1919-05-25,12.2,,
3433,1919-05-26,12.1,,
3434,1919-05-27,13.0,,
3435,1919-05-28,13.3,,
3436,1919-05-29,14.5,,
3437,1919-05-30,13.5,,
3438,1919-05-31,13.7,,
3439,1919-06-01,13.4,,
3440,1919-06-02,13.1,,
3441,1919-06-03,11.9,,
3442,1919-06-04,12.2,,
3443,1919-06-05,12.4,,
3444,1919-06-06,12.6,,
3445,1919-06-07,12.6,,
3446,1919-06-08,12.0,,
3447,1919-06-09,12.9,,
3448,1919-06-10,15.9,,
3449,1919-06-11,14.3,,
3450,1919-06-12,13.6,,
3451,1919-06-13,13.7,,
3452,1919-06-14,13.9,,
3453,1919-06-15,14.2,,
3454,1919-06-16,13.3,,
3455,1919-06-17,13.6,,
3456,1919-06-18,12.1,,
3457,1919-06-19,11.8,,
3458,1919-06-20,12.5,,
3459,1919-06-21,11.7,,
3460,1919-06-22,11.4,,
3461,1919-06-23,10.2,,
3462,1919-06-24,10.4,,
3463,1919-06-25,11.5,,
3464,1919-06-26,12.9,,
3465,1919-06-27,14.0,,
3466,1919-06-28,10.4,,
3467,1919-06-29,9.3,,
3468,1919-06-30,8.9,,
3469,1919-07-01,8.6,,
3470,1919-07-02,7.8,,
3471,1919-07-03,8.8,,
3472,1919-07-04,8.9,,
3473,1919-07-05,10.2,,
3474,1919-07-06,10.8,,
3475,1919-07-07,10.6,,
3476,1919-07-08,10.8,,
3477,1919-07-09,10.4,,
3478,1919-07-10,11.4,,
3479,1919-07-11,12.9,,
3480,1919-07-12,11.2,,
3481,1919-07-13,10.9,,
3482,1919-07-14,9.9,,
3483,1919-07-15,6.8,,
3484,1919-07-16,7.8,,
3485,1919-07-17,7.4,,
3486,1919-07-18,8.8,,
3487,1919-07-19,11.2,,
3488,1919-07-20,9.9,,
3489,1919-07-21,9.9,,
3490,1919-07-22,9.9,,
3491,1919-07-23,8.9,,
3492,1919-07-24,9.7,,
3493,1919-07-25,12.4,,
3494,1919-07-26,12.0,,
3495,1919-07-27,9.9,,
3496,1919-07-28,11.9,,
3497,1919-07-29,14.3,,
3498,1919-07-30,13.9,,
3499,1919-07-31,11.8,,
3500,1919-08-01,11.4,,
3501,1919-08-02,9.5,,
3502,1919-08-03,8.1,,
3503,1919-08-04,8.6,,
3504,1919-08-05,7.9,,
3505,1919-08-06,8.1,,
3506,1919-08-07,11.4,,
3507,1919-08-08,13.4,,
3508,1919-08-09,12.3,,
3509,1919-08-10,12.6,,
3510,1919-08-11,13.1,,
3511,1919-08-12,15.3,,
3512,1919-08-13,17.0,,
3513,1919-08-14,12.5,,
3514,1919-08-15,12.5,,
3515,1919-08-16,11.4,,
3516,1919-08-17,10.4,,
3517,1919-08-18,10.8,,
3518,1919-08-19,10.6,,
3519,1919-08-20,13.6,,
3520,1919-08-21,11.9,,
3521,1919-08-22,7.9,,
3522,1919-08-23,10.8,,
3523,1919-08-24,13.1,,
3524,1919-08-25,10.9,,
3525,1919-08-26,14.0,,
3526,1919-08-27,12.2,,
3527,1919-08-28,13.4,,
3528,1919-08-29,9.7,,
3529,1919-08-30,11.1,,
3530,1919-08-31,11.8,,
3531,1919-09-01,12.3,,
3532,1919-09-02,11.0,,
3533,1919-09-03,10.1,,
3534,1919-09-04,11.1,,
3535,1919-09-05,11.3,,
3536,1919-09-06,11.6,,
3537,1919-09-07,12.0,,
3538,1919-09-08,9.4,,
3539,1919-09-09,10.4,,
3540,1919-09-10,12.1,,
3541,1919-09-11,13.1,,
3542,1919-09-12,13.8,,
3543,1919-09-13,16.8,,
3544,1919-09-14,13.6,,
3545,1919-09-15,13.0,,
3546,1919-09-16,11.7,,
3547,1919-09-17,14.6,,
3548,1919-09-18,13.5,,
3549,1919-09-19,18.2,,
3550,1919-09-20,14.6,,
3551,1919-09-21,11.3,,
3552,1919-09-22,12.0,,
3553,1919-09-23,12.8,,
3554,1919-09-24,18.0,,
3555,1919-09-25,17.4,,
3556,1919-09-26,19.9,,
3557,1919-09-27,16.9,,
3558,1919-09-28,15.9,,
3559,1919-09-29,15.7,,
3560,1919-09-30,17.0,,
3561,1919-10-01,13.4,,
3562,1919-10-02,12.4,,
3563,1919-10-03,12.2,,
3564,1919-10-04,13.0,,
3565,1919-10-05,13.5,,
3566,1919-10-06,14.3,,
3567,1919-10-07,20.7,,
3568,1919-10-08,17.8,,
3569,1919-10-09,15.6,,
3570,1919-10-10,15.1,,
3571,1919-10-11,13.5,,
3572,1919-10-12,22.1,,
3573,1919-10-13,14.3,,
3574,1919-10-14,13.1,,
3575,1919-10-15,13.1,,
3576,1919-10-16,13.2,,
3577,1919-10-17,17.9,,
3578,1919-10-18,17.9,,
3579,1919-10-19,16.6,,
3580,1919-10-20,18.0,,
3581,1919-10-21,15.7,,
3582,1919-10-22,12.1,,
3583,1919-10-23,12.7,,
3584,1919-10-24,14.3,,
3585,1919-10-25,15.4,,
3586,1919-10-26,15.1,,
3587,1919-10-27,14.1,,
3588,1919-10-28,14.5,,
3589,1919-10-29,17.5,,
3590,1919-10-30,17.5,,
3591,1919-10-31,17.0,,
3592,1919-11-01,17.8,,
3593,1919-11-02,17.5,,
3594,1919-11-03,15.5,,
3595,1919-11-04,13.0,,
3596,1919-11-05,14.3,,
3597,1919-11-06,15.5,,
3598,1919-11-07,16.4,,
3599,1919-11-08,18.1,,
3600,1919-11-09,19.0,,
3601,1919-11-10,16.3,,
3602,1919-11-11,14.1,,
3603,1919-11-12,15.1,,
3604,1919-11-13,16.6,,
3605,1919-11-14,17.0,,
3606,1919-11-15,16.7,,
3607,1919-11-16,18.0,,
3608,1919-11-17,18.8,,
3609,1919-11-18,17.3,,
3610,1919-11-19,14.6,,
3611,1919-11-20,13.0,,
3612,1919-11-21,13.6,,
3613,1919-11-22,16.6,,
3614,1919-11-23,16.9,,
3615,1919-11-24,17.8,,
3616,1919-11-25,18.3,,
3617,1919-11-26,18.9,,
3618,1919-11-27,17.9,,
3619,1919-11-28,20.1,,
3620,1919-11-29,18.6,,
3621,1919-11-30,18.9,,
3622,1919-12-01,18.9,,
3623,1919-12-02,19.2,,
3624,1919-12-03,20.0,,
3625,1919-12-04,18.6,,
3626,1919-12-05,17.4,,
3627,1919-12-06,17.5,,
3628,1919-12-07,15.7,,
3629,1919-12-08,16.4,,
3630,1919-12-09,17.8,,
3631,1919-12-10,20.5,,
3632,1919-12-11,20.8,,
3633,1919-12-12,20.8,,
3634,1919-12-13,18.0,,
3635,1919-12-14,18.3,,
3636,1919-12-15,19.0,,
3637,1919-12-16,19.2,,
3638,1919-12-17,19.4,,
3639,1919-12-18,18.0,,
3640,1919-12-19,16.6,,
3641,1919-12-20,19.5,,
3642,1919-12-21,19.3,,
3643,1919-12-22,25.2,,
3644,1919-12-23,19.9,,
3645,1919-12-24,23.2,,
3646,1919-12-25,20.3,,
3647,1919-12-26,18.6,,
3648,1919-12-27,20.1,,
3649,1919-12-28,17.9,,
3650,1919-12-29,16.6,,
3651,1919-12-30,17.8,,
3652,1919-12-31,18.5,,
3653,1920-01-01,18.5,,
3654,1920-01-02,19.5,,
3655,1920-01-03,16.6,,
3656,1920-01-04,15.8,,
3657,1920-01-05,17.9,,
3658,1920-01-06,18.7,,
3659,1920-01-07,18.6,,
3660,1920-01-08,19.3,,
3661,1920-01-09,18.2,,
3662,1920-01-10,18.2,,
3663,1920-01-11,19.4,,
3664,1920-01-12,19.6,,
3665,1920-01-13,21.1,,
3666,1920-01-14,20.7,,
3667,1920-01-15,20.9,,
3668,1920-01-16,20.5,,
3669,1920-01-17,18.0,,
3670,1920-01-18,17.9,,
3671,1920-01-19,17.9,,
3672,1920-01-20,19.1,,
3673,1920-01-21,18.0,,
3674,1920-01-22,14.2,,
3675,1920-01-23,15.9,,
3676,1920-01-24,18.3,,
3677,1920-01-25,18.3,,
3678,1920-01-26,19.1,,
3679,1920-01-27,15.4,,
3680,1920-01-28,12.6,,
3681,1920-01-29,17.9,,
3682,1920-01-30,17.0,,
3683,1920-01-31,19.1,,
3684,1920-02-01,19.5,,
3685,1920-02-02,20.1,,
3686,1920-02-03,21.6,,
3687,1920-02-04,21.5,,
3688,1920-02-05,22.4,,
3689,1920-02-06,16.7,,
3690,1920-02-07,14.8,,
3691,1920-02-08,17.2,,
3692,1920-02-09,18.6,,
3693,1920-02-10,18.4,,
3694,1920-02-11,18.7,,
3695,1920-02-12,18.8,,
3696,1920-02-13,18.9,,
3697,1920-02-14,19.5,,
3698,1920-02-15,20.1,,
3699,1920-02-16,19.9,,
3700,1920-02-17,20.7,,
3701,1920-02-18,19.7,,
3702,1920-02-19,17.5,,
3703,1920-02-20,17.5,,
3704,1920-02-21,19.1,,
3705,1920-02-22,18.5,,
3706,1920-02-23,20.0,,
3707,1920-02-24,19.3,,
3708,1920-02-25,16.8,,
3709,1920-02-26,16.5,,
3710,1920-02-27,17.6,,
3711,1920-02-28,17.0,,
3712,1920-02-29,17.9,,
3713,1920-03-01,14.8,,
3714,1920-03-02,18.3,,
3715,1920-03-03,18.3,,
3716,1920-03-04,19.3,,
3717,1920-03-05,20.3,,
3718,1920-03-06,22.1,,
3719,1920-03-07,20.8,,
3720,1920-03-08,15.9,,
3721,1920-03-09,16.4,,
3722,1920-03-10,17.9,,
3723,1920-03-11,19.4,,
3724,1920-03-12,19.5,,
3725,1920-03-13,19.0,,
3726,1920-03-14,19.3,,
3727,1920-03-15,13.6,,
3728,1920-03-16,13.8,,
3729,1920-03-17,14.9,,
3730,1920-03-18,13.9,,
3731,1920-03-19,15.6,,
3732,1920-03-20,19.1,,
3733,1920-03-21,16.5,,
3734,1920-03-22,11.9,,
3735,1920-03-23,16.6,,
3736,1920-03-24,15.9,,
3737,1920-03-25,15.6,,
3738,1920-03-26,16.6,,
3739,1920-03-27,17.2,,
3740,1920-03-28,17.6,,
3741,1920-03-29,18.0,,
3742,1920-03-30,17.1,,
3743,1920-03-31,17.0,,
