,date,mean temperature (degC),site number,site name
9160,1938-03-02,28.7,,
9161,1938-03-03,30.2,,
9162,1938-03-04,30.9,,
9163,1938-03-05,30.5,,
9164,1938-03-06,28.3,,
9165,1938-03-07,28.3,,
9166,1938-03-08,28.3,,
9167,1938-03-09,28.9,,
9168,1938-03-10,28.1,,
9169,1938-03-11,27.9,,
9170,1938-03-12,28.3,,
9171,1938-03-13,17.5,,
9172,1938-03-14,17.5,,
9173,1938-03-15,17.5,,
9174,1938-03-16,19.9,,
9175,1938-03-17,24.3,,
9176,1938-03-18,24.3,,
9177,1938-03-19,24.3,,
9178,1938-03-20,25.0,,
9179,1938-03-21,25.0,,
9180,1938-03-22,25.0,,
9181,1938-03-23,25.3,,
9182,1938-03-24,23.8,,
9183,1938-03-25,22.3,,
9184,1938-03-26,23.1,,
9185,1938-03-27,24.2,,
9186,1938-03-28,25.0,,
9187,1938-03-29,24.5,,
9188,1938-03-30,24.5,,
9189,1938-03-31,25.5,,
9190,1938-04-01,25.5,,
9191,1938-04-02,25.1,,
9192,1938-04-03,22.6,,
9193,1938-04-04,21.6,,
9194,1938-04-05,23.1,,
9195,1938-04-06,23.8,,
9196,1938-04-07,25.3,,
9197,1938-04-08,23.8,,
9198,1938-04-09,23.9,,
9199,1938-04-10,24.5,,
9200,1938-04-11,24.0,,
9201,1938-04-12,25.2,,
9202,1938-04-13,24.4,,
9203,1938-04-14,24.6,,
9204,1938-04-15,23.0,,
9205,1938-04-16,21.6,,
9206,1938-04-17,21.1,,
9207,1938-04-18,18.0,,
9208,1938-04-19,14.8,,
9209,1938-04-20,15.6,,
9210,1938-04-21,15.8,,
9211,1938-04-22,17.5,,
9212,1938-04-23,17.2,,
9213,1938-04-24,17.4,,
9214,1938-04-25,17.4,,
9215,1938-04-26,17.4,,
9216,1938-04-27,10.9,,
9217,1938-04-28,12.8,,
9218,1938-04-29,15.1,,
9219,1938-04-30,16.4,,
9220,1938-05-01,21.2,,
9221,1938-05-02,21.4,,
9222,1938-05-03,21.8,,
9223,1938-05-04,17.6,,
9224,1938-05-05,13.6,,
9225,1938-05-06,14.4,,
9226,1938-05-07,18.8,,
9227,1938-05-08,16.3,,
9228,1938-05-09,16.3,,
9229,1938-05-10,16.3,,
9230,1938-05-11,17.0,,
9231,1938-05-12,17.2,,
9232,1938-05-13,18.7,,
9233,1938-05-14,17.5,,
9234,1938-05-15,17.5,,
9235,1938-05-16,17.5,,
9236,1938-05-17,17.5,,
9237,1938-05-18,16.2,,
9238,1938-05-19,17.9,,
9239,1938-05-20,20.1,,
9240,1938-05-21,18.4,,
9241,1938-05-22,17.0,,
9242,1938-05-23,17.0,,
9243,1938-05-24,17.0,,
9244,1938-05-25,17.3,,
9245,1938-05-26,19.2,,
9246,1938-05-27,18.9,,
9247,1938-05-28,18.3,,
9248,1938-05-29,11.1,,
9249,1938-05-30,11.1,,
9250,1938-05-31,11.1,,
9251,1938-06-01,10.9,,
9252,1938-06-02,11.4,,
9253,1938-06-03,11.1,,
9254,1938-06-04,13.0,,
9255,1938-06-05,15.4,,
9256,1938-06-06,15.4,,
9257,1938-06-07,15.4,,
9258,1938-06-08,16.0,,
9259,1938-06-09,18.3,,
9260,1938-06-10,10.7,,
9261,1938-06-11,10.9,,
9262,1938-06-12,16.7,,
9263,1938-06-13,16.7,,
9264,1938-06-14,16.7,,
9265,1938-06-15,14.6,,
9266,1938-06-16,15.5,,
9267,1938-06-17,13.9,,
9268,1938-06-18,9.7,,
9269,1938-06-19,6.7,,
9270,1938-06-20,6.7,,
9271,1938-06-21,6.7,,
9272,1938-06-22,10.8,,
9273,1938-06-23,14.0,,
9274,1938-06-24,15.9,,
9275,1938-06-25,13.9,,
9276,1938-06-26,10.2,,
9277,1938-06-27,10.2,,
9278,1938-06-28,10.2,,
9279,1938-06-29,11.1,,
9280,1938-06-30,9.8,,
9281,1938-07-01,6.1,,
9282,1938-07-02,7.9,,
9283,1938-07-03,7.9,,
9284,1938-07-04,7.7,,
9285,1938-07-05,8.1,,
9286,1938-07-06,11.1,,
9287,1938-07-07,11.0,,
9288,1938-07-08,10.6,,
9289,1938-07-09,9.7,,
9290,1938-07-10,10.4,,
9291,1938-07-11,10.6,,
9292,1938-07-12,10.4,,
9293,1938-07-13,11.0,,
9294,1938-07-14,10.1,,
9295,1938-07-15,9.8,,
9296,1938-07-16,11.0,,
9297,1938-07-17,12.5,,
9298,1938-07-18,10.9,,
9299,1938-07-19,11.7,,
9300,1938-07-20,14.9,,
9301,1938-07-21,17.4,,
9302,1938-07-22,12.6,,
9303,1938-07-23,11.0,,
9304,1938-07-24,16.4,,
9305,1938-07-25,12.1,,
9306,1938-07-26,12.1,,
9307,1938-07-27,9.7,,
9308,1938-07-28,10.7,,
9309,1938-07-29,10.4,,
9310,1938-07-30,11.1,,
9311,1938-07-31,11.5,,
9312,1938-08-01,5.8,,
9313,1938-08-02,6.8,,
9314,1938-08-03,5.7,,
9315,1938-08-04,6.9,,
9316,1938-08-05,9.7,,
9317,1938-08-06,13.3,,
9318,1938-08-07,14.6,,
9319,1938-08-08,7.7,,
9320,1938-08-09,8.1,,
9321,1938-08-10,9.3,,
9322,1938-08-11,10.8,,
9323,1938-08-12,13.7,,
9324,1938-08-13,14.4,,
9325,1938-08-14,15.7,,
9326,1938-08-15,18.0,,
9327,1938-08-16,11.5,,
9328,1938-08-17,9.6,,
9329,1938-08-18,10.7,,
9330,1938-08-19,13.6,,
9331,1938-08-20,12.9,,
9332,1938-08-21,12.9,,
9333,1938-08-22,11.4,,
9334,1938-08-23,13.6,,
9335,1938-08-24,16.0,,
9336,1938-08-25,12.4,,
9337,1938-08-26,13.6,,
9338,1938-08-27,17.6,,
9339,1938-08-28,14.1,,
9340,1938-08-29,11.6,,
9341,1938-08-30,9.9,,
9342,1938-08-31,10.6,,
9343,1938-09-01,11.5,,
9344,1938-09-02,12.1,,
9345,1938-09-03,14.8,,
9346,1938-09-04,15.7,,
9347,1938-09-05,15.9,,
9348,1938-09-06,11.6,,
9349,1938-09-07,12.8,,
9350,1938-09-08,15.2,,
9351,1938-09-09,17.3,,
9352,1938-09-10,18.3,,
9353,1938-09-11,13.7,,
9354,1938-09-12,12.5,,
9355,1938-09-13,14.6,,
9356,1938-09-14,17.0,,
9357,1938-09-15,20.4,,
9358,1938-09-16,18.9,,
9359,1938-09-17,14.8,,
9360,1938-09-18,12.4,,
9361,1938-09-19,14.0,,
9362,1938-09-20,12.8,,
9363,1938-09-21,15.2,,
9364,1938-09-22,19.3,,
9365,1938-09-23,14.1,,
9366,1938-09-24,14.5,,
9367,1938-09-25,14.9,,
9368,1938-09-26,16.3,,
9369,1938-09-27,21.8,,
9370,1938-09-28,22.8,,
9371,1938-09-29,20.5,,
9372,1938-09-30,26.3,,
9373,1938-10-01,28.0,,
9374,1938-10-02,23.1,,
9375,1938-10-03,23.2,,
9376,1938-10-04,26.0,,
9377,1938-10-05,27.4,,
9378,1938-10-06,27.1,,
9379,1938-10-07,25.9,,
9380,1938-10-08,25.9,,
9381,1938-10-09,24.3,,
9382,1938-10-10,24.3,,
9383,1938-10-11,21.1,,
9384,1938-10-12,22.6,,
9385,1938-10-13,23.9,,
9386,1938-10-14,22.2,,
9387,1938-10-15,20.9,,
9388,1938-10-16,19.6,,
9389,1938-10-17,20.4,,
9390,1938-10-18,22.0,,
9391,1938-10-19,23.5,,
9392,1938-10-20,26.9,,
9393,1938-10-21,26.7,,
9394,1938-10-22,26.9,,
9395,1938-10-23,24.7,,
9396,1938-10-24,17.2,,
9397,1938-10-25,17.5,,
9398,1938-10-26,22.7,,
9399,1938-10-27,22.4,,
9400,1938-10-28,23.1,,
9401,1938-10-29,27.0,,
9402,1938-10-30,26.3,,
9403,1938-10-31,28.5,,
9404,1938-11-01,19.8,,
9405,1938-11-02,22.3,,
9406,1938-11-03,24.5,,
9407,1938-11-04,27.3,,
9408,1938-11-05,24.9,,
9409,1938-11-06,21.5,,
9410,1938-11-07,22.3,,
9411,1938-11-08,25.3,,
9412,1938-11-09,28.1,,
9413,1938-11-10,30.7,,
9414,1938-11-11,25.3,,
9415,1938-11-12,24.8,,
9416,1938-11-13,26.4,,
9417,1938-11-14,25.5,,
9418,1938-11-15,27.4,,
9419,1938-11-16,25.2,,
9420,1938-11-17,23.6,,
9421,1938-11-18,25.1,,
9422,1938-11-19,24.6,,
9423,1938-11-20,24.3,,
9424,1938-11-21,25.8,,
9425,1938-11-22,28.1,,
9426,1938-11-23,27.4,,
9427,1938-11-24,27.9,,
9428,1938-11-25,27.3,,
9429,1938-11-26,29.1,,
9430,1938-11-27,29.2,,
9431,1938-11-28,28.3,,
9432,1938-11-29,27.6,,
9433,1938-11-30,24.8,,
9434,1938-12-01,24.1,,
9435,1938-12-02,20.5,,
9436,1938-12-03,20.2,,
9437,1938-12-04,20.7,,
9438,1938-12-05,23.2,,
9439,1938-12-06,29.0,,
9440,1938-12-07,32.2,,
9441,1938-12-08,28.7,,
9442,1938-12-09,27.5,,
9443,1938-12-10,34.4,,
9444,1938-12-11,29.9,,
9445,1938-12-12,24.5,,
9446,1938-12-13,23.5,,
9447,1938-12-14,23.0,,
9448,1938-12-15,24.1,,
9449,1938-12-16,25.0,,
9450,1938-12-17,33.3,,
9451,1938-12-18,33.3,,
9452,1938-12-19,33.3,,
9453,1938-12-20,33.3,,
9454,1938-12-21,34.0,,
9455,1938-12-22,33.0,,
9456,1938-12-23,34.5,,
9457,1938-12-24,35.9,,
9458,1938-12-25,31.5,,
9459,1938-12-26,32.8,,
9460,1938-12-27,34.0,,
9461,1938-12-28,33.5,,
9462,1938-12-29,33.1,,
9463,1938-12-30,29.9,,
9464,1938-12-31,33.6,,
9465,1939-01-01,27.1,,
9466,1939-01-02,30.0,,
9467,1939-01-03,29.0,,
9468,1939-01-04,29.1,,
9469,1939-01-05,30.1,,
9470,1939-01-06,29.2,,
9471,1939-01-07,30.5,,
9472,1939-01-08,32.0,,
9473,1939-01-09,33.6,,
9474,1939-01-10,35.8,,
9475,1939-01-11,35.5,,
9476,1939-01-12,34.1,,
9477,1939-01-13,34.0,,
9478,1939-01-14,35.1,,
9479,1939-01-15,35.8,,
9480,1939-01-16,36.0,,
9481,1939-01-17,35.7,,
9482,1939-01-18,34.0,,
9483,1939-01-19,30.8,,
9484,1939-01-20,29.5,,
9485,1939-01-21,33.7,,
9486,1939-01-22,35.3,,
9487,1939-01-23,31.0,,
9488,1939-01-24,30.6,,
9489,1939-01-25,29.0,,
9490,1939-01-26,26.8,,
9491,1939-01-27,23.0,,
9492,1939-01-28,22.2,,
9493,1939-01-29,23.3,,
9494,1939-01-30,25.8,,
9495,1939-01-31,26.5,,
9496,1939-02-01,28.0,,
9497,1939-02-02,29.1,,
9498,1939-02-03,29.0,,
9499,1939-02-04,25.1,,
9500,1939-02-05,26.4,,
9501,1939-02-06,26.3,,
9502,1939-02-07,25.9,,
9503,1939-02-08,26.7,,
9504,1939-02-09,27.6,,
9505,1939-02-10,27.8,,
9506,1939-02-11,27.5,,
9507,1939-02-12,26.5,,
9508,1939-02-13,26.2,,
9509,1939-02-14,26.8,,
9510,1939-02-15,29.0,,
9511,1939-02-16,29.0,,
9512,1939-02-17,29.6,,
9513,1939-02-18,26.6,,
9514,1939-02-19,27.9,,
9515,1939-02-20,27.8,,
9516,1939-02-21,27.6,,
9517,1939-02-22,27.0,,
9518,1939-02-23,27.6,,
9519,1939-02-24,28.0,,
9520,1939-02-25,28.2,,
9521,1939-02-26,28.8,,
9522,1939-02-27,26.8,,
9523,1939-02-28,26.3,,
9524,1939-03-01,24.8,,
9525,1939-03-02,25.6,,
9526,1939-03-03,24.5,,
9527,1939-03-04,25.3,,
9528,1939-03-05,27.1,,
9529,1939-03-06,29.1,,
9530,1939-03-07,29.8,,
9531,1939-03-08,25.8,,
9532,1939-03-09,25.3,,
9533,1939-03-10,23.0,,
9534,1939-03-11,25.3,,
9535,1939-03-12,24.9,,
9536,1939-03-13,23.1,,
9537,1939-03-14,22.5,,
9538,1939-03-15,21.9,,
9539,1939-03-16,24.0,,
9540,1939-03-17,24.3,,
9541,1939-03-18,24.3,,
9542,1939-03-19,24.3,,
9543,1939-03-20,24.6,,
9544,1939-03-21,23.2,,
9545,1939-03-22,23.8,,
9546,1939-03-23,24.3,,
9547,1939-03-24,22.8,,
9548,1939-03-25,23.3,,
9549,1939-03-26,20.6,,
9550,1939-03-27,22.4,,
9551,1939-03-28,22.8,,
9552,1939-03-29,24.0,,
9553,1939-03-30,27.0,,
9554,1939-03-31,25.5,,
9555,1939-04-01,23.6,,
9556,1939-04-02,24.0,,
9557,1939-04-03,21.1,,
9558,1939-04-04,22.1,,
9559,1939-04-05,21.3,,
9560,1939-04-06,21.5,,
9561,1939-04-07,25.0,,
9562,1939-04-08,23.0,,
9563,1939-04-09,22.2,,
9564,1939-04-10,21.5,,
9565,1939-04-11,21.3,,
9566,1939-04-12,22.6,,
9567,1939-04-13,22.7,,
9568,1939-04-14,21.2,,
9569,1939-04-15,17.5,,
9570,1939-04-16,17.5,,
9571,1939-04-17,17.5,,
9572,1939-04-18,17.5,,
9573,1939-04-19,14.5,,
9574,1939-04-20,14.7,,
9575,1939-04-21,15.1,,
9576,1939-04-22,16.5,,
9577,1939-04-23,19.5,,
9578,1939-04-24,19.9,,
9579,1939-04-25,18.9,,
9580,1939-04-26,13.3,,
9581,1939-04-27,13.3,,
9582,1939-04-28,14.4,,
9583,1939-04-29,15.9,,
9584,1939-04-30,16.0,,
9585,1939-05-01,13.6,,
9586,1939-05-02,13.8,,
9587,1939-05-03,15.6,,
9588,1939-05-04,17.8,,
9589,1939-05-05,17.8,,
9590,1939-05-06,17.6,,
9591,1939-05-07,17.1,,
9592,1939-05-08,16.6,,
9593,1939-05-09,16.9,,
9594,1939-05-10,18.1,,
9595,1939-05-11,17.3,,
9596,1939-05-12,18.0,,
9597,1939-05-13,18.7,,
9598,1939-05-14,17.7,,
9599,1939-05-15,18.4,,
9600,1939-05-16,19.0,,
9601,1939-05-17,19.1,,
9602,1939-05-18,18.1,,
9603,1939-05-19,19.0,,
9604,1939-05-20,19.1,,
9605,1939-05-21,18.6,,
9606,1939-05-22,17.7,,
9607,1939-05-23,16.0,,
9608,1939-05-24,11.6,,
9609,1939-05-25,11.8,,
9610,1939-05-26,11.9,,
9611,1939-05-27,15.3,,
9612,1939-05-28,15.6,,
9613,1939-05-29,16.0,,
9614,1939-05-30,16.4,,
9615,1939-05-31,17.4,,
9616,1939-06-01,12.4,,
9617,1939-06-02,12.1,,
9618,1939-06-03,10.8,,
9619,1939-06-04,10.8,,
9620,1939-06-05,10.8,,
9621,1939-06-06,10.8,,
9622,1939-06-07,10.4,,
9623,1939-06-08,10.4,,
9624,1939-06-09,9.4,,
9625,1939-06-10,10.0,,
9626,1939-06-11,9.0,,
9627,1939-06-12,11.8,,
9628,1939-06-13,14.9,,
9629,1939-06-14,15.2,,
9630,1939-06-15,15.3,,
9631,1939-06-16,15.3,,
9632,1939-06-17,17.5,,
9633,1939-06-18,12.9,,
9634,1939-06-19,11.7,,
9635,1939-06-20,11.2,,
9636,1939-06-21,10.6,,
9637,1939-06-22,11.8,,
9638,1939-06-23,11.6,,
9639,1939-06-24,12.1,,
9640,1939-06-25,12.1,,
9641,1939-06-26,12.1,,
9642,1939-06-27,12.1,,
9643,1939-06-28,11.2,,
9644,1939-06-29,14.4,,
9645,1939-06-30,15.3,,
9646,1939-07-01,13.8,,
9647,1939-07-02,11.9,,
9648,1939-07-03,8.1,,
9649,1939-07-04,10.1,,
9650,1939-07-05,7.8,,
9651,1939-07-06,10.6,,
9652,1939-07-07,9.3,,
9653,1939-07-08,11.7,,
9654,1939-07-09,9.9,,
9655,1939-07-10,12.5,,
9656,1939-07-11,10.5,,
9657,1939-07-12,10.3,,
9658,1939-07-13,7.9,,
9659,1939-07-14,7.9,,
9660,1939-07-15,7.8,,
9661,1939-07-16,10.9,,
9662,1939-07-17,11.6,,
9663,1939-07-18,12.2,,
9664,1939-07-19,9.9,,
9665,1939-07-20,8.9,,
9666,1939-07-21,7.8,,
9667,1939-07-22,10.0,,
9668,1939-07-23,8.0,,
9669,1939-07-24,8.4,,
9670,1939-07-25,7.7,,
9671,1939-07-26,5.7,,
9672,1939-07-27,9.3,,
9673,1939-07-28,12.5,,
9674,1939-07-29,14.4,,
9675,1939-07-30,14.3,,
9676,1939-07-31,15.4,,
9677,1939-08-01,12.5,,
9678,1939-08-02,11.4,,
9679,1939-08-03,8.1,,
9680,1939-08-04,8.6,,
9681,1939-08-05,12.0,,
9682,1939-08-06,10.8,,
9683,1939-08-07,11.8,,
9684,1939-08-08,11.5,,
9685,1939-08-09,9.4,,
9686,1939-08-10,7.1,,
9687,1939-08-11,7.2,,
9688,1939-08-12,7.7,,
9689,1939-08-13,7.6,,
9690,1939-08-14,10.3,,
9691,1939-08-15,11.0,,
9692,1939-08-16,12.9,,
9693,1939-08-17,9.3,,
9694,1939-08-18,10.0,,
9695,1939-08-19,12.3,,
9696,1939-08-20,13.9,,
9697,1939-08-21,18.0,,
9698,1939-08-22,14.9,,
9699,1939-08-23,14.1,,
9700,1939-08-24,11.5,,
9701,1939-08-25,10.8,,
9702,1939-08-26,15.3,,
9703,1939-08-27,18.9,,
9704,1939-08-28,19.9,,
9705,1939-08-29,18.0,,
9706,1939-08-30,12.9,,
9707,1939-08-31,11.9,,
9708,1939-09-01,11.5,,
9709,1939-09-02,11.5,,
9710,1939-09-03,11.5,,
9711,1939-09-04,11.5,,
9712,1939-09-05,11.5,,
9713,1939-09-06,12.8,,
9714,1939-09-07,15.1,,
9715,1939-09-08,16.0,,
9716,1939-09-09,19.9,,
9717,1939-09-10,16.1,,
9718,1939-09-11,17.3,,
9719,1939-09-12,13.9,,
9720,1939-09-13,10.1,,
9721,1939-09-14,11.6,,
9722,1939-09-15,14.9,,
9723,1939-09-16,16.0,,
9724,1939-09-17,17.3,,
9725,1939-09-18,20.0,,
9726,1939-09-19,20.2,,
9727,1939-09-20,20.1,,
9728,1939-09-21,15.7,,
9729,1939-09-22,11.0,,
9730,1939-09-23,22.9,,
9731,1939-09-24,22.9,,
9732,1939-09-25,22.9,,
9733,1939-09-26,22.9,,
9734,1939-09-27,15.1,,
9735,1939-09-28,15.8,,
9736,1939-09-29,16.0,,
9737,1939-09-30,17.0,,
9738,1939-10-01,17.0,,
9739,1939-10-02,18.8,,
9740,1939-10-03,20.5,,
9741,1939-10-04,22.8,,
9742,1939-10-05,23.8,,
9743,1939-10-06,24.0,,
9744,1939-10-07,13.5,,
9745,1939-10-08,22.3,,
9746,1939-10-09,14.1,,
9747,1939-10-10,11.5,,
9748,1939-10-11,13.2,,
9749,1939-10-12,14.5,,
9750,1939-10-13,17.3,,
9751,1939-10-14,20.6,,
9752,1939-10-15,27.4,,
9753,1939-10-16,20.2,,
9754,1939-10-17,18.4,,
9755,1939-10-18,16.4,,
9756,1939-10-19,19.3,,
9757,1939-10-20,22.3,,
9758,1939-10-21,23.5,,
9759,1939-10-22,21.0,,
9760,1939-10-23,22.0,,
9761,1939-10-24,22.0,,
9762,1939-10-25,20.4,,
9763,1939-10-26,19.3,,
9764,1939-10-27,17.2,,
9765,1939-10-28,18.1,,
9766,1939-10-29,18.9,,
9767,1939-10-30,22.0,,
9768,1939-10-31,22.6,,
9769,1939-11-01,24.5,,
9770,1939-11-02,28.3,,
9771,1939-11-03,27.5,,
9772,1939-11-04,24.0,,
9773,1939-11-05,21.0,,
9774,1939-11-06,18.0,,
9775,1939-11-07,15.3,,
9776,1939-11-08,17.3,,
9777,1939-11-09,19.3,,
9778,1939-11-10,20.3,,
9779,1939-11-11,21.2,,
9780,1939-11-12,25.7,,
9781,1939-11-13,21.9,,
9782,1939-11-14,21.8,,
9783,1939-11-15,22.5,,
9784,1939-11-16,23.3,,
9785,1939-11-17,22.8,,
9786,1939-11-18,24.3,,
9787,1939-11-19,25.7,,
9788,1939-11-20,27.7,,
9789,1939-11-21,26.7,,
9790,1939-11-22,28.3,,
9791,1939-11-23,28.1,,
9792,1939-11-24,30.8,,
9793,1939-11-25,28.6,,
9794,1939-11-26,32.3,,
9795,1939-11-27,30.5,,
9796,1939-11-28,24.8,,
9797,1939-11-29,22.0,,
9798,1939-11-30,21.6,,
9799,1939-12-01,24.1,,
9800,1939-12-02,21.9,,
9801,1939-12-03,23.6,,
9802,1939-12-04,28.7,,
9803,1939-12-05,25.8,,
9804,1939-12-06,20.8,,
9805,1939-12-07,21.3,,
9806,1939-12-08,21.9,,
9807,1939-12-09,24.1,,
9808,1939-12-10,25.7,,
9809,1939-12-11,29.5,,
9810,1939-12-12,29.4,,
9811,1939-12-13,29.3,,
9812,1939-12-14,27.0,,
9813,1939-12-15,28.0,,
9814,1939-12-16,29.5,,
9815,1939-12-17,29.6,,
9816,1939-12-18,30.0,,
9817,1939-12-19,31.4,,
9818,1939-12-20,25.5,,
9819,1939-12-21,26.2,,
9820,1939-12-22,29.2,,
9821,1939-12-23,28.2,,
9822,1939-12-24,26.7,,
9823,1939-12-25,25.5,,
9824,1939-12-26,29.6,,
9825,1939-12-27,28.9,,
9826,1939-12-28,24.7,,
9827,1939-12-29,26.4,,
9828,1939-12-30,27.4,,
9829,1939-12-31,27.3,,
9830,1940-01-01,28.9,,
9831,1940-01-02,28.1,,
9832,1940-01-03,27.5,,
9833,1940-01-04,27.9,,
9834,1940-01-05,27.8,,
9835,1940-01-06,28.3,,
9836,1940-01-07,29.6,,
9837,1940-01-08,25.6,,
9838,1940-01-09,28.0,,
9839,1940-01-10,27.8,,
9840,1940-01-11,28.2,,
9841,1940-01-12,31.2,,
9842,1940-01-13,30.4,,
9843,1940-01-14,32.3,,
9844,1940-01-15,31.8,,
9845,1940-01-16,32.4,,
9846,1940-01-17,32.3,,
9847,1940-01-18,34.5,,
9848,1940-01-19,32.4,,
9849,1940-01-20,23.3,,
9850,1940-01-21,23.3,,
9851,1940-01-22,23.3,,
9852,1940-01-23,23.3,,
9853,1940-01-24,26.7,,
9854,1940-01-25,33.6,,
9855,1940-01-26,37.8,,
9856,1940-01-27,34.7,,
9857,1940-01-28,36.0,,
9858,1940-01-29,35.3,,
9859,1940-01-30,34.0,,
9860,1940-01-31,31.9,,
9861,1940-02-01,29.8,,
9862,1940-02-02,20.1,,
9863,1940-02-03,26.1,,
9864,1940-02-04,24.6,,
9865,1940-02-05,26.5,,
9866,1940-02-06,22.3,,
9867,1940-02-07,22.2,,
9868,1940-02-08,22.5,,
9869,1940-02-09,24.8,,
9870,1940-02-10,27.0,,
9871,1940-02-11,26.8,,
9872,1940-02-12,28.2,,
9873,1940-02-13,29.2,,
9874,1940-02-14,28.3,,
9875,1940-02-15,27.8,,
9876,1940-02-16,28.5,,
9877,1940-02-17,28.5,,
9878,1940-02-18,27.9,,
9879,1940-02-19,26.8,,
9880,1940-02-20,27.2,,
9881,1940-02-21,28.0,,
9882,1940-02-22,29.9,,
9883,1940-02-23,30.4,,
9884,1940-02-24,27.0,,
9885,1940-02-25,29.3,,
9886,1940-02-26,28.1,,
9887,1940-02-27,30.2,,
9888,1940-02-28,23.0,,
9889,1940-02-29,19.9,,
9890,1940-03-01,19.2,,
9891,1940-03-02,22.4,,
9892,1940-03-03,25.0,,
9893,1940-03-04,26.5,,
9894,1940-03-05,25.5,,
9895,1940-03-06,26.8,,
9896,1940-03-07,26.9,,
9897,1940-03-08,26.6,,
9898,1940-03-09,25.5,,
9899,1940-03-10,25.5,,
9900,1940-03-11,25.5,,
9901,1940-03-12,25.5,,
9902,1940-03-13,26.0,,
9903,1940-03-14,24.6,,
9904,1940-03-15,26.1,,
9905,1940-03-16,26.8,,
9906,1940-03-17,22.5,,
9907,1940-03-18,20.9,,
9908,1940-03-19,23.7,,
9909,1940-03-20,22.2,,
9910,1940-03-21,21.9,,
9911,1940-03-22,21.9,,
9912,1940-03-23,21.9,,
9913,1940-03-24,21.9,,
9914,1940-03-25,26.0,,
9915,1940-03-26,23.9,,
9916,1940-03-27,24.7,,
9917,1940-03-28,25.1,,
9918,1940-03-29,24.9,,
9919,1940-03-30,25.3,,
9920,1940-03-31,24.6,,
9921,1940-04-01,24.0,,
9922,1940-04-02,24.1,,
9923,1940-04-03,23.1,,
9924,1940-04-04,24.5,,
9925,1940-04-05,24.6,,
9926,1940-04-06,24.8,,
9927,1940-04-07,23.1,,
9928,1940-04-08,24.2,,
9929,1940-04-09,23.9,,
9930,1940-04-10,25.0,,
9931,1940-04-11,25.1,,
9932,1940-04-12,24.7,,
9933,1940-04-13,24.5,,
9934,1940-04-14,14.1,,
9935,1940-04-15,14.2,,
9936,1940-04-16,12.4,,
9937,1940-04-17,11.8,,
9938,1940-04-18,13.4,,
9939,1940-04-19,14.9,,
9940,1940-04-20,18.1,,
9941,1940-04-21,18.8,,
9942,1940-04-22,20.2,,
9943,1940-04-23,20.0,,
9944,1940-04-24,21.4,,
9945,1940-04-25,21.0,,
9946,1940-04-26,19.0,,
9947,1940-04-27,15.0,,
9948,1940-04-28,15.8,,
9949,1940-04-29,15.8,,
9950,1940-04-30,15.8,,
9951,1940-05-01,15.8,,
9952,1940-05-02,15.8,,
9953,1940-05-03,15.8,,
9954,1940-05-04,15.8,,
9955,1940-05-05,15.8,,
9956,1940-05-06,19.4,,
9957,1940-05-07,16.7,,
9958,1940-05-08,15.4,,
9959,1940-05-09,13.5,,
9960,1940-05-10,14.4,,
9961,1940-05-11,14.4,,
9962,1940-05-12,16.5,,
9963,1940-05-13,16.8,,
9964,1940-05-14,15.6,,
9965,1940-05-15,16.0,,
9966,1940-05-16,16.6,,
9967,1940-05-17,18.4,,
9968,1940-05-18,12.2,,
9969,1940-05-19,11.2,,
9970,1940-05-20,11.2,,
9971,1940-05-21,13.9,,
9972,1940-05-22,11.8,,
9973,1940-05-23,12.3,,
9974,1940-05-24,13.2,,
9975,1940-05-25,15.7,,
9976,1940-05-26,14.8,,
9977,1940-05-27,10.2,,
9978,1940-05-28,15.1,,
9979,1940-05-29,16.6,,
9980,1940-05-30,19.8,,
9981,1940-05-31,17.0,,
9982,1940-06-01,16.0,,
9983,1940-06-02,14.8,,
9984,1940-06-03,10.7,,
9985,1940-06-04,10.7,,
9986,1940-06-05,11.6,,
9987,1940-06-06,12.9,,
9988,1940-06-07,12.4,,
9989,1940-06-08,7.2,,
9990,1940-06-09,9.9,,
9991,1940-06-10,9.8,,
9992,1940-06-11,9.6,,
9993,1940-06-12,10.4,,
9994,1940-06-13,13.3,,
9995,1940-06-14,15.8,,
9996,1940-06-15,18.0,,
9997,1940-06-16,19.6,,
9998,1940-06-17,18.3,,
9999,1940-06-18,16.6,,
10000,1940-06-19,13.6,,
10001,1940-06-20,13.1,,
10002,1940-06-21,10.7,,
10003,1940-06-22,5.7,,
10004,1940-06-23,6.4,,
10005,1940-06-24,7.8,,
10006,1940-06-25,9.8,,
10007,1940-06-26,13.1,,
10008,1940-06-27,13.9,,
10009,1940-06-28,13.9,,
10010,1940-06-29,13.5,,
10011,1940-06-30,11.0,,
10012,1940-07-01,11.4,,
10013,1940-07-02,13.4,,
10014,1940-07-03,13.7,,
10015,1940-07-04,17.4,,
10016,1940-07-05,13.4,,
10017,1940-07-06,12.8,,
10018,1940-07-07,12.8,,
10019,1940-07-08,11.1,,
10020,1940-07-09,11.6,,
10021,1940-07-10,11.7,,
10022,1940-07-11,7.5,,
10023,1940-07-12,7.3,,
10024,1940-07-13,8.4,,
10025,1940-07-14,8.8,,
10026,1940-07-15,8.0,,
10027,1940-07-16,7.2,,
10028,1940-07-17,7.0,,
10029,1940-07-18,7.6,,
10030,1940-07-19,7.0,,
10031,1940-07-20,6.3,,
10032,1940-07-21,8.4,,
