,date,mean temperature (degC),site number,site name
7520,1974-12-11,26.1,,
7521,1974-12-12,27.2,,
7522,1974-12-13,28.5,,
7523,1974-12-14,30.5,,
7524,1974-12-15,32.4,,
7525,1974-12-16,31.5,,
7526,1974-12-17,30.0,,
7527,1974-12-18,31.2,,
7528,1974-12-19,30.9,,
7529,1974-12-20,26.1,,
7530,1974-12-21,27.1,,
7531,1974-12-22,27.3,,
7532,1974-12-23,29.6,,
7533,1974-12-24,29.9,,
7534,1974-12-25,28.8,,
7535,1974-12-26,26.1,,
7536,1974-12-27,25.8,,
7537,1974-12-28,27.6,,
7538,1974-12-29,24.2,,
7539,1974-12-30,26.9,,
7540,1974-12-31,29.0,,
7541,1975-01-01,30.2,,
7542,1975-01-02,30.7,,
7543,1975-01-03,31.9,,
7544,1975-01-04,34.8,,
7545,1975-01-05,34.8,,
7546,1975-01-06,35.0,,
7547,1975-01-07,35.0,,
7548,1975-01-08,35.0,,
7549,1975-01-09,30.0,,
7550,1975-01-10,28.9,,
7551,1975-01-11,25.2,,
7552,1975-01-12,24.4,,
7553,1975-01-13,25.8,,
7554,1975-01-14,26.0,,
7555,1975-01-15,29.8,,
7556,1975-01-16,29.3,,
7557,1975-01-17,29.8,,
7558,1975-01-18,27.4,,
7559,1975-01-19,27.8,,
7560,1975-01-20,30.3,,
7561,1975-01-21,30.0,,
7562,1975-01-22,31.5,,
7563,1975-01-23,33.0,,
7564,1975-01-24,35.0,,
7565,1975-01-25,27.8,,
7566,1975-01-26,24.1,,
7567,1975-01-27,25.9,,
7568,1975-01-28,27.5,,
7569,1975-01-29,28.9,,
7570,1975-01-30,29.5,,
7571,1975-01-31,30.5,,
7572,1975-02-01,28.6,,
7573,1975-02-02,30.1,,
7574,1975-02-03,31.5,,
7575,1975-02-04,32.7,,
7576,1975-02-05,32.3,,
7577,1975-02-06,29.6,,
7578,1975-02-07,30.2,,
7579,1975-02-08,31.5,,
7580,1975-02-09,32.8,,
7581,1975-02-10,32.0,,
7582,1975-02-11,32.0,,
7583,1975-02-12,27.0,,
7584,1975-02-13,18.3,,
7585,1975-02-14,22.5,,
7586,1975-02-15,26.1,,
7587,1975-02-16,28.3,,
7588,1975-02-17,29.3,,
7589,1975-02-18,28.7,,
7590,1975-02-19,28.6,,
7591,1975-02-20,30.0,,
7592,1975-02-21,31.0,,
7593,1975-02-22,31.3,,
7594,1975-02-23,28.7,,
7595,1975-02-24,27.5,,
7596,1975-02-25,26.8,,
7597,1975-02-26,27.3,,
7598,1975-02-27,28.2,,
7599,1975-02-28,24.3,,
7600,1975-03-01,26.6,,
7601,1975-03-02,25.9,,
7602,1975-03-03,27.4,,
7603,1975-03-04,28.6,,
7604,1975-03-05,30.5,,
7605,1975-03-06,29.8,,
7606,1975-03-07,31.0,,
7607,1975-03-08,30.0,,
7608,1975-03-09,29.3,,
7609,1975-03-10,29.3,,
7610,1975-03-11,28.1,,
7611,1975-03-12,28.5,,
7612,1975-03-13,28.8,,
7613,1975-03-14,29.8,,
7614,1975-03-15,29.8,,
7615,1975-03-16,27.2,,
7616,1975-03-17,24.0,,
7617,1975-03-18,25.5,,
7618,1975-03-19,25.8,,
7619,1975-03-20,20.3,,
7620,1975-03-21,17.6,,
7621,1975-03-22,20.9,,
7622,1975-03-23,23.3,,
7623,1975-03-24,26.5,,
7624,1975-03-25,27.6,,
7625,1975-03-26,28.6,,
7626,1975-03-27,29.5,,
7627,1975-03-28,31.3,,
7628,1975-03-29,31.0,,
7629,1975-03-30,28.7,,
7630,1975-03-31,26.5,,
7631,1975-04-01,21.2,,
7632,1975-04-02,19.0,,
7633,1975-04-03,23.6,,
7634,1975-04-04,25.7,,
7635,1975-04-05,26.5,,
7636,1975-04-06,24.0,,
7637,1975-04-07,21.1,,
7638,1975-04-08,22.3,,
7639,1975-04-09,23.4,,
7640,1975-04-10,25.5,,
7641,1975-04-11,25.3,,
7642,1975-04-12,25.3,,
7643,1975-04-13,26.4,,
7644,1975-04-14,24.3,,
7645,1975-04-15,25.2,,
7646,1975-04-16,24.2,,
7647,1975-04-17,22.0,,
7648,1975-04-18,22.5,,
7649,1975-04-19,23.0,,
7650,1975-04-20,22.6,,
7651,1975-04-21,23.1,,
7652,1975-04-22,23.4,,
7653,1975-04-23,21.8,,
7654,1975-04-24,17.6,,
7655,1975-04-25,18.0,,
7656,1975-04-26,20.7,,
7657,1975-04-27,21.8,,
7658,1975-04-28,22.2,,
7659,1975-04-29,23.0,,
7660,1975-04-30,23.4,,
7661,1975-05-01,23.4,,
7662,1975-05-02,22.8,,
7663,1975-05-03,22.4,,
7664,1975-05-04,23.8,,
7665,1975-05-05,23.3,,
7666,1975-05-06,22.8,,
7667,1975-05-07,23.3,,
7668,1975-05-08,21.0,,
7669,1975-05-09,17.3,,
7670,1975-05-10,15.8,,
7671,1975-05-11,17.4,,
7672,1975-05-12,18.4,,
7673,1975-05-13,19.0,,
7674,1975-05-14,19.3,,
7675,1975-05-15,14.7,,
7676,1975-05-16,16.7,,
7677,1975-05-17,17.9,,
7678,1975-05-18,18.5,,
7679,1975-05-19,19.3,,
7680,1975-05-20,20.7,,
7681,1975-05-21,21.8,,
7682,1975-05-22,22.1,,
7683,1975-05-23,20.9,,
7684,1975-05-24,15.4,,
7685,1975-05-25,15.5,,
7686,1975-05-26,14.5,,
7687,1975-05-27,14.8,,
7688,1975-05-28,15.9,,
7689,1975-05-29,17.2,,
7690,1975-05-30,17.5,,
7691,1975-05-31,17.9,,
7692,1975-06-01,19.9,,
7693,1975-06-02,19.1,,
7694,1975-06-03,19.8,,
7695,1975-06-04,18.1,,
7696,1975-06-05,12.9,,
7697,1975-06-06,12.2,,
7698,1975-06-07,11.4,,
7699,1975-06-08,14.4,,
7700,1975-06-09,17.3,,
7701,1975-06-10,19.4,,
7702,1975-06-11,18.4,,
7703,1975-06-12,13.5,,
7704,1975-06-13,9.4,,
7705,1975-06-14,10.1,,
7706,1975-06-15,11.3,,
7707,1975-06-16,10.4,,
7708,1975-06-17,11.9,,
7709,1975-06-18,13.4,,
7710,1975-06-19,13.1,,
7711,1975-06-20,13.0,,
7712,1975-06-21,11.9,,
7713,1975-06-22,14.9,,
7714,1975-06-23,15.4,,
7715,1975-06-24,14.0,,
7716,1975-06-25,15.0,,
7717,1975-06-26,14.4,,
7718,1975-06-27,15.1,,
7719,1975-06-28,16.9,,
7720,1975-06-29,12.7,,
7721,1975-06-30,13.1,,
7722,1975-07-01,12.5,,
7723,1975-07-02,13.3,,
7724,1975-07-03,14.4,,
7725,1975-07-04,11.8,,
7726,1975-07-05,12.0,,
7727,1975-07-06,12.0,,
7728,1975-07-07,12.6,,
7729,1975-07-08,14.2,,
7730,1975-07-09,13.8,,
7731,1975-07-10,15.6,,
7732,1975-07-11,19.0,,
7733,1975-07-12,22.5,,
7734,1975-07-13,18.8,,
7735,1975-07-14,13.6,,
7736,1975-07-15,12.5,,
7737,1975-07-16,13.1,,
7738,1975-07-17,14.9,,
7739,1975-07-18,17.5,,
7740,1975-07-19,17.0,,
7741,1975-07-20,16.6,,
7742,1975-07-21,13.9,,
7743,1975-07-22,16.3,,
7744,1975-07-23,18.7,,
7745,1975-07-24,16.4,,
7746,1975-07-25,16.3,,
7747,1975-07-26,18.2,,
7748,1975-07-27,19.1,,
7749,1975-07-28,20.0,,
7750,1975-07-29,20.7,,
7751,1975-07-30,20.5,,
7752,1975-07-31,20.0,,
7753,1975-08-01,18.3,,
7754,1975-08-02,21.9,,
7755,1975-08-03,14.9,,
7756,1975-08-04,12.3,,
7757,1975-08-05,13.1,,
7758,1975-08-06,13.8,,
7759,1975-08-07,14.3,,
7760,1975-08-08,14.3,,
7761,1975-08-09,17.1,,
7762,1975-08-10,21.4,,
7763,1975-08-11,16.2,,
7764,1975-08-12,12.1,,
7765,1975-08-13,11.4,,
7766,1975-08-14,11.8,,
7767,1975-08-15,11.7,,
7768,1975-08-16,11.3,,
7769,1975-08-17,12.4,,
7770,1975-08-18,15.2,,
7771,1975-08-19,17.6,,
7772,1975-08-20,16.7,,
7773,1975-08-21,15.4,,
7774,1975-08-22,15.6,,
7775,1975-08-23,15.4,,
7776,1975-08-24,15.0,,
7777,1975-08-25,19.3,,
7778,1975-08-26,24.9,,
7779,1975-08-27,18.5,,
7780,1975-08-28,13.4,,
7781,1975-08-29,17.9,,
7782,1975-08-30,13.5,,
7783,1975-08-31,16.0,,
7784,1975-09-01,20.0,,
7785,1975-09-02,21.8,,
7786,1975-09-03,18.1,,
7787,1975-09-04,13.9,,
7788,1975-09-05,12.3,,
7789,1975-09-06,13.9,,
7790,1975-09-07,15.9,,
7791,1975-09-08,17.5,,
7792,1975-09-09,19.3,,
7793,1975-09-10,21.0,,
7794,1975-09-11,23.1,,
7795,1975-09-12,24.5,,
7796,1975-09-13,24.4,,
7797,1975-09-14,24.4,,
7798,1975-09-15,24.4,,
7799,1975-09-16,26.5,,
7800,1975-09-17,27.5,,
7801,1975-09-18,25.4,,
7802,1975-09-19,21.0,,
7803,1975-09-20,24.1,,
7804,1975-09-21,29.7,,
7805,1975-09-22,26.1,,
7806,1975-09-23,21.5,,
7807,1975-09-24,17.6,,
7808,1975-09-25,18.9,,
7809,1975-09-26,21.3,,
7810,1975-09-27,25.9,,
7811,1975-09-28,25.9,,
7812,1975-09-29,20.1,,
7813,1975-09-30,18.4,,
7814,1975-10-01,15.8,,
7815,1975-10-02,15.1,,
7816,1975-10-03,16.0,,
7817,1975-10-04,17.4,,
7818,1975-10-05,22.0,,
7819,1975-10-06,26.4,,
7820,1975-10-07,28.6,,
7821,1975-10-08,27.2,,
7822,1975-10-09,21.5,,
7823,1975-10-10,23.1,,
7824,1975-10-11,26.8,,
7825,1975-10-12,19.9,,
7826,1975-10-13,18.6,,
7827,1975-10-14,18.9,,
7828,1975-10-15,21.7,,
7829,1975-10-16,21.3,,
7830,1975-10-17,27.0,,
7831,1975-10-18,24.0,,
7832,1975-10-19,20.8,,
7833,1975-10-20,21.3,,
7834,1975-10-21,23.8,,
7835,1975-10-22,23.0,,
7836,1975-10-23,20.9,,
7837,1975-10-24,16.0,,
7838,1975-10-25,16.9,,
7839,1975-10-26,18.3,,
7840,1975-10-27,22.5,,
7841,1975-10-28,26.5,,
7842,1975-10-29,25.8,,
7843,1975-10-30,23.5,,
7844,1975-10-31,24.0,,
7845,1975-11-01,20.1,,
7846,1975-11-02,23.6,,
7847,1975-11-03,27.6,,
7848,1975-11-04,22.0,,
7849,1975-11-05,19.7,,
7850,1975-11-06,22.7,,
7851,1975-11-07,22.8,,
7852,1975-11-08,23.0,,
7853,1975-11-09,25.7,,
7854,1975-11-10,20.5,,
7855,1975-11-11,23.1,,
7856,1975-11-12,25.4,,
7857,1975-11-13,27.9,,
7858,1975-11-14,30.0,,
7859,1975-11-15,30.3,,
7860,1975-11-16,31.8,,
7861,1975-11-17,32.1,,
7862,1975-11-18,31.4,,
7863,1975-11-19,31.9,,
7864,1975-11-20,32.3,,
7865,1975-11-21,30.4,,
7866,1975-11-22,33.3,,
7867,1975-11-23,27.0,,
7868,1975-11-24,26.5,,
7869,1975-11-25,27.7,,
7870,1975-11-26,27.9,,
7871,1975-11-27,25.6,,
7872,1975-11-28,29.4,,
7873,1975-11-29,33.2,,
7874,1975-11-30,31.0,,
7875,1975-12-01,32.8,,
7876,1975-12-02,32.5,,
7877,1975-12-03,32.3,,
7878,1975-12-04,32.0,,
7879,1975-12-05,32.3,,
7880,1975-12-06,33.4,,
7881,1975-12-07,29.5,,
7882,1975-12-08,30.6,,
7883,1975-12-09,31.4,,
7884,1975-12-10,30.4,,
7885,1975-12-11,32.3,,
7886,1975-12-12,30.5,,
7887,1975-12-13,29.8,,
7888,1975-12-14,26.3,,
7889,1975-12-15,30.9,,
7890,1975-12-16,31.4,,
7891,1975-12-17,26.5,,
7892,1975-12-18,19.0,,
7893,1975-12-19,20.8,,
7894,1975-12-20,21.9,,
7895,1975-12-21,24.0,,
7896,1975-12-22,26.9,,
7897,1975-12-23,29.3,,
7898,1975-12-24,29.5,,
7899,1975-12-25,30.2,,
7900,1975-12-26,26.5,,
7901,1975-12-27,27.7,,
7902,1975-12-28,27.2,,
7903,1975-12-29,29.0,,
7904,1975-12-30,31.0,,
7905,1975-12-31,32.2,,
7906,1976-01-01,32.5,,
7907,1976-01-02,31.8,,
7908,1976-01-03,30.8,,
7909,1976-01-04,28.8,,
7910,1976-01-05,29.6,,
7911,1976-01-06,30.1,,
7912,1976-01-07,31.1,,
7913,1976-01-08,32.0,,
7914,1976-01-09,34.3,,
7915,1976-01-10,32.4,,
7916,1976-01-11,29.4,,
7917,1976-01-12,28.6,,
7918,1976-01-13,28.3,,
7919,1976-01-14,28.8,,
7920,1976-01-15,28.0,,
7921,1976-01-16,28.1,,
7922,1976-01-17,28.0,,
7923,1976-01-18,32.2,,
7924,1976-01-19,29.9,,
7925,1976-01-20,27.5,,
7926,1976-01-21,24.6,,
7927,1976-01-22,27.6,,
7928,1976-01-23,25.5,,
7929,1976-01-24,24.0,,
7930,1976-01-25,24.2,,
7931,1976-01-26,22.4,,
7932,1976-01-27,23.3,,
7933,1976-01-28,24.6,,
7934,1976-01-29,27.0,,
7935,1976-01-30,26.8,,
7936,1976-01-31,30.6,,
7937,1976-02-01,28.9,,
7938,1976-02-02,29.0,,
7939,1976-02-03,30.4,,
7940,1976-02-04,29.2,,
7941,1976-02-05,23.6,,
7942,1976-02-06,23.3,,
7943,1976-02-07,22.8,,
7944,1976-02-08,25.4,,
7945,1976-02-09,22.7,,
7946,1976-02-10,22.7,,
7947,1976-02-11,24.0,,
7948,1976-02-12,25.3,,
7949,1976-02-13,25.9,,
7950,1976-02-14,29.3,,
7951,1976-02-15,31.3,,
7952,1976-02-16,30.0,,
7953,1976-02-17,29.7,,
7954,1976-02-18,30.4,,
7955,1976-02-19,30.0,,
7956,1976-02-20,29.4,,
7957,1976-02-21,30.9,,
7958,1976-02-22,28.5,,
7959,1976-02-23,29.4,,
7960,1976-02-24,30.0,,
7961,1976-02-25,31.1,,
7962,1976-02-26,31.9,,
7963,1976-02-27,31.9,,
7964,1976-02-28,31.9,,
7965,1976-02-29,32.0,,
7966,1976-03-01,31.9,,
7967,1976-03-02,29.3,,
7968,1976-03-03,27.9,,
7969,1976-03-04,28.2,,
7970,1976-03-05,27.8,,
7971,1976-03-06,26.8,,
7972,1976-03-07,27.4,,
7973,1976-03-08,29.8,,
7974,1976-03-09,28.5,,
7975,1976-03-10,27.7,,
7976,1976-03-11,29.0,,
7977,1976-03-12,28.8,,
7978,1976-03-13,28.9,,
7979,1976-03-14,29.1,,
7980,1976-03-15,28.3,,
7981,1976-03-16,29.1,,
7982,1976-03-17,30.2,,
7983,1976-03-18,29.0,,
7984,1976-03-19,25.0,,
7985,1976-03-20,21.5,,
7986,1976-03-21,23.0,,
7987,1976-03-22,19.5,,
7988,1976-03-23,19.1,,
7989,1976-03-24,21.5,,
7990,1976-03-25,24.4,,
7991,1976-03-26,24.3,,
7992,1976-03-27,23.0,,
7993,1976-03-28,25.5,,
7994,1976-03-29,25.9,,
7995,1976-03-30,25.0,,
7996,1976-03-31,26.7,,
7997,1976-04-01,27.6,,
7998,1976-04-02,27.2,,
7999,1976-04-03,27.5,,
8000,1976-04-04,27.0,,
8001,1976-04-05,26.3,,
8002,1976-04-06,21.0,,
8003,1976-04-07,19.6,,
8004,1976-04-08,19.3,,
8005,1976-04-09,20.7,,
8006,1976-04-10,22.5,,
8007,1976-04-11,25.1,,
8008,1976-04-12,24.8,,
8009,1976-04-13,22.9,,
8010,1976-04-14,24.6,,
8011,1976-04-15,25.0,,
8012,1976-04-16,24.1,,
8013,1976-04-17,24.5,,
8014,1976-04-18,22.7,,
8015,1976-04-19,21.9,,
8016,1976-04-20,19.1,,
8017,1976-04-21,18.5,,
8018,1976-04-22,18.3,,
8019,1976-04-23,16.9,,
8020,1976-04-24,16.2,,
8021,1976-04-25,18.0,,
8022,1976-04-26,18.8,,
8023,1976-04-27,19.4,,
8024,1976-04-28,14.4,,
8025,1976-04-29,14.1,,
8026,1976-04-30,14.9,,
8027,1976-05-01,15.1,,
8028,1976-05-02,18.3,,
8029,1976-05-03,21.4,,
8030,1976-05-04,22.5,,
8031,1976-05-05,21.3,,
8032,1976-05-06,19.9,,
8033,1976-05-07,17.5,,
8034,1976-05-08,15.6,,
8035,1976-05-09,14.4,,
8036,1976-05-10,14.6,,
8037,1976-05-11,14.5,,
8038,1976-05-12,16.0,,
8039,1976-05-13,15.6,,
8040,1976-05-14,17.2,,
8041,1976-05-15,18.7,,
8042,1976-05-16,21.5,,
8043,1976-05-17,16.5,,
8044,1976-05-18,12.9,,
8045,1976-05-19,13.6,,
8046,1976-05-20,12.4,,
8047,1976-05-21,16.0,,
8048,1976-05-22,17.7,,
8049,1976-05-23,15.6,,
8050,1976-05-24,14.1,,
8051,1976-05-25,12.6,,
8052,1976-05-26,11.8,,
8053,1976-05-27,12.2,,
8054,1976-05-28,13.8,,
8055,1976-05-29,15.4,,
8056,1976-05-30,16.1,,
8057,1976-05-31,19.0,,
8058,1976-06-01,21.1,,
8059,1976-06-02,14.1,,
8060,1976-06-03,10.8,,
8061,1976-06-04,12.3,,
8062,1976-06-05,12.8,,
8063,1976-06-06,13.9,,
8064,1976-06-07,15.3,,
8065,1976-06-08,14.5,,
8066,1976-06-09,12.8,,
8067,1976-06-10,13.5,,
8068,1976-06-11,14.8,,
8069,1976-06-12,15.9,,
8070,1976-06-13,16.4,,
8071,1976-06-14,13.2,,
8072,1976-06-15,13.0,,
8073,1976-06-16,9.4,,
8074,1976-06-17,9.4,,
8075,1976-06-18,9.0,,
8076,1976-06-19,12.2,,
8077,1976-06-20,10.4,,
8078,1976-06-21,12.1,,
8079,1976-06-22,12.6,,
8080,1976-06-23,13.9,,
8081,1976-06-24,15.1,,
8082,1976-06-25,16.0,,
8083,1976-06-26,16.9,,
8084,1976-06-27,14.4,,
8085,1976-06-28,13.2,,
8086,1976-06-29,12.6,,
8087,1976-06-30,11.9,,
8088,1976-07-01,12.6,,
8089,1976-07-02,13.0,,
8090,1976-07-03,13.8,,
8091,1976-07-04,10.8,,
8092,1976-07-05,11.9,,
8093,1976-07-06,12.3,,
8094,1976-07-07,12.4,,
8095,1976-07-08,13.5,,
8096,1976-07-09,12.1,,
8097,1976-07-10,13.9,,
8098,1976-07-11,15.3,,
8099,1976-07-12,15.4,,
8100,1976-07-13,14.1,,
8101,1976-07-14,10.8,,
8102,1976-07-15,8.9,,
8103,1976-07-16,8.3,,
8104,1976-07-17,11.9,,
8105,1976-07-18,11.4,,
8106,1976-07-19,9.8,,
8107,1976-07-20,9.0,,
8108,1976-07-21,10.3,,
8109,1976-07-22,12.6,,
8110,1976-07-23,15.0,,
8111,1976-07-24,17.8,,
8112,1976-07-25,18.9,,
8113,1976-07-26,18.1,,
8114,1976-07-27,18.3,,
8115,1976-07-28,19.8,,
8116,1976-07-29,14.6,,
8117,1976-07-30,12.7,,
8118,1976-07-31,13.4,,
8119,1976-08-01,14.9,,
8120,1976-08-02,11.3,,
8121,1976-08-03,10.6,,
8122,1976-08-04,13.1,,
8123,1976-08-05,14.7,,
8124,1976-08-06,15.9,,
8125,1976-08-07,14.4,,
8126,1976-08-08,13.6,,
8127,1976-08-09,18.2,,
8128,1976-08-10,15.0,,
8129,1976-08-11,11.9,,
8130,1976-08-12,11.1,,
8131,1976-08-13,11.4,,
8132,1976-08-14,11.8,,
8133,1976-08-15,12.4,,
8134,1976-08-16,15.3,,
8135,1976-08-17,16.1,,
8136,1976-08-18,16.1,,
8137,1976-08-19,16.6,,
8138,1976-08-20,17.6,,
8139,1976-08-21,19.5,,
8140,1976-08-22,20.5,,
8141,1976-08-23,17.0,,
8142,1976-08-24,12.6,,
8143,1976-08-25,12.3,,
8144,1976-08-26,12.9,,
8145,1976-08-27,13.1,,
8146,1976-08-28,15.1,,
8147,1976-08-29,21.0,,
8148,1976-08-30,24.5,,
8149,1976-08-31,21.6,,
8150,1976-09-01,20.6,,
8151,1976-09-02,21.4,,
8152,1976-09-03,18.6,,
8153,1976-09-04,19.6,,
8154,1976-09-05,22.9,,
8155,1976-09-06,20.8,,
8156,1976-09-07,19.6,,
8157,1976-09-08,20.8,,
8158,1976-09-09,14.1,,
8159,1976-09-10,12.7,,
8160,1976-09-11,14.3,,
8161,1976-09-12,17.3,,
8162,1976-09-13,18.5,,
8163,1976-09-14,19.5,,
8164,1976-09-15,18.0,,
8165,1976-09-16,20.2,,
8166,1976-09-17,15.9,,
8167,1976-09-18,15.9,,
8168,1976-09-19,19.5,,
8169,1976-09-20,19.9,,
8170,1976-09-21,17.1,,
8171,1976-09-22,16.0,,
8172,1976-09-23,16.3,,
8173,1976-09-24,18.8,,
8174,1976-09-25,17.7,,
8175,1976-09-26,19.6,,
8176,1976-09-27,20.0,,
8177,1976-09-28,23.3,,
8178,1976-09-29,24.8,,
8179,1976-09-30,25.5,,
8180,1976-10-01,26.5,,
8181,1976-10-02,23.9,,
8182,1976-10-03,22.4,,
8183,1976-10-04,20.8,,
8184,1976-10-05,19.5,,
8185,1976-10-06,18.5,,
8186,1976-10-07,17.4,,
8187,1976-10-08,15.9,,
8188,1976-10-09,15.8,,
8189,1976-10-10,16.6,,
8190,1976-10-11,21.5,,
8191,1976-10-12,22.6,,
8192,1976-10-13,17.1,,
8193,1976-10-14,16.5,,
8194,1976-10-15,17.0,,
8195,1976-10-16,15.2,,
8196,1976-10-17,15.4,,
8197,1976-10-18,17.0,,
8198,1976-10-19,17.7,,
8199,1976-10-20,18.5,,
8200,1976-10-21,18.3,,
8201,1976-10-22,21.0,,
8202,1976-10-23,22.1,,
8203,1976-10-24,24.3,,
8204,1976-10-25,25.8,,
8205,1976-10-26,29.4,,
8206,1976-10-27,26.0,,
8207,1976-10-28,23.0,,
8208,1976-10-29,23.6,,
8209,1976-10-30,27.8,,
8210,1976-10-31,27.1,,
8211,1976-11-01,24.9,,
8212,1976-11-02,18.9,,
8213,1976-11-03,18.4,,
8214,1976-11-04,19.6,,
8215,1976-11-05,19.5,,
8216,1976-11-06,22.2,,
8217,1976-11-07,24.0,,
8218,1976-11-08,25.1,,
8219,1976-11-09,30.0,,
8220,1976-11-10,33.3,,
8221,1976-11-11,34.2,,
8222,1976-11-12,33.0,,
8223,1976-11-13,28.3,,
8224,1976-11-14,31.9,,
8225,1976-11-15,25.3,,
8226,1976-11-16,21.0,,
8227,1976-11-17,22.4,,
8228,1976-11-18,24.8,,
8229,1976-11-19,27.9,,
8230,1976-11-20,20.5,,
8231,1976-11-21,21.8,,
8232,1976-11-22,22.6,,
8233,1976-11-23,24.9,,
8234,1976-11-24,30.1,,
8235,1976-11-25,28.4,,
8236,1976-11-26,23.5,,
8237,1976-11-27,23.7,,
8238,1976-11-28,26.0,,
8239,1976-11-29,30.3,,
8240,1976-11-30,26.6,,
8241,1976-12-01,26.1,,
8242,1976-12-02,29.3,,
8243,1976-12-03,32.3,,
8244,1976-12-04,28.8,,
8245,1976-12-05,29.6,,
8246,1976-12-06,29.6,,
8247,1976-12-07,32.0,,
8248,1976-12-08,34.8,,
8249,1976-12-09,34.9,,
8250,1976-12-10,34.8,,
8251,1976-12-11,35.6,,
8252,1976-12-12,30.4,,
8253,1976-12-13,27.2,,
8254,1976-12-14,31.6,,
8255,1976-12-15,31.0,,
8256,1976-12-16,27.3,,
8257,1976-12-17,24.5,,
8258,1976-12-18,25.3,,
8259,1976-12-19,27.0,,
8260,1976-12-20,26.7,,
8261,1976-12-21,25.0,,
8262,1976-12-22,21.4,,
8263,1976-12-23,27.2,,
8264,1976-12-24,30.1,,
8265,1976-12-25,30.0,,
8266,1976-12-26,30.5,,
8267,1976-12-27,31.4,,
8268,1976-12-28,32.2,,
8269,1976-12-29,33.1,,
8270,1976-12-30,34.5,,
8271,1976-12-31,35.8,,
8272,1977-01-01,26.0,,
8273,1977-01-02,28.1,,
8274,1977-01-03,27.1,,
8275,1977-01-04,27.9,,
8276,1977-01-05,28.2,,
8277,1977-01-06,30.5,,
8278,1977-01-07,29.3,,
8279,1977-01-08,29.5,,
8280,1977-01-09,31.8,,
8281,1977-01-10,33.2,,
8282,1977-01-11,34.0,,
8283,1977-01-12,34.5,,
8284,1977-01-13,32.4,,
8285,1977-01-14,28.9,,
8286,1977-01-15,25.5,,
8287,1977-01-16,28.3,,
8288,1977-01-17,28.5,,
8289,1977-01-18,29.0,,
8290,1977-01-19,31.9,,
8291,1977-01-20,33.8,,
8292,1977-01-21,33.3,,
8293,1977-01-22,32.0,,
8294,1977-01-23,29.3,,
8295,1977-01-24,28.3,,
8296,1977-01-25,29.6,,
8297,1977-01-26,31.8,,
8298,1977-01-27,29.8,,
8299,1977-01-28,31.3,,
8300,1977-01-29,33.2,,
8301,1977-01-30,32.6,,
8302,1977-01-31,32.9,,
8303,1977-02-01,33.2,,
8304,1977-02-02,34.5,,
8305,1977-02-03,34.1,,
8306,1977-02-04,34.8,,
8307,1977-02-05,34.0,,
8308,1977-02-06,34.8,,
8309,1977-02-07,34.0,,
8310,1977-02-08,33.0,,
8311,1977-02-09,30.7,,
8312,1977-02-10,30.8,,
8313,1977-02-11,33.2,,
8314,1977-02-12,31.4,,
8315,1977-02-13,31.6,,
8316,1977-02-14,30.2,,
8317,1977-02-15,31.4,,
8318,1977-02-16,30.9,,
8319,1977-02-17,29.9,,
8320,1977-02-18,23.9,,
8321,1977-02-19,22.8,,
8322,1977-02-20,25.4,,
8323,1977-02-21,27.7,,
8324,1977-02-22,29.6,,
8325,1977-02-23,26.0,,
8326,1977-02-24,28.4,,
8327,1977-02-25,27.8,,
8328,1977-02-26,27.8,,
8329,1977-02-27,28.8,,
8330,1977-02-28,27.8,,
8331,1977-03-01,27.0,,
8332,1977-03-02,24.4,,
8333,1977-03-03,26.4,,
8334,1977-03-04,27.0,,
8335,1977-03-05,28.7,,
8336,1977-03-06,30.3,,
8337,1977-03-07,30.3,,
8338,1977-03-08,29.3,,
8339,1977-03-09,29.9,,
8340,1977-03-10,28.8,,
8341,1977-03-11,26.5,,
8342,1977-03-12,27.4,,
8343,1977-03-13,27.9,,
8344,1977-03-14,29.8,,
8345,1977-03-15,25.5,,
8346,1977-03-16,22.5,,
8347,1977-03-17,22.5,,
8348,1977-03-18,22.9,,
8349,1977-03-19,25.8,,
8350,1977-03-20,26.8,,
8351,1977-03-21,27.0,,
8352,1977-03-22,27.2,,
8353,1977-03-23,27.5,,
8354,1977-03-24,28.2,,
8355,1977-03-25,30.8,,
8356,1977-03-26,24.8,,
8357,1977-03-27,23.3,,
8358,1977-03-28,23.2,,
8359,1977-03-29,25.2,,
8360,1977-03-30,24.3,,
8361,1977-03-31,26.2,,
8362,1977-04-01,27.2,,
8363,1977-04-02,25.8,,
8364,1977-04-03,26.6,,
8365,1977-04-04,24.6,,
8366,1977-04-05,27.7,,
8367,1977-04-06,26.6,,
8368,1977-04-07,19.6,,
8369,1977-04-08,16.8,,
8370,1977-04-09,19.8,,
8371,1977-04-10,19.8,,
8372,1977-04-11,22.0,,
8373,1977-04-12,23.8,,
8374,1977-04-13,25.0,,
8375,1977-04-14,25.0,,
8376,1977-04-15,24.1,,
8377,1977-04-16,22.9,,
8378,1977-04-17,21.1,,
8379,1977-04-18,20.9,,
8380,1977-04-19,22.1,,
8381,1977-04-20,23.9,,
8382,1977-04-21,22.3,,
8383,1977-04-22,22.6,,
8384,1977-04-23,23.5,,
8385,1977-04-24,23.3,,
8386,1977-04-25,22.5,,
8387,1977-04-26,20.6,,
8388,1977-04-27,18.8,,
8389,1977-04-28,20.6,,
8390,1977-04-29,20.6,,
8391,1977-04-30,21.2,,
8392,1977-05-01,19.0,,
