,date,maximum temperature (degC),was nan
2905,1983-02-12,22.0,False
2906,1983-02-13,22.6,False
2907,1983-02-14,27.7,False
2908,1983-02-15,37.3,False
2909,1983-02-16,37.9,False
2910,1983-02-17,21.6,False
2911,1983-02-18,21.4,False
2912,1983-02-19,25.2,False
2913,1983-02-20,26.0,False
2914,1983-02-21,33.3,False
2915,1983-02-22,32.6,False
2916,1983-02-23,22.7,False
2917,1983-02-24,25.6,False
2918,1983-02-25,29.2,False
2919,1983-02-26,32.6,False
2920,1983-02-27,29.4,False
2921,1983-02-28,25.7,False
2922,1983-03-01,29.6,False
2923,1983-03-02,33.2,False
2924,1983-03-03,26.3,False
2925,1983-03-04,39.4,False
2926,1983-03-05,26.3,False
2927,1983-03-06,33.2,False
2928,1983-03-07,34.6,False
2929,1983-03-08,30.6,False
2930,1983-03-09,22.9,False
2931,1983-03-10,22.9,False
2932,1983-03-11,30.2,False
2933,1983-03-12,32.5,False
2934,1983-03-13,22.9,False
2935,1983-03-14,20.8,False
2936,1983-03-15,18.9,False
2937,1983-03-16,22.8,False
2938,1983-03-17,25.5,False
2939,1983-03-18,28.1,False
2940,1983-03-19,22.9,False
2941,1983-03-20,22.9,False
2942,1983-03-21,19.5,False
2943,1983-03-22,25.7,False
2944,1983-03-23,21.0,False
2945,1983-03-24,18.1,False
2946,1983-03-25,19.3,False
2947,1983-03-26,20.1,False
2948,1983-03-27,20.5,False
2949,1983-03-28,20.0,False
2950,1983-03-29,20.2,False
2951,1983-03-30,18.0,False
2952,1983-03-31,18.5,False
2953,1983-04-01,17.1,False
2954,1983-04-02,16.8,False
2955,1983-04-03,19.8,False
2956,1983-04-04,15.2,False
2957,1983-04-05,20.3,False
2958,1983-04-06,16.2,False
2959,1983-04-07,15.8,False
2960,1983-04-08,17.5,False
2961,1983-04-09,24.7,False
2962,1983-04-10,25.5,False
2963,1983-04-11,23.6,False
2964,1983-04-12,17.3,False
2965,1983-04-13,17.3,False
2966,1983-04-14,16.3,False
2967,1983-04-15,13.7,False
2968,1983-04-16,12.7,False
2969,1983-04-17,15.0,False
2970,1983-04-18,14.6,False
2971,1983-04-19,19.0,False
2972,1983-04-20,20.3,False
2973,1983-04-21,20.6,False
2974,1983-04-22,24.7,False
2975,1983-04-23,24.7,False
2976,1983-04-24,21.0,False
2977,1983-04-25,20.0,False
2978,1983-04-26,16.2,False
2979,1983-04-27,19.9,False
2980,1983-04-28,17.7,False
2981,1983-04-29,19.0,False
2982,1983-04-30,17.1,False
2983,1983-05-01,18.1,False
2984,1983-05-02,17.5,False
2985,1983-05-03,14.0,False
2986,1983-05-04,13.8,False
2987,1983-05-05,16.6,False
2988,1983-05-06,19.7,False
2989,1983-05-07,20.5,False
2990,1983-05-08,20.0,False
2991,1983-05-09,18.4,False
2992,1983-05-10,18.7,False
2993,1983-05-11,17.4,False
2994,1983-05-12,18.8,False
2995,1983-05-13,20.3,False
2996,1983-05-14,20.1,False
2997,1983-05-15,19.0,False
2998,1983-05-16,13.7,False
2999,1983-05-17,15.6,False
3000,1983-05-18,17.5,False
3001,1983-05-19,19.5,False
3002,1983-05-20,18.5,False
3003,1983-05-21,16.3,False
3004,1983-05-22,18.2,False
3005,1983-05-23,16.0,False
3006,1983-05-24,13.7,False
3007,1983-05-25,15.1,False
3008,1983-05-26,14.9,False
3009,1983-05-27,19.9,False
3010,1983-05-28,18.1,False
3011,1983-05-29,16.5,False
3012,1983-05-30,14.7,False
3013,1983-05-31,15.2,False
3014,1983-06-01,14.0,False
3015,1983-06-02,17.4,False
3016,1983-06-03,16.1,False
3017,1983-06-04,15.6,False
3018,1983-06-05,15.1,False
3019,1983-06-06,17.5,False
3020,1983-06-07,19.1,False
3021,1983-06-08,11.0,False
3022,1983-06-09,15.2,False
3023,1983-06-10,11.2,False
3024,1983-06-11,13.1,False
3025,1983-06-12,16.1,False
3026,1983-06-13,14.8,False
3027,1983-06-14,15.0,False
3028,1983-06-15,12.0,False
3029,1983-06-16,14.2,False
3030,1983-06-17,13.8,False
3031,1983-06-18,12.3,False
3032,1983-06-19,11.9,False
3033,1983-06-20,18.0,False
3034,1983-06-21,19.5,False
3035,1983-06-22,19.4,False
3036,1983-06-23,14.6,False
3037,1983-06-24,12.4,False
3038,1983-06-25,11.7,False
3039,1983-06-26,8.7,False
3040,1983-06-27,12.2,False
3041,1983-06-28,12.2,False
3042,1983-06-29,9.6,False
3043,1983-06-30,14.5,False
3044,1983-07-01,16.4,False
3045,1983-07-02,13.4,False
3046,1983-07-03,13.7,False
3047,1983-07-04,13.7,False
3048,1983-07-05,10.8,False
3049,1983-07-06,14.2,False
3050,1983-07-07,10.7,False
3051,1983-07-08,9.6,False
3052,1983-07-09,11.1,False
3053,1983-07-10,13.7,False
3054,1983-07-11,15.7,False
3055,1983-07-12,14.3,False
3056,1983-07-13,15.1,False
3057,1983-07-14,16.0,False
3058,1983-07-15,14.8,False
3059,1983-07-16,15.4,False
3060,1983-07-17,14.8,False
3061,1983-07-18,16.4,False
3062,1983-07-19,14.8,False
3063,1983-07-20,11.3,False
3064,1983-07-21,14.6,False
3065,1983-07-22,12.4,False
3066,1983-07-23,10.8,False
3067,1983-07-24,12.3,False
3068,1983-07-25,14.6,False
3069,1983-07-26,18.7,False
3070,1983-07-27,14.6,False
3071,1983-07-28,18.7,False
3072,1983-07-29,15.6,False
3073,1983-07-30,16.7,False
3074,1983-07-31,16.4,False
3075,1983-08-01,14.9,False
3076,1983-08-02,12.0,False
3077,1983-08-03,11.8,False
3078,1983-08-04,12.8,False
3079,1983-08-05,13.7,False
3080,1983-08-06,17.3,False
3081,1983-08-07,19.3,False
3082,1983-08-08,18.8,False
3083,1983-08-09,18.6,False
3084,1983-08-10,20.5,False
3085,1983-08-11,15.3,False
3086,1983-08-12,16.5,False
3087,1983-08-13,20.3,False
3088,1983-08-14,21.3,False
3089,1983-08-15,22.8,False
3090,1983-08-16,18.0,False
3091,1983-08-17,11.6,False
3092,1983-08-18,13.2,False
3093,1983-08-19,13.7,False
3094,1983-08-20,16.3,False
3095,1983-08-21,17.4,False
3096,1983-08-22,15.1,False
3097,1983-08-23,19.1,False
3098,1983-08-24,20.7,False
3099,1983-08-25,21.7,False
3100,1983-08-26,11.4,False
3101,1983-08-27,12.2,False
3102,1983-08-28,13.0,False
3103,1983-08-29,16.4,False
3104,1983-08-30,16.0,False
3105,1983-08-31,19.9,False
3106,1983-09-01,18.6,False
3107,1983-09-02,20.7,False
3108,1983-09-03,15.6,False
3109,1983-09-04,14.8,False
3110,1983-09-05,16.0,False
3111,1983-09-06,21.1,False
3112,1983-09-07,17.0,False
3113,1983-09-08,13.5,False
3114,1983-09-09,12.3,False
3115,1983-09-10,13.5,False
3116,1983-09-11,16.0,False
3117,1983-09-12,14.8,False
3118,1983-09-13,7.4,False
3119,1983-09-14,10.5,False
3120,1983-09-15,13.7,False
3121,1983-09-16,17.6,False
3122,1983-09-17,18.6,False
3123,1983-09-18,19.5,False
3124,1983-09-19,18.6,False
3125,1983-09-20,19.5,False
3126,1983-09-21,17.3,False
3127,1983-09-22,23.9,False
3128,1983-09-23,15.2,False
3129,1983-09-24,12.8,False
3130,1983-09-25,13.7,False
3131,1983-09-26,14.8,False
3132,1983-09-27,23.5,False
3133,1983-09-28,23.6,False
3134,1983-09-29,21.1,False
3135,1983-09-30,18.8,False
3136,1983-10-01,22.2,False
3137,1983-10-02,23.9,False
3138,1983-10-03,10.9,False
3139,1983-10-04,11.5,False
3140,1983-10-05,13.5,False
3141,1983-10-06,13.6,False
3142,1983-10-07,15.2,False
3143,1983-10-08,15.8,False
3144,1983-10-09,18.3,False
3145,1983-10-10,16.4,False
3146,1983-10-11,19.3,False
3147,1983-10-12,23.7,True
3148,1983-10-13,23.7,True
3149,1983-10-14,23.7,False
3150,1983-10-15,17.5,False
3151,1983-10-16,19.3,False
3152,1983-10-17,19.1,False
3153,1983-10-18,16.0,False
3154,1983-10-19,22.2,False
3155,1983-10-20,14.9,False
3156,1983-10-21,15.8,False
3157,1983-10-22,18.7,False
3158,1983-10-23,17.0,False
3159,1983-10-24,17.9,False
3160,1983-10-25,21.1,False
3161,1983-10-26,22.1,False
3162,1983-10-27,15.2,True
3163,1983-10-28,15.2,True
3164,1983-10-29,15.2,False
3165,1983-10-30,14.6,False
3166,1983-10-31,16.9,False
3167,1983-11-01,18.5,False
3168,1983-11-02,18.3,False
3169,1983-11-03,28.2,False
3170,1983-11-04,16.1,False
3171,1983-11-05,15.7,False
3172,1983-11-06,21.6,False
3173,1983-11-07,31.9,False
3174,1983-11-08,28.7,False
3175,1983-11-09,21.2,False
3176,1983-11-10,15.4,False
3177,1983-11-11,17.4,False
3178,1983-11-12,26.6,False
3179,1983-11-13,16.2,False
3180,1983-11-14,26.4,False
3181,1983-11-15,23.5,False
3182,1983-11-16,16.7,False
3183,1983-11-17,12.6,False
3184,1983-11-18,15.5,False
3185,1983-11-19,16.6,False
3186,1983-11-20,17.1,False
3187,1983-11-21,24.1,False
3188,1983-11-22,24.8,False
3189,1983-11-23,24.2,False
3190,1983-11-24,24.3,False
3191,1983-11-25,23.3,False
3192,1983-11-26,17.9,False
3193,1983-11-27,27.2,False
3194,1983-11-28,26.1,False
3195,1983-11-29,29.0,False
3196,1983-11-30,26.5,False
3197,1983-12-01,17.5,False
3198,1983-12-02,22.4,False
3199,1983-12-03,17.8,False
3200,1983-12-04,18.5,False
3201,1983-12-05,25.8,False
3202,1983-12-06,24.2,False
3203,1983-12-07,14.9,False
3204,1983-12-08,17.4,False
3205,1983-12-09,18.9,False
3206,1983-12-10,19.7,False
3207,1983-12-11,21.6,False
3208,1983-12-12,31.6,False
3209,1983-12-13,20.0,False
3210,1983-12-14,27.9,False
3211,1983-12-15,19.7,False
3212,1983-12-16,19.3,False
3213,1983-12-17,21.3,False
3214,1983-12-18,21.2,False
3215,1983-12-19,31.2,False
3216,1983-12-20,37.5,False
3217,1983-12-21,21.5,False
3218,1983-12-22,22.1,False
3219,1983-12-23,21.8,False
3220,1983-12-24,30.9,False
3221,1983-12-25,25.0,False
3222,1983-12-26,20.3,False
3223,1983-12-27,20.9,False
3224,1983-12-28,23.9,False
3225,1983-12-29,30.8,False
3226,1983-12-30,31.2,False
3227,1983-12-31,33.3,False
3228,1984-01-01,25.4,False
3229,1984-01-02,28.2,False
3230,1984-01-03,22.4,False
3231,1984-01-04,20.0,False
3232,1984-01-05,29.0,False
3233,1984-01-06,33.3,False
3234,1984-01-07,20.2,False
3235,1984-01-08,22.5,False
3236,1984-01-09,21.9,False
3237,1984-01-10,21.7,False
3238,1984-01-11,22.7,False
3239,1984-01-12,24.4,False
3240,1984-01-13,22.8,False
3241,1984-01-14,31.2,False
3242,1984-01-15,21.0,False
3243,1984-01-16,21.5,False
3244,1984-01-17,19.9,False
3245,1984-01-18,19.3,False
3246,1984-01-19,22.0,False
3247,1984-01-20,21.5,False
3248,1984-01-21,19.1,False
3249,1984-01-22,19.9,False
3250,1984-01-23,22.4,False
3251,1984-01-24,33.0,False
3252,1984-01-25,34.8,False
3253,1984-01-26,14.6,False
3254,1984-01-27,19.7,False
3255,1984-01-28,21.5,False
3256,1984-01-29,28.5,False
3257,1984-01-30,18.7,False
3258,1984-01-31,19.4,False
3259,1984-02-01,20.6,False
3260,1984-02-02,21.6,False
3261,1984-02-03,23.3,False
3262,1984-02-04,25.6,False
3263,1984-02-05,22.7,False
3264,1984-02-06,32.4,False
3265,1984-02-07,20.3,False
3266,1984-02-08,21.6,False
3267,1984-02-09,20.8,False
3268,1984-02-10,19.7,False
3269,1984-02-11,24.8,False
3270,1984-02-12,33.6,False
3271,1984-02-13,20.2,False
3272,1984-02-14,21.6,False
3273,1984-02-15,30.1,False
3274,1984-02-16,22.7,False
3275,1984-02-17,20.9,False
3276,1984-02-18,20.2,False
3277,1984-02-19,29.4,False
3278,1984-02-20,27.5,False
3279,1984-02-21,19.0,False
3280,1984-02-22,22.0,False
3281,1984-02-23,32.9,False
3282,1984-02-24,20.4,False
3283,1984-02-25,20.6,False
3284,1984-02-26,28.2,False
3285,1984-02-27,35.3,False
3286,1984-02-28,17.7,False
3287,1984-02-29,20.0,False
3288,1984-03-01,14.6,False
3289,1984-03-02,17.4,False
3290,1984-03-03,19.9,False
3291,1984-03-04,20.1,False
3292,1984-03-05,23.1,False
3293,1984-03-06,25.6,False
3294,1984-03-07,28.7,False
3295,1984-03-08,16.9,False
3296,1984-03-09,19.8,False
3297,1984-03-10,23.4,False
3298,1984-03-11,19.8,False
3299,1984-03-12,21.6,False
3300,1984-03-13,24.5,False
3301,1984-03-14,20.2,False
3302,1984-03-15,19.3,False
3303,1984-03-16,20.2,False
3304,1984-03-17,24.6,False
3305,1984-03-18,28.7,False
3306,1984-03-19,19.3,False
3307,1984-03-20,19.1,False
3308,1984-03-21,18.9,False
3309,1984-03-22,20.9,False
3310,1984-03-23,21.8,False
3311,1984-03-24,26.1,False
3312,1984-03-25,26.3,False
3313,1984-03-26,21.8,False
3314,1984-03-27,15.9,False
3315,1984-03-28,18.1,False
3316,1984-03-29,21.8,False
3317,1984-03-30,26.1,False
3318,1984-03-31,18.6,False
3319,1984-04-01,18.9,False
3320,1984-04-02,24.3,False
3321,1984-04-03,16.0,True
3322,1984-04-04,16.0,True
3323,1984-04-05,16.0,True
3324,1984-04-06,16.0,True
3325,1984-04-07,16.0,True
3326,1984-04-08,16.0,True
3327,1984-04-09,16.0,True
3328,1984-04-10,16.0,True
3329,1984-04-11,16.0,True
3330,1984-04-12,16.0,True
3331,1984-04-13,16.0,True
3332,1984-04-14,16.0,True
3333,1984-04-15,16.0,True
3334,1984-04-16,16.0,True
3335,1984-04-17,16.0,True
3336,1984-04-18,16.0,True
3337,1984-04-19,16.0,True
3338,1984-04-20,16.0,False
3339,1984-04-21,16.1,False
3340,1984-04-22,20.7,False
3341,1984-04-23,17.8,False
3342,1984-04-24,18.9,False
3343,1984-04-25,17.5,False
3344,1984-04-26,17.8,False
3345,1984-04-27,19.7,False
3346,1984-04-28,16.7,False
3347,1984-04-29,18.1,False
3348,1984-04-30,18.6,False
3349,1984-05-01,21.6,False
3350,1984-05-02,22.0,False
3351,1984-05-03,21.5,False
3352,1984-05-04,14.0,False
3353,1984-05-05,14.1,False
3354,1984-05-06,14.5,False
3355,1984-05-07,12.8,False
3356,1984-05-08,12.8,False
3357,1984-05-09,15.4,False
3358,1984-05-10,18.4,False
3359,1984-05-11,18.7,False
3360,1984-05-12,19.4,False
3361,1984-05-13,15.4,False
3362,1984-05-14,16.9,False
3363,1984-05-15,16.8,False
3364,1984-05-16,17.8,False
3365,1984-05-17,20.4,False
3366,1984-05-18,18.2,False
3367,1984-05-19,19.2,False
3368,1984-05-20,18.7,False
3369,1984-05-21,19.5,False
3370,1984-05-22,19.2,False
3371,1984-05-23,16.0,False
3372,1984-05-24,14.0,False
3373,1984-05-25,16.0,False
3374,1984-05-26,16.4,False
3375,1984-05-27,17.8,False
3376,1984-05-28,15.9,False
3377,1984-05-29,18.5,False
3378,1984-05-30,18.7,False
3379,1984-05-31,21.7,False
3380,1984-06-01,15.0,False
3381,1984-06-02,16.4,False
3382,1984-06-03,16.2,False
3383,1984-06-04,16.7,False
3384,1984-06-05,17.1,False
3385,1984-06-06,18.0,False
3386,1984-06-07,19.2,False
3387,1984-06-08,17.6,False
3388,1984-06-09,15.8,False
3389,1984-06-10,13.7,False
3390,1984-06-11,12.6,False
3391,1984-06-12,14.2,False
3392,1984-06-13,15.4,False
3393,1984-06-14,15.1,False
3394,1984-06-15,17.2,False
3395,1984-06-16,20.0,False
3396,1984-06-17,14.2,False
3397,1984-06-18,13.9,False
3398,1984-06-19,12.1,False
3399,1984-06-20,14.1,False
3400,1984-06-21,15.8,False
3401,1984-06-22,15.6,False
3402,1984-06-23,19.3,False
3403,1984-06-24,18.2,False
3404,1984-06-25,16.5,False
3405,1984-06-26,12.7,False
3406,1984-06-27,11.8,False
3407,1984-06-28,13.1,False
3408,1984-06-29,11.1,False
3409,1984-06-30,13.6,False
3410,1984-07-01,13.2,False
3411,1984-07-02,13.7,False
3412,1984-07-03,10.2,False
3413,1984-07-04,11.8,False
3414,1984-07-05,11.0,False
3415,1984-07-06,12.9,False
3416,1984-07-07,9.2,False
3417,1984-07-08,15.1,False
3418,1984-07-09,16.1,False
3419,1984-07-10,12.1,False
3420,1984-07-11,15.7,False
3421,1984-07-12,16.6,False
3422,1984-07-13,10.2,False
3423,1984-07-14,11.1,False
3424,1984-07-15,12.2,False
3425,1984-07-16,14.8,False
3426,1984-07-17,14.5,False
3427,1984-07-18,15.6,False
3428,1984-07-19,13.6,False
3429,1984-07-20,13.1,False
3430,1984-07-21,12.5,False
3431,1984-07-22,10.3,False
3432,1984-07-23,16.1,False
3433,1984-07-24,12.5,False
3434,1984-07-25,14.1,False
3435,1984-07-26,16.1,False
3436,1984-07-27,12.8,False
3437,1984-07-28,13.2,False
3438,1984-07-29,13.1,False
3439,1984-07-30,15.7,False
3440,1984-07-31,17.6,False
3441,1984-08-01,18.2,False
3442,1984-08-02,14.8,False
3443,1984-08-03,18.3,False
3444,1984-08-04,13.0,False
3445,1984-08-05,13.7,False
3446,1984-08-06,16.9,False
3447,1984-08-07,16.8,False
3448,1984-08-08,20.3,False
3449,1984-08-09,16.1,False
3450,1984-08-10,14.0,False
3451,1984-08-11,12.7,False
3452,1984-08-12,9.8,False
3453,1984-08-13,11.2,False
3454,1984-08-14,11.8,False
3455,1984-08-15,12.5,False
3456,1984-08-16,12.1,False
3457,1984-08-17,13.7,False
3458,1984-08-18,16.7,False
3459,1984-08-19,16.1,False
3460,1984-08-20,14.8,False
3461,1984-08-21,16.2,False
3462,1984-08-22,16.4,False
3463,1984-08-23,16.7,False
3464,1984-08-24,21.2,False
3465,1984-08-25,13.7,False
3466,1984-08-26,18.5,False
3467,1984-08-27,13.8,False
3468,1984-08-28,12.1,False
3469,1984-08-29,13.8,False
3470,1984-08-30,14.9,False
3471,1984-08-31,19.0,False
3472,1984-09-01,21.0,False
3473,1984-09-02,20.1,False
3474,1984-09-03,20.7,False
3475,1984-09-04,12.1,False
3476,1984-09-05,9.6,False
3477,1984-09-06,11.6,False
3478,1984-09-07,15.4,False
3479,1984-09-08,18.8,False
3480,1984-09-09,15.6,False
3481,1984-09-10,20.1,False
3482,1984-09-11,11.3,False
3483,1984-09-12,13.2,False
3484,1984-09-13,15.1,False
3485,1984-09-14,17.1,False
3486,1984-09-15,17.1,False
3487,1984-09-16,19.6,False
3488,1984-09-17,17.1,False
3489,1984-09-18,16.4,False
3490,1984-09-19,13.3,False
3491,1984-09-20,19.8,False
3492,1984-09-21,14.7,False
3493,1984-09-22,13.9,False
3494,1984-09-23,15.6,False
3495,1984-09-24,16.8,False
3496,1984-09-25,13.0,False
3497,1984-09-26,14.1,False
3498,1984-09-27,15.1,False
3499,1984-09-28,13.7,False
3500,1984-09-29,11.0,False
3501,1984-09-30,13.3,False
3502,1984-10-01,16.7,False
3503,1984-10-02,22.1,False
3504,1984-10-03,22.8,False
3505,1984-10-04,17.0,False
3506,1984-10-05,15.6,False
3507,1984-10-06,17.9,False
3508,1984-10-07,20.8,False
3509,1984-10-08,28.2,False
3510,1984-10-09,18.7,False
3511,1984-10-10,18.3,False
3512,1984-10-11,18.4,False
3513,1984-10-12,25.9,False
3514,1984-10-13,29.8,False
3515,1984-10-14,15.8,False
3516,1984-10-15,18.6,False
3517,1984-10-16,11.1,False
3518,1984-10-17,11.9,False
3519,1984-10-18,13.3,False
3520,1984-10-19,16.0,False
3521,1984-10-20,15.0,False
3522,1984-10-21,13.8,False
3523,1984-10-22,20.9,False
3524,1984-10-23,25.6,False
3525,1984-10-24,28.8,False
3526,1984-10-25,16.2,False
3527,1984-10-26,17.0,False
3528,1984-10-27,20.9,False
3529,1984-10-28,17.8,False
3530,1984-10-29,14.9,False
3531,1984-10-30,14.9,False
3532,1984-10-31,18.3,False
3533,1984-11-01,24.4,False
3534,1984-11-02,28.0,False
3535,1984-11-03,17.5,False
3536,1984-11-04,14.1,False
3537,1984-11-05,16.3,False
3538,1984-11-06,17.7,False
3539,1984-11-07,20.7,False
3540,1984-11-08,27.2,False
3541,1984-11-09,24.4,False
3542,1984-11-10,31.0,False
3543,1984-11-11,22.2,False
3544,1984-11-12,19.1,False
3545,1984-11-13,19.7,False
3546,1984-11-14,17.6,False
3547,1984-11-15,16.1,False
3548,1984-11-16,23.5,False
3549,1984-11-17,24.1,False
3550,1984-11-18,23.1,False
3551,1984-11-19,31.1,False
3552,1984-11-20,19.6,False
3553,1984-11-21,23.1,False
3554,1984-11-22,17.4,False
3555,1984-11-23,15.7,False
3556,1984-11-24,17.7,False
3557,1984-11-25,24.4,False
3558,1984-11-26,30.9,False
3559,1984-11-27,32.9,False
3560,1984-11-28,19.2,False
3561,1984-11-29,22.1,False
3562,1984-11-30,17.9,False
3563,1984-12-01,22.9,False
3564,1984-12-02,32.7,False
3565,1984-12-03,17.9,False
3566,1984-12-04,16.8,False
3567,1984-12-05,17.1,False
3568,1984-12-06,17.1,False
3569,1984-12-07,18.5,False
3570,1984-12-08,17.1,False
3571,1984-12-09,17.8,False
3572,1984-12-10,20.9,False
3573,1984-12-11,24.0,False
3574,1984-12-12,26.0,False
3575,1984-12-13,19.8,False
3576,1984-12-14,22.5,False
3577,1984-12-15,19.5,False
3578,1984-12-16,19.8,False
3579,1984-12-17,24.1,False
3580,1984-12-18,27.3,False
3581,1984-12-19,23.0,False
3582,1984-12-20,19.6,False
3583,1984-12-21,20.6,False
3584,1984-12-22,19.8,False
3585,1984-12-23,24.5,False
3586,1984-12-24,29.1,False
3587,1984-12-25,37.3,False
3588,1984-12-26,16.3,False
3589,1984-12-27,16.7,False
3590,1984-12-28,16.0,False
3591,1984-12-29,21.7,False
3592,1984-12-30,24.1,False
3593,1984-12-31,19.5,False
3594,1985-01-01,19.7,False
3595,1985-01-02,19.7,False
3596,1985-01-03,20.7,False
3597,1985-01-04,20.1,False
3598,1985-01-05,23.4,False
3599,1985-01-06,19.9,False
3600,1985-01-07,18.9,False
3601,1985-01-08,23.8,False
3602,1985-01-09,22.4,False
3603,1985-01-10,23.5,False
3604,1985-01-11,19.0,False
3605,1985-01-12,21.3,False
3606,1985-01-13,24.9,False
3607,1985-01-14,41.2,False
3608,1985-01-15,19.5,False
3609,1985-01-16,22.4,False
3610,1985-01-17,18.8,False
3611,1985-01-18,17.5,False
3612,1985-01-19,18.6,False
3613,1985-01-20,19.4,False
3614,1985-01-21,19.2,False
3615,1985-01-22,23.0,False
3616,1985-01-23,21.0,False
3617,1985-01-24,19.9,False
3618,1985-01-25,21.6,False
3619,1985-01-26,29.2,False
3620,1985-01-27,28.1,False
3621,1985-01-28,20.8,False
3622,1985-01-29,23.9,False
3623,1985-01-30,34.5,False
3624,1985-01-31,24.5,False
3625,1985-02-01,19.5,False
3626,1985-02-02,28.7,False
3627,1985-02-03,32.5,False
3628,1985-02-04,35.6,False
3629,1985-02-05,29.7,False
3630,1985-02-06,25.1,False
3631,1985-02-07,19.8,False
3632,1985-02-08,20.8,False
3633,1985-02-09,24.8,False
3634,1985-02-10,21.5,False
3635,1985-02-11,25.5,False
3636,1985-02-12,29.3,False
3637,1985-02-13,31.3,False
3638,1985-02-14,20.1,False
3639,1985-02-15,31.0,False
3640,1985-02-16,24.7,False
3641,1985-02-17,17.6,False
3642,1985-02-18,20.7,False
3643,1985-02-19,28.5,False
3644,1985-02-20,27.0,False
3645,1985-02-21,29.9,False
3646,1985-02-22,33.8,False
3647,1985-02-23,18.4,False
3648,1985-02-24,27.0,False
3649,1985-02-25,18.8,True
3650,1985-02-26,18.8,True
3651,1985-02-27,18.8,False
3652,1985-02-28,24.4,False
3653,1985-03-01,22.8,False
3654,1985-03-02,27.3,False
3655,1985-03-03,21.3,False
3656,1985-03-04,19.8,False
3657,1985-03-05,18.6,False
3658,1985-03-06,18.5,False
3659,1985-03-07,24.7,False
3660,1985-03-08,26.9,False
3661,1985-03-09,26.0,False
3662,1985-03-10,28.8,False
3663,1985-03-11,32.9,False
3664,1985-03-12,34.0,False
3665,1985-03-13,31.5,False
3666,1985-03-14,33.4,False
3667,1985-03-15,33.5,False
3668,1985-03-16,28.4,False
3669,1985-03-17,18.9,False
3670,1985-03-18,19.7,False
3671,1985-03-19,24.2,False
3672,1985-03-20,29.4,False
3673,1985-03-21,27.0,False
3674,1985-03-22,21.2,False
3675,1985-03-23,31.9,False
3676,1985-03-24,20.0,False
3677,1985-03-25,18.4,False
3678,1985-03-26,19.7,False
3679,1985-03-27,21.7,False
3680,1985-03-28,25.2,False
3681,1985-03-29,18.0,False
3682,1985-03-30,24.3,False
3683,1985-03-31,31.0,False
3684,1985-04-01,26.9,False
3685,1985-04-02,21.3,False
3686,1985-04-03,23.2,False
3687,1985-04-04,23.2,False
3688,1985-04-05,19.0,False
3689,1985-04-06,20.0,False
3690,1985-04-07,20.5,False
3691,1985-04-08,22.3,False
3692,1985-04-09,21.9,False
3693,1985-04-10,23.5,False
3694,1985-04-11,26.7,False
3695,1985-04-12,30.0,False
3696,1985-04-13,26.4,False
3697,1985-04-14,25.4,False
3698,1985-04-15,21.5,False
3699,1985-04-16,18.6,False
3700,1985-04-17,16.4,False
3701,1985-04-18,13.7,False
3702,1985-04-19,16.2,False
3703,1985-04-20,16.9,False
3704,1985-04-21,16.9,False
3705,1985-04-22,17.0,False
3706,1985-04-23,19.1,False
3707,1985-04-24,18.3,False
3708,1985-04-25,19.0,False
3709,1985-04-26,19.6,False
3710,1985-04-27,19.2,False
3711,1985-04-28,21.6,False
3712,1985-04-29,21.3,False
3713,1985-04-30,21.4,False
3714,1985-05-01,21.3,False
3715,1985-05-02,20.8,False
3716,1985-05-03,22.7,False
3717,1985-05-04,23.6,False
3718,1985-05-05,24.2,False
3719,1985-05-06,23.8,False
3720,1985-05-07,18.5,False
3721,1985-05-08,15.0,False
3722,1985-05-09,16.6,False
3723,1985-05-10,20.5,False
3724,1985-05-11,18.8,False
3725,1985-05-12,15.3,False
3726,1985-05-13,18.8,False
3727,1985-05-14,19.6,False
3728,1985-05-15,17.5,False
3729,1985-05-16,16.0,False
3730,1985-05-17,15.3,False
3731,1985-05-18,14.9,False
3732,1985-05-19,12.5,False
3733,1985-05-20,14.7,False
3734,1985-05-21,13.9,False
3735,1985-05-22,17.8,False
3736,1985-05-23,15.0,False
3737,1985-05-24,14.6,False
3738,1985-05-25,16.0,False
3739,1985-05-26,16.9,False
3740,1985-05-27,20.4,False
3741,1985-05-28,21.9,False
3742,1985-05-29,18.4,False
3743,1985-05-30,16.1,False
3744,1985-05-31,15.9,False
3745,1985-06-01,14.0,False
3746,1985-06-02,16.7,False
3747,1985-06-03,14.5,False
3748,1985-06-04,12.0,False
3749,1985-06-05,14.0,False
3750,1985-06-06,11.9,False
3751,1985-06-07,12.6,False
3752,1985-06-08,14.4,False
3753,1985-06-09,16.2,False
3754,1985-06-10,18.0,False
3755,1985-06-11,19.4,False
3756,1985-06-12,13.5,False
3757,1985-06-13,15.0,False
3758,1985-06-14,13.2,False
3759,1985-06-15,15.1,False
3760,1985-06-16,13.9,False
3761,1985-06-17,12.1,False
3762,1985-06-18,15.0,False
3763,1985-06-19,15.7,False
3764,1985-06-20,11.3,False
3765,1985-06-21,10.6,False
3766,1985-06-22,9.5,False
3767,1985-06-23,10.7,False
3768,1985-06-24,11.4,False
3769,1985-06-25,13.5,False
3770,1985-06-26,16.4,False
3771,1985-06-27,15.3,False
3772,1985-06-28,15.6,False
3773,1985-06-29,18.5,False
3774,1985-06-30,18.7,False
3775,1985-07-01,18.1,False
3776,1985-07-02,19.4,False
3777,1985-07-03,19.8,False
