,date,maximum temperature (degC)
4133,1986-06-24,16.1
4134,1986-06-25,12.2
4135,1986-06-26,15.1
4136,1986-06-27,12.7
4137,1986-06-28,14.6
4138,1986-06-29,16.2
4139,1986-06-30,15.0
4140,1986-07-01,14.9
4141,1986-07-02,15.0
4142,1986-07-03,13.0
4143,1986-07-04,14.5
4144,1986-07-05,13.5
4145,1986-07-06,11.1
4146,1986-07-07,12.2
4147,1986-07-08,11.0
4148,1986-07-09,11.5
4149,1986-07-10,12.5
4150,1986-07-11,14.9
4151,1986-07-12,13.9
4152,1986-07-13,14.5
4153,1986-07-14,10.1
4154,1986-07-15,10.1
4155,1986-07-16,12.2
4156,1986-07-17,14.5
4157,1986-07-18,13.9
4158,1986-07-19,16.4
4159,1986-07-20,14.9
4160,1986-07-21,13.6
4161,1986-07-22,13.6
4162,1986-07-23,13.5
4163,1986-07-24,10.2
4164,1986-07-25,13.0
4165,1986-07-26,14.5
4166,1986-07-27,12.5
4167,1986-07-28,13.5
4168,1986-07-29,15.9
4169,1986-07-30,11.0
4170,1986-07-31,11.0
4171,1986-08-01,13.7
4172,1986-08-02,12.6
4173,1986-08-03,11.0
4174,1986-08-04,14.9
4175,1986-08-05,16.2
4176,1986-08-06,15.2
4177,1986-08-07,13.3
4178,1986-08-08,13.3
4179,1986-08-09,12.2
4180,1986-08-10,13.3
4181,1986-08-11,11.4
4182,1986-08-12,10.9
4183,1986-08-13,12.7
4184,1986-08-14,12.4
4185,1986-08-15,14.2
4186,1986-08-16,14.2
4187,1986-08-17,14.1
4188,1986-08-18,14.3
4189,1986-08-19,14.7
4190,1986-08-20,15.2
4191,1986-08-21,15.7
4192,1986-08-22,13.3
4193,1986-08-23,14.1
4194,1986-08-24,13.3
4195,1986-08-25,13.1
4196,1986-08-26,14.5
4197,1986-08-27,16.2
4198,1986-08-28,11.2
4199,1986-08-29,13.4
4200,1986-08-30,16.9
4201,1986-08-31,16.8
4202,1986-09-01,21.2
4203,1986-09-02,16.3
4204,1986-09-03,16.3
4205,1986-09-04,15.2
4206,1986-09-05,15.8
4207,1986-09-06,18.5
4208,1986-09-07,15.9
4209,1986-09-08,19.2
4210,1986-09-09,19.6
4211,1986-09-10,17.4
4212,1986-09-11,16.9
4213,1986-09-12,14.2
4214,1986-09-13,15.8
4215,1986-09-14,15.3
4216,1986-09-15,11.9
4217,1986-09-16,13.4
4218,1986-09-17,17.1
4219,1986-09-18,16.0
4220,1986-09-19,12.6
4221,1986-09-20,18.1
4222,1986-09-21,16.0
4223,1986-09-22,17.4
4224,1986-09-23,15.4
4225,1986-09-24,17.3
4226,1986-09-25,18.1
4227,1986-09-26,16.1
4228,1986-09-27,21.5
4229,1986-09-28,26.7
4230,1986-09-29,25.2
4231,1986-09-30,14.7
4232,1986-10-01,16.2
4233,1986-10-02,17.9
4234,1986-10-03,20.7
4235,1986-10-04,20.0
4236,1986-10-05,17.8
4237,1986-10-06,18.3
4238,1986-10-07,18.3
4239,1986-10-08,18.3
4240,1986-10-09,19.1
4241,1986-10-10,19.1
4242,1986-10-11,21.2
4243,1986-10-12,21.2
4244,1986-10-13,15.0
4245,1986-10-14,17.9
4246,1986-10-15,18.3
4247,1986-10-16,19.5
4248,1986-10-17,15.9
4249,1986-10-18,18.0
4250,1986-10-19,19.1
4251,1986-10-20,20.8
4252,1986-10-21,17.8
4253,1986-10-22,18.6
4254,1986-10-23,19.7
4255,1986-10-24,23.0
4256,1986-10-25,24.4
4257,1986-10-26,27.3
4258,1986-10-27,18.7
4259,1986-10-28,23.0
4260,1986-10-29,18.3
4261,1986-10-30,18.3
4262,1986-10-31,23.0
4263,1986-11-01,30.8
4264,1986-11-02,31.7
4265,1986-11-03,23.0
4266,1986-11-04,20.2
4267,1986-11-05,18.2
4268,1986-11-06,20.5
4269,1986-11-07,25.6
4270,1986-11-08,24.6
4271,1986-11-09,21.1
4272,1986-11-10,21.3
4273,1986-11-11,24.0
4274,1986-11-12,25.3
4275,1986-11-13,21.4
4276,1986-11-14,21.8
4277,1986-11-15,22.6
4278,1986-11-16,22.7
4279,1986-11-17,23.2
4280,1986-11-18,30.7
4281,1986-11-19,35.6
4282,1986-11-20,35.6
4283,1986-11-21,28.4
4284,1986-11-22,27.0
4285,1986-11-23,30.3
4286,1986-11-24,26.7
4287,1986-11-25,19.2
4288,1986-11-26,21.6
4289,1986-11-27,23.4
4290,1986-11-28,28.9
4291,1986-11-29,28.6
4292,1986-11-30,20.2
4293,1986-12-01,21.2
4294,1986-12-02,24.3
4295,1986-12-03,24.8
4296,1986-12-04,24.3
4297,1986-12-05,26.8
4298,1986-12-06,22.1
4299,1986-12-07,25.8
4300,1986-12-08,28.6
4301,1986-12-09,19.6
4302,1986-12-10,22.9
4303,1986-12-11,26.4
4304,1986-12-12,29.7
4305,1986-12-13,27.8
4306,1986-12-14,19.6
4307,1986-12-15,25.7
4308,1986-12-16,25.7
4309,1986-12-17,29.7
4310,1986-12-18,35.9
4311,1986-12-19,28.1
4312,1986-12-20,35.2
4313,1986-12-21,30.6
4314,1986-12-22,35.0
4315,1986-12-23,29.3
4316,1986-12-24,29.7
4317,1986-12-25,31.2
4318,1986-12-26,27.8
4319,1986-12-27,27.4
4320,1986-12-28,30.8
4321,1986-12-29,26.7
4322,1986-12-30,25.2
4323,1986-12-31,30.8
4324,1987-01-01,24.2
4325,1987-01-02,25.4
4326,1987-01-03,32.2
4327,1987-01-04,35.5
4328,1987-01-05,34.3
4329,1987-01-06,20.0
4330,1987-01-07,24.3
4331,1987-01-08,35.2
4332,1987-01-09,27.3
4333,1987-01-10,23.4
4334,1987-01-11,26.8
4335,1987-01-12,30.9
4336,1987-01-13,32.1
4337,1987-01-14,36.0
4338,1987-01-15,26.0
4339,1987-01-16,26.8
4340,1987-01-17,27.8
4341,1987-01-18,29.5
4342,1987-01-19,29.6
4343,1987-01-20,24.9
4344,1987-01-21,22.2
4345,1987-01-22,29.0
4346,1987-01-23,27.3
4347,1987-01-24,23.8
4348,1987-01-25,29.3
4349,1987-01-26,27.8
4350,1987-01-27,29.5
4351,1987-01-28,33.7
4352,1987-01-29,32.4
4353,1987-01-30,31.7
4354,1987-01-31,29.8
4355,1987-02-01,29.5
4356,1987-02-02,26.8
4357,1987-02-03,30.7
4358,1987-02-04,35.6
4359,1987-02-05,37.1
4360,1987-02-06,29.4
4361,1987-02-07,27.8
4362,1987-02-08,35.7
4363,1987-02-09,27.8
4364,1987-02-10,27.1
4365,1987-02-11,32.6
4366,1987-02-12,38.1
4367,1987-02-13,26.8
4368,1987-02-14,25.0
4369,1987-02-15,30.5
4370,1987-02-16,31.8
4371,1987-02-17,39.5
4372,1987-02-18,26.9
4373,1987-02-19,23.1
4374,1987-02-20,24.8
4375,1987-02-21,27.4
4376,1987-02-22,33.5
4377,1987-02-23,26.4
4378,1987-02-24,27.1
4379,1987-02-25,32.7
4380,1987-02-26,21.7
4381,1987-02-27,23.1
4382,1987-02-28,24.4
4383,1987-03-01,26.1
4384,1987-03-02,29.2
4385,1987-03-03,32.9
4386,1987-03-04,28.6
4387,1987-03-05,24.6
4388,1987-03-06,24.3
4389,1987-03-07,25.8
4390,1987-03-08,27.9
4391,1987-03-09,29.5
4392,1987-03-10,33.5
4393,1987-03-11,33.2
4394,1987-03-12,31.5
4395,1987-03-13,32.9
4396,1987-03-14,31.7
4397,1987-03-15,24.8
4398,1987-03-16,25.1
4399,1987-03-17,18.9
4400,1987-03-18,20.7
4401,1987-03-19,24.6
4402,1987-03-20,26.5
4403,1987-03-21,32.4
4404,1987-03-22,33.9
4405,1987-03-23,28.8
4406,1987-03-24,24.2
4407,1987-03-25,23.7
4408,1987-03-26,23.9
4409,1987-03-27,23.8
4410,1987-03-28,22.1
4411,1987-03-29,25.5
4412,1987-03-30,26.5
4413,1987-03-31,27.7
4414,1987-04-01,24.8
4415,1987-04-02,23.8
4416,1987-04-03,27.2
4417,1987-04-04,17.5
4418,1987-04-05,16.4
4419,1987-04-06,26.7
4420,1987-04-07,30.4
4421,1987-04-08,22.5
4422,1987-04-09,23.1
4423,1987-04-10,25.3
4424,1987-04-11,18.0
4425,1987-04-12,20.4
4426,1987-04-13,19.8
4427,1987-04-14,21.2
4428,1987-04-15,25.7
4429,1987-04-16,30.8
4430,1987-04-17,30.9
4431,1987-04-18,21.8
4432,1987-04-19,18.5
4433,1987-04-20,24.6
4434,1987-04-21,24.9
4435,1987-04-22,25.3
4436,1987-04-23,25.9
4437,1987-04-24,26.7
4438,1987-04-25,22.6
4439,1987-04-26,16.2
4440,1987-04-27,19.3
4441,1987-04-28,19.4
4442,1987-04-29,25.1
4443,1987-04-30,23.4
4444,1987-05-01,16.4
4445,1987-05-02,17.2
4446,1987-05-03,18.8
4447,1987-05-04,22.2
4448,1987-05-05,22.1
4449,1987-05-06,23.4
4450,1987-05-07,23.8
4451,1987-05-08,16.8
4452,1987-05-09,19.2
4453,1987-05-10,11.2
4454,1987-05-11,11.9
4455,1987-05-12,14.6
4456,1987-05-13,13.5
4457,1987-05-14,16.1
4458,1987-05-15,16.6
4459,1987-05-16,16.1
4460,1987-05-17,15.6
4461,1987-05-18,18.9
4462,1987-05-19,18.6
4463,1987-05-20,18.1
4464,1987-05-21,17.2
4465,1987-05-22,18.6
4466,1987-05-23,19.6
4467,1987-05-24,16.6
4468,1987-05-25,17.7
4469,1987-05-26,16.1
4470,1987-05-27,15.3
4471,1987-05-28,17.6
4472,1987-05-29,19.8
4473,1987-05-30,19.2
4474,1987-05-31,17.1
4475,1987-06-01,20.0
4476,1987-06-02,19.0
4477,1987-06-03,17.0
4478,1987-06-04,14.6
4479,1987-06-05,19.7
4480,1987-06-06,17.5
4481,1987-06-07,17.8
4482,1987-06-08,17.5
4483,1987-06-09,18.5
4484,1987-06-10,14.6
4485,1987-06-11,16.1
4486,1987-06-12,15.8
4487,1987-06-13,17.2
4488,1987-06-14,19.2
4489,1987-06-15,14.6
4490,1987-06-16,18.9
4491,1987-06-17,16.5
4492,1987-06-18,13.9
4493,1987-06-19,15.6
4494,1987-06-20,10.6
4495,1987-06-21,17.5
4496,1987-06-22,13.6
4497,1987-06-23,14.6
4498,1987-06-24,15.1
4499,1987-06-25,15.6
4500,1987-06-26,16.9
4501,1987-06-27,18.2
4502,1987-06-28,17.1
4503,1987-06-29,13.6
4504,1987-06-30,14.6
4505,1987-07-01,17.3
4506,1987-07-02,13.8
4507,1987-07-03,13.9
4508,1987-07-04,16.4
4509,1987-07-05,17.5
4510,1987-07-06,19.6
4511,1987-07-07,19.3
4512,1987-07-08,12.8
4513,1987-07-09,13.3
4514,1987-07-10,12.7
4515,1987-07-11,14.2
4516,1987-07-12,14.5
4517,1987-07-13,14.9
4518,1987-07-14,13.3
4519,1987-07-15,15.6
4520,1987-07-16,13.6
4521,1987-07-17,13.9
4522,1987-07-18,13.5
4523,1987-07-19,12.5
4524,1987-07-20,12.5
4525,1987-07-21,11.5
4526,1987-07-22,15.6
4527,1987-07-23,12.8
4528,1987-07-24,10.5
4529,1987-07-25,14.5
4530,1987-07-26,14.9
4531,1987-07-27,17.7
4532,1987-07-28,14.5
4533,1987-07-29,13.5
4534,1987-07-30,12.0
4535,1987-07-31,12.0
4536,1987-08-01,9.9
4537,1987-08-02,12.9
4538,1987-08-03,14.5
4539,1987-08-04,16.7
4540,1987-08-05,16.9
4541,1987-08-06,17.9
4542,1987-08-07,18.9
4543,1987-08-08,16.2
4544,1987-08-09,15.4
4545,1987-08-10,17.2
4546,1987-08-11,18.6
4547,1987-08-12,13.3
4548,1987-08-13,13.3
4549,1987-08-14,14.5
4550,1987-08-15,15.8
4551,1987-08-16,14.5
4552,1987-08-17,17.7
4553,1987-08-18,20.3
4554,1987-08-19,20.9
4555,1987-08-20,14.2
4556,1987-08-21,12.7
4557,1987-08-22,11.4
4558,1987-08-23,10.9
4559,1987-08-24,14.2
4560,1987-08-25,12.6
4561,1987-08-26,12.9
4562,1987-08-27,14.9
4563,1987-08-28,16.8
4564,1987-08-29,18.5
4565,1987-08-30,13.6
4566,1987-08-31,12.4
4567,1987-09-01,15.9
4568,1987-09-02,15.0
4569,1987-09-03,15.4
4570,1987-09-04,17.4
4571,1987-09-05,18.1
4572,1987-09-06,15.9
4573,1987-09-07,17.8
4574,1987-09-08,18.9
4575,1987-09-09,21.6
4576,1987-09-10,24.5
4577,1987-09-11,18.4
4578,1987-09-12,18.5
4579,1987-09-13,24.2
4580,1987-09-14,26.7
4581,1987-09-15,27.7
4582,1987-09-16,25.7
4583,1987-09-17,26.0
4584,1987-09-18,17.6
4585,1987-09-19,16.6
4586,1987-09-20,22.6
4587,1987-09-21,27.9
4588,1987-09-22,25.8
4589,1987-09-23,15.8
4590,1987-09-24,18.1
4591,1987-09-25,17.8
4592,1987-09-26,12.8
4593,1987-09-27,12.6
4594,1987-09-28,14.5
4595,1987-09-29,18.6
4596,1987-09-30,22.6
4597,1987-10-01,24.9
4598,1987-10-02,28.2
4599,1987-10-03,19.5
4600,1987-10-04,21.4
4601,1987-10-05,27.5
4602,1987-10-06,21.6
4603,1987-10-07,19.5
4604,1987-10-08,22.0
4605,1987-10-09,19.1
4606,1987-10-10,18.5
4607,1987-10-11,21.1
4608,1987-10-12,16.0
4609,1987-10-13,20.8
4610,1987-10-14,14.4
4611,1987-10-15,17.3
4612,1987-10-16,18.3
4613,1987-10-17,18.9
4614,1987-10-18,23.6
4615,1987-10-19,25.9
4616,1987-10-20,22.5
4617,1987-10-21,18.3
4618,1987-10-22,20.9
4619,1987-10-23,21.3
4620,1987-10-24,24.8
4621,1987-10-25,28.2
4622,1987-10-26,18.8
4623,1987-10-27,20.9
4624,1987-10-28,30.4
4625,1987-10-29,29.2
4626,1987-10-30,24.0
4627,1987-10-31,16.4
4628,1987-11-01,13.4
4629,1987-11-02,18.2
4630,1987-11-03,19.0
4631,1987-11-04,23.2
4632,1987-11-05,26.5
4633,1987-11-06,30.3
4634,1987-11-07,26.0
4635,1987-11-08,24.8
4636,1987-11-09,27.5
4637,1987-11-10,32.1
4638,1987-11-11,32.3
4639,1987-11-12,24.2
4640,1987-11-13,31.6
4641,1987-11-14,24.7
4642,1987-11-15,25.8
4643,1987-11-16,23.0
4644,1987-11-17,24.6
4645,1987-11-18,19.0
4646,1987-11-19,19.7
4647,1987-11-20,21.8
4648,1987-11-21,27.0
4649,1987-11-22,20.7
4650,1987-11-23,20.2
4651,1987-11-24,22.5
4652,1987-11-25,24.2
4653,1987-11-26,27.2
4654,1987-11-27,31.5
4655,1987-11-28,20.0
4656,1987-11-29,18.2
4657,1987-11-30,20.6
4658,1987-12-01,24.5
4659,1987-12-02,30.1
4660,1987-12-03,25.8
4661,1987-12-04,22.0
4662,1987-12-05,30.9
4663,1987-12-06,22.3
4664,1987-12-07,22.7
4665,1987-12-08,25.4
4666,1987-12-09,30.2
4667,1987-12-10,29.1
4668,1987-12-11,30.3
4669,1987-12-12,30.1
4670,1987-12-13,35.2
4671,1987-12-14,29.1
4672,1987-12-15,29.7
4673,1987-12-16,31.1
4674,1987-12-17,33.2
4675,1987-12-18,35.8
4676,1987-12-19,35.1
4677,1987-12-20,37.6
4678,1987-12-21,40.0
4679,1987-12-22,31.5
4680,1987-12-23,30.6
4681,1987-12-24,27.3
4682,1987-12-25,24.5
4683,1987-12-26,22.7
4684,1987-12-27,26.4
4685,1987-12-28,33.2
4686,1987-12-29,34.3
4687,1987-12-30,22.3
4688,1987-12-31,24.5
4689,1988-01-01,30.9
4690,1988-01-02,30.1
4691,1988-01-03,32.3
4692,1988-01-04,40.2
4693,1988-01-05,41.5
4694,1988-01-06,28.1
4695,1988-01-07,26.4
4696,1988-01-08,31.4
4697,1988-01-09,27.4
4698,1988-01-10,29.0
4699,1988-01-11,24.0
4700,1988-01-12,21.9
4701,1988-01-13,18.6
4702,1988-01-14,22.2
4703,1988-01-15,29.0
4704,1988-01-16,34.3
4705,1988-01-17,28.6
4706,1988-01-18,26.5
4707,1988-01-19,24.7
4708,1988-01-20,25.8
4709,1988-01-21,31.1
4710,1988-01-22,28.2
4711,1988-01-23,30.4
4712,1988-01-24,35.6
4713,1988-01-25,39.6
4714,1988-01-26,40.4
4715,1988-01-27,36.8
4716,1988-01-28,20.8
4717,1988-01-29,22.8
4718,1988-01-30,23.2
4719,1988-01-31,27.8
4720,1988-02-01,30.8
4721,1988-02-02,30.8
4722,1988-02-03,29.9
4723,1988-02-04,31.0
4724,1988-02-05,22.0
4725,1988-02-06,27.8
4726,1988-02-07,30.7
4727,1988-02-08,36.0
4728,1988-02-09,26.8
4729,1988-02-10,25.8
4730,1988-02-11,28.2
4731,1988-02-12,29.7
4732,1988-02-13,31.1
4733,1988-02-14,33.2
4734,1988-02-15,34.1
4735,1988-02-16,35.1
4736,1988-02-17,30.8
4737,1988-02-18,30.8
4738,1988-02-19,33.5
4739,1988-02-20,36.5
4740,1988-02-21,39.2
4741,1988-02-22,39.7
4742,1988-02-23,29.9
4743,1988-02-24,27.4
4744,1988-02-25,27.6
4745,1988-02-26,27.8
4746,1988-02-27,33.4
4747,1988-02-28,36.2
4748,1988-02-29,30.1
4749,1988-03-01,31.5
4750,1988-03-02,21.5
4751,1988-03-03,23.1
4752,1988-03-04,26.5
4753,1988-03-05,30.7
4754,1988-03-06,34.0
4755,1988-03-07,33.1
4756,1988-03-08,23.8
4757,1988-03-09,23.3
4758,1988-03-10,19.7
4759,1988-03-11,21.6
4760,1988-03-12,25.9
4761,1988-03-13,30.3
4762,1988-03-14,32.9
4763,1988-03-15,33.9
4764,1988-03-16,35.0
4765,1988-03-17,35.5
4766,1988-03-18,36.0
4767,1988-03-19,34.1
4768,1988-03-20,32.1
4769,1988-03-21,37.5
4770,1988-03-22,37.8
4771,1988-03-23,19.9
4772,1988-03-24,23.8
4773,1988-03-25,21.4
4774,1988-03-26,23.0
4775,1988-03-27,21.9
4776,1988-03-28,22.0
4777,1988-03-29,22.3
4778,1988-03-30,20.9
4779,1988-03-31,21.2
4780,1988-04-01,24.7
4781,1988-04-02,26.9
4782,1988-04-03,28.1
4783,1988-04-04,29.9
4784,1988-04-05,30.2
4785,1988-04-06,29.0
4786,1988-04-07,27.0
4787,1988-04-08,31.8
4788,1988-04-09,30.2
4789,1988-04-10,21.4
4790,1988-04-11,23.3
4791,1988-04-12,26.4
4792,1988-04-13,26.1
4793,1988-04-14,17.7
4794,1988-04-15,19.3
4795,1988-04-16,26.5
4796,1988-04-17,27.4
4797,1988-04-18,29.5
4798,1988-04-19,31.5
4799,1988-04-20,26.9
4800,1988-04-21,18.4
4801,1988-04-22,20.3
4802,1988-04-23,22.3
4803,1988-04-24,21.2
4804,1988-04-25,18.4
4805,1988-04-26,22.2
4806,1988-04-27,17.5
4807,1988-04-28,22.0
4808,1988-04-29,18.5
4809,1988-04-30,17.0
4810,1988-05-01,14.2
4811,1988-05-02,15.2
4812,1988-05-03,15.0
4813,1988-05-04,17.6
4814,1988-05-05,17.1
4815,1988-05-06,19.2
4816,1988-05-07,20.6
4817,1988-05-08,20.0
4818,1988-05-09,19.6
4819,1988-05-10,22.0
4820,1988-05-11,23.7
4821,1988-05-12,17.4
4822,1988-05-13,14.1
4823,1988-05-14,16.6
4824,1988-05-15,16.1
4825,1988-05-16,16.4
4826,1988-05-17,15.8
4827,1988-05-18,17.2
4828,1988-05-19,17.2
4829,1988-05-20,15.6
4830,1988-05-21,16.1
4831,1988-05-22,17.1
4832,1988-05-23,16.8
4833,1988-05-24,18.0
4834,1988-05-25,17.6
4835,1988-05-26,17.1
4836,1988-05-27,18.0
4837,1988-05-28,18.6
4838,1988-05-29,20.2
4839,1988-05-30,19.3
4840,1988-05-31,18.1
4841,1988-06-01,15.1
4842,1988-06-02,10.6
4843,1988-06-03,11.3
4844,1988-06-04,13.1
4845,1988-06-05,12.7
4846,1988-06-06,14.3
4847,1988-06-07,14.6
4848,1988-06-08,16.1
4849,1988-06-09,17.2
4850,1988-06-10,17.8
4851,1988-06-11,19.5
4852,1988-06-12,17.6
4853,1988-06-13,17.9
4854,1988-06-14,17.9
4855,1988-06-15,16.2
4856,1988-06-16,16.3
4857,1988-06-17,18.2
4858,1988-06-18,15.6
4859,1988-06-19,15.2
4860,1988-06-20,13.8
4861,1988-06-21,14.0
4862,1988-06-22,18.0
4863,1988-06-23,18.2
4864,1988-06-24,19.5
4865,1988-06-25,13.8
4866,1988-06-26,12.5
4867,1988-06-27,11.6
4868,1988-06-28,11.6
4869,1988-06-29,15.2
4870,1988-06-30,14.8
4871,1988-07-01,14.5
4872,1988-07-02,15.4
4873,1988-07-03,11.5
4874,1988-07-04,12.5
4875,1988-07-05,15.4
4876,1988-07-06,15.4
4877,1988-07-07,12.5
4878,1988-07-08,10.7
4879,1988-07-09,13.8
4880,1988-07-10,13.0
4881,1988-07-11,16.4
4882,1988-07-12,12.2
4883,1988-07-13,14.5
4884,1988-07-14,14.9
4885,1988-07-15,12.6
4886,1988-07-16,14.5
4887,1988-07-17,14.5
4888,1988-07-18,12.4
4889,1988-07-19,11.8
4890,1988-07-20,12.5
4891,1988-07-21,13.3
4892,1988-07-22,17.2
4893,1988-07-23,13.9
4894,1988-07-24,12.8
4895,1988-07-25,12.5
4896,1988-07-26,14.7
4897,1988-07-27,14.7
4898,1988-07-28,13.5
4899,1988-07-29,14.9
4900,1988-07-30,15.9
4901,1988-07-31,18.3
4902,1988-08-01,15.9
4903,1988-08-02,13.1
4904,1988-08-03,12.4
4905,1988-08-04,13.5
4906,1988-08-05,13.6
4907,1988-08-06,14.0
4908,1988-08-07,13.4
4909,1988-08-08,17.0
4910,1988-08-09,15.7
4911,1988-08-10,16.9
4912,1988-08-11,15.5
4913,1988-08-12,13.3
4914,1988-08-13,14.1
4915,1988-08-14,13.3
4916,1988-08-15,10.9
4917,1988-08-16,13.7
4918,1988-08-17,14.0
4919,1988-08-18,16.2
4920,1988-08-19,14.2
4921,1988-08-20,12.3
4922,1988-08-21,14.2
4923,1988-08-22,16.7
4924,1988-08-23,17.2
4925,1988-08-24,17.2
4926,1988-08-25,14.2
4927,1988-08-26,14.0
4928,1988-08-27,17.7
4929,1988-08-28,20.4
4930,1988-08-29,12.2
4931,1988-08-30,13.5
4932,1988-08-31,15.4
4933,1988-09-01,15.4
4934,1988-09-02,16.6
4935,1988-09-03,18.0
4936,1988-09-04,20.9
4937,1988-09-05,21.0
4938,1988-09-06,17.4
4939,1988-09-07,15.4
4940,1988-09-08,15.8
4941,1988-09-09,15.8
4942,1988-09-10,15.9
4943,1988-09-11,17.3
4944,1988-09-12,18.7
4945,1988-09-13,20.5
4946,1988-09-14,16.7
4947,1988-09-15,16.6
4948,1988-09-16,19.4
4949,1988-09-17,20.4
4950,1988-09-18,24.9
4951,1988-09-19,16.2
4952,1988-09-20,16.8
4953,1988-09-21,17.4
4954,1988-09-22,12.6
4955,1988-09-23,15.8
4956,1988-09-24,17.6
4957,1988-09-25,19.0
4958,1988-09-26,19.0
4959,1988-09-27,18.2
4960,1988-09-28,16.8
4961,1988-09-29,15.4
4962,1988-09-30,16.3
4963,1988-10-01,20.0
4964,1988-10-02,19.6
4965,1988-10-03,15.8
4966,1988-10-04,17.3
4967,1988-10-05,18.0
4968,1988-10-06,14.7
4969,1988-10-07,17.3
4970,1988-10-08,18.3
4971,1988-10-09,20.0
4972,1988-10-10,21.1
4973,1988-10-11,21.6
4974,1988-10-12,22.3
4975,1988-10-13,21.1
4976,1988-10-14,21.5
4977,1988-10-15,21.7
4978,1988-10-16,23.5
4979,1988-10-17,21.5
4980,1988-10-18,21.1
4981,1988-10-19,19.5
4982,1988-10-20,12.0
4983,1988-10-21,16.9
4984,1988-10-22,20.9
4985,1988-10-23,24.2
4986,1988-10-24,30.4
4987,1988-10-25,24.3
4988,1988-10-26,18.4
4989,1988-10-27,19.4
4990,1988-10-28,23.7
4991,1988-10-29,27.8
4992,1988-10-30,34.9
4993,1988-10-31,27.4
4994,1988-11-01,16.4
4995,1988-11-02,19.9
4996,1988-11-03,20.9
4997,1988-11-04,24.2
4998,1988-11-05,31.5
4999,1988-11-06,19.8
5000,1988-11-07,17.8
5001,1988-11-08,22.6
5002,1988-11-09,26.5
5003,1988-11-10,33.6
5004,1988-11-11,22.3
5005,1988-11-12,18.7
5006,1988-11-13,20.6
5007,1988-11-14,24.5
5008,1988-11-15,29.3
5009,1988-11-16,32.9
5010,1988-11-17,23.0
5011,1988-11-18,18.3
5012,1988-11-19,18.5
5013,1988-11-20,20.4
5014,1988-11-21,27.0
5015,1988-11-22,30.0
5016,1988-11-23,20.3
5017,1988-11-24,21.4
5018,1988-11-25,19.9
5019,1988-11-26,24.0
5020,1988-11-27,26.4
5021,1988-11-28,26.5
5022,1988-11-29,26.0
5023,1988-11-30,26.0
5024,1988-12-01,31.2
5025,1988-12-02,24.1
5026,1988-12-03,22.6
5027,1988-12-04,23.1
5028,1988-12-05,24.7
5029,1988-12-06,27.5
5030,1988-12-07,30.0
5031,1988-12-08,26.5
5032,1988-12-09,23.7
5033,1988-12-10,24.4
5034,1988-12-11,30.1
5035,1988-12-12,36.5
5036,1988-12-13,37.0
5037,1988-12-14,27.2
5038,1988-12-15,23.3
5039,1988-12-16,26.4
5040,1988-12-17,29.4
5041,1988-12-18,29.7
5042,1988-12-19,28.5
5043,1988-12-20,27.7
5044,1988-12-21,30.2
5045,1988-12-22,31.2
5046,1988-12-23,30.8
5047,1988-12-24,24.9
5048,1988-12-25,21.3
5049,1988-12-26,24.0
5050,1988-12-27,29.0
5051,1988-12-28,30.8
5052,1988-12-29,31.3
5053,1988-12-30,25.2
5054,1988-12-31,35.0
5055,1989-01-01,21.6
5056,1989-01-02,21.2
5057,1989-01-03,23.8
5058,1989-01-04,29.2
5059,1989-01-05,34.0
5060,1989-01-06,18.6
5061,1989-01-07,19.8
5062,1989-01-08,22.9
5063,1989-01-09,23.8
5064,1989-01-10,29.6
5065,1989-01-11,26.8
5066,1989-01-12,33.7
5067,1989-01-13,29.6
5068,1989-01-14,23.6
5069,1989-01-15,24.2
5070,1989-01-16,24.7
5071,1989-01-17,31.7
5072,1989-01-18,38.0
5073,1989-01-19,39.3
5074,1989-01-20,39.0
5075,1989-01-21,37.1
5076,1989-01-22,40.4
5077,1989-01-23,40.2
5078,1989-01-24,29.0
5079,1989-01-25,20.7
5080,1989-01-26,20.4
5081,1989-01-27,22.2
5082,1989-01-28,25.8
5083,1989-01-29,29.1
5084,1989-01-30,32.6
5085,1989-01-31,34.8
5086,1989-02-01,40.2
5087,1989-02-02,42.9
5088,1989-02-03,41.4
5089,1989-02-04,40.7
5090,1989-02-05,31.6
5091,1989-02-06,24.3
5092,1989-02-07,25.2
5093,1989-02-08,25.8
5094,1989-02-09,30.0
5095,1989-02-10,33.3
5096,1989-02-11,29.0
5097,1989-02-12,24.8
5098,1989-02-13,34.6
5099,1989-02-14,36.5
5100,1989-02-15,29.9
5101,1989-02-16,29.5
5102,1989-02-17,23.1
5103,1989-02-18,24.3
5104,1989-02-19,27.6
5105,1989-02-20,30.1
5106,1989-02-21,34.3
5107,1989-02-22,36.7
5108,1989-02-23,24.2
5109,1989-02-24,24.2
5110,1989-02-25,20.2
5111,1989-02-26,25.8
5112,1989-02-27,28.1
5113,1989-02-28,24.0
5114,1989-03-01,24.2
5115,1989-03-02,26.0
5116,1989-03-03,33.3
5117,1989-03-04,28.8
5118,1989-03-05,29.0
5119,1989-03-06,28.8
5120,1989-03-07,30.9
5121,1989-03-08,30.9
5122,1989-03-09,26.1
5123,1989-03-10,28.3
5124,1989-03-11,26.2
5125,1989-03-12,24.4
5126,1989-03-13,22.0
5127,1989-03-14,22.8
5128,1989-03-15,24.2
5129,1989-03-16,26.5
5130,1989-03-17,26.5
5131,1989-03-18,28.1
