,date,maximum temperature (degC)
4192,1986-08-22,18.6
4193,1986-08-23,18.3
4194,1986-08-24,16.7
4195,1986-08-25,12.4
4196,1986-08-26,15.4
4197,1986-08-27,14.3
4198,1986-08-28,18.0
4199,1986-08-29,13.5
4200,1986-08-30,10.9
4201,1986-08-31,14.9
4202,1986-09-01,16.1
4203,1986-09-02,15.4
4204,1986-09-03,17.3
4205,1986-09-04,19.1
4206,1986-09-05,15.3
4207,1986-09-06,12.4
4208,1986-09-07,12.4
4209,1986-09-08,11.9
4210,1986-09-09,16.1
4211,1986-09-10,11.9
4212,1986-09-11,13.1
4213,1986-09-12,11.7
4214,1986-09-13,11.8
4215,1986-09-14,11.9
4216,1986-09-15,12.5
4217,1986-09-16,14.5
4218,1986-09-17,13.1
4219,1986-09-18,14.5
4220,1986-09-19,12.4
4221,1986-09-20,18.8
4222,1986-09-21,19.6
4223,1986-09-22,17.3
4224,1986-09-23,17.0
4225,1986-09-24,17.7
4226,1986-09-25,16.8
4227,1986-09-26,15.2
4228,1986-09-27,15.0
4229,1986-09-28,17.7
4230,1986-09-29,16.4
4231,1986-09-30,19.6
4232,1986-10-01,22.2
4233,1986-10-02,16.2
4234,1986-10-03,14.5
4235,1986-10-04,18.8
4236,1986-10-05,16.9
4237,1986-10-06,19.8
4238,1986-10-07,12.3
4239,1986-10-08,14.2
4240,1986-10-09,13.5
4241,1986-10-10,14.2
4242,1986-10-11,15.0
4243,1986-10-12,16.9
4244,1986-10-13,16.1
4245,1986-10-14,14.5
4246,1986-10-15,17.8
4247,1986-10-16,16.5
4248,1986-10-17,20.1
4249,1986-10-18,23.4
4250,1986-10-19,16.1
4251,1986-10-20,12.4
4252,1986-10-21,16.9
4253,1986-10-22,11.1
4254,1986-10-23,12.0
4255,1986-10-24,12.6
4256,1986-10-25,13.4
4257,1986-10-26,12.6
4258,1986-10-27,13.7
4259,1986-10-28,16.7
4260,1986-10-29,20.7
4261,1986-10-30,24.6
4262,1986-10-31,21.0
4263,1986-11-01,16.7
4264,1986-11-02,18.9
4265,1986-11-03,28.1
4266,1986-11-04,32.6
4267,1986-11-05,21.7
4268,1986-11-06,21.7
4269,1986-11-07,18.4
4270,1986-11-08,20.4
4271,1986-11-09,20.1
4272,1986-11-10,17.6
4273,1986-11-11,15.8
4274,1986-11-12,20.4
4275,1986-11-13,16.1
4276,1986-11-14,24.8
4277,1986-11-15,16.1
4278,1986-11-16,18.7
4279,1986-11-17,21.3
4280,1986-11-18,14.4
4281,1986-11-19,18.6
4282,1986-11-20,14.7
4283,1986-11-21,14.9
4284,1986-11-22,20.1
4285,1986-11-23,17.6
4286,1986-11-24,17.6
4287,1986-11-25,24.1
4288,1986-11-26,16.5
4289,1986-11-27,14.0
4290,1986-11-28,17.0
4291,1986-11-29,14.2
4292,1986-11-30,15.1
4293,1986-12-01,19.4
4294,1986-12-02,26.9
4295,1986-12-03,27.8
4296,1986-12-04,18.1
4297,1986-12-05,19.6
4298,1986-12-06,24.1
4299,1986-12-07,26.0
4300,1986-12-08,17.6
4301,1986-12-09,16.8
4302,1986-12-10,21.4
4303,1986-12-11,20.7
4304,1986-12-12,18.7
4305,1986-12-13,17.8
4306,1986-12-14,15.3
4307,1986-12-15,22.4
4308,1986-12-16,17.3
4309,1986-12-17,14.2
4310,1986-12-18,18.8
4311,1986-12-19,22.4
4312,1986-12-20,17.8
4313,1986-12-21,19.1
4314,1986-12-22,15.8
4315,1986-12-23,17.4
4316,1986-12-24,18.7
4317,1986-12-25,19.5
4318,1986-12-26,22.8
4319,1986-12-27,22.8
4320,1986-12-28,18.7
4321,1986-12-29,18.2
4322,1986-12-30,28.9
4323,1986-12-31,21.8
4324,1987-01-01,18.8
4325,1987-01-02,24.8
4326,1987-01-03,19.6
4327,1987-01-04,20.7
4328,1987-01-05,24.8
4329,1987-01-06,25.9
4330,1987-01-07,20.4
4331,1987-01-08,16.4
4332,1987-01-09,17.8
4333,1987-01-10,20.7
4334,1987-01-11,27.4
4335,1987-01-12,19.6
4336,1987-01-13,23.4
4337,1987-01-14,19.2
4338,1987-01-15,19.2
4339,1987-01-16,25.2
4340,1987-01-17,19.6
4341,1987-01-18,20.4
4342,1987-01-19,20.2
4343,1987-01-20,19.0
4344,1987-01-21,17.4
4345,1987-01-22,16.1
4346,1987-01-23,18.5
4347,1987-01-24,19.0
4348,1987-01-25,25.2
4349,1987-01-26,23.1
4350,1987-01-27,19.8
4351,1987-01-28,20.2
4352,1987-01-29,20.3
4353,1987-01-30,24.7
4354,1987-01-31,31.6
4355,1987-02-01,23.7
4356,1987-02-02,30.0
4357,1987-02-03,18.1
4358,1987-02-04,18.0
4359,1987-02-05,18.7
4360,1987-02-06,19.9
4361,1987-02-07,36.2
4362,1987-02-08,18.7
4363,1987-02-09,21.3
4364,1987-02-10,20.2
4365,1987-02-11,19.5
4366,1987-02-12,19.8
4367,1987-02-13,25.3
4368,1987-02-14,30.5
4369,1987-02-15,18.0
4370,1987-02-16,21.9
4371,1987-02-17,17.7
4372,1987-02-18,20.7
4373,1987-02-19,30.7
4374,1987-02-20,20.0
4375,1987-02-21,18.7
4376,1987-02-22,16.5
4377,1987-02-23,22.7
4378,1987-02-24,25.9
4379,1987-02-25,18.1
4380,1987-02-26,20.0
4381,1987-02-27,25.7
4382,1987-02-28,17.3
4383,1987-03-01,15.6
4384,1987-03-02,15.6
4385,1987-03-03,17.5
4386,1987-03-04,20.0
4387,1987-03-05,24.6
4388,1987-03-06,22.6
4389,1987-03-07,18.0
4390,1987-03-08,12.3
4391,1987-03-09,18.4
4392,1987-03-10,19.0
4393,1987-03-11,20.5
4394,1987-03-12,17.2
4395,1987-03-13,16.1
4396,1987-03-14,17.0
4397,1987-03-15,18.0
4398,1987-03-16,23.7
4399,1987-03-17,23.8
4400,1987-03-18,28.5
4401,1987-03-19,17.2
4402,1987-03-20,17.5
4403,1987-03-21,20.0
4404,1987-03-22,15.9
4405,1987-03-23,15.0
4406,1987-03-24,15.9
4407,1987-03-25,19.0
4408,1987-03-26,20.4
4409,1987-03-27,21.3
4410,1987-03-28,20.8
4411,1987-03-29,16.2
4412,1987-03-30,12.6
4413,1987-03-31,18.9
4414,1987-04-01,20.0
4415,1987-04-02,19.1
4416,1987-04-03,21.4
4417,1987-04-04,22.4
4418,1987-04-05,26.7
4419,1987-04-06,30.0
4420,1987-04-07,21.0
4421,1987-04-08,11.7
4422,1987-04-09,13.9
4423,1987-04-10,18.7
4424,1987-04-11,21.4
4425,1987-04-12,28.4
4426,1987-04-13,20.2
4427,1987-04-14,17.2
4428,1987-04-15,17.0
4429,1987-04-16,18.8
4430,1987-04-17,18.1
4431,1987-04-18,23.1
4432,1987-04-19,22.7
4433,1987-04-20,13.2
4434,1987-04-21,18.5
4435,1987-04-22,18.0
4436,1987-04-23,15.5
4437,1987-04-24,18.2
4438,1987-04-25,22.7
4439,1987-04-26,23.8
4440,1987-04-27,28.1
4441,1987-04-28,13.7
4442,1987-04-29,18.0
4443,1987-04-30,11.7
4444,1987-05-01,16.3
4445,1987-05-02,19.1
4446,1987-05-03,14.1
4447,1987-05-04,15.8
4448,1987-05-05,16.5
4449,1987-05-06,14.5
4450,1987-05-07,14.1
4451,1987-05-08,14.9
4452,1987-05-09,19.4
4453,1987-05-10,20.2
4454,1987-05-11,20.8
4455,1987-05-12,22.7
4456,1987-05-13,16.7
4457,1987-05-14,19.7
4458,1987-05-15,15.0
4459,1987-05-16,14.5
4460,1987-05-17,13.7
4461,1987-05-18,14.4
4462,1987-05-19,13.7
4463,1987-05-20,14.5
4464,1987-05-21,15.1
4465,1987-05-22,17.0
4466,1987-05-23,19.2
4467,1987-05-24,16.7
4468,1987-05-25,12.3
4469,1987-05-26,11.6
4470,1987-05-27,10.3
4471,1987-05-28,14.8
4472,1987-05-29,16.3
4473,1987-05-30,14.0
4474,1987-05-31,14.1
4475,1987-06-01,16.6
4476,1987-06-02,14.7
4477,1987-06-03,16.3
4478,1987-06-04,16.5
4479,1987-06-05,12.7
4480,1987-06-06,9.3
4481,1987-06-07,11.1
4482,1987-06-08,11.8
4483,1987-06-09,17.5
4484,1987-06-10,19.6
4485,1987-06-11,15.7
4486,1987-06-12,12.4
4487,1987-06-13,12.6
4488,1987-06-14,11.8
4489,1987-06-15,12.3
4490,1987-06-16,13.1
4491,1987-06-17,11.1
4492,1987-06-18,7.5
4493,1987-06-19,8.1
4494,1987-06-20,10.4
4495,1987-06-21,16.9
4496,1987-06-22,14.2
4497,1987-06-23,13.7
4498,1987-06-24,10.4
4499,1987-06-25,11.0
4500,1987-06-26,11.1
4501,1987-06-27,11.1
4502,1987-06-28,11.3
4503,1987-06-29,11.3
4504,1987-06-30,9.3
4505,1987-07-01,8.2
4506,1987-07-02,10.4
4507,1987-07-03,11.9
4508,1987-07-04,13.5
4509,1987-07-05,13.0
4510,1987-07-06,14.6
4511,1987-07-07,15.1
4512,1987-07-08,15.2
4513,1987-07-09,17.0
4514,1987-07-10,14.5
4515,1987-07-11,9.5
4516,1987-07-12,9.7
4517,1987-07-13,14.1
4518,1987-07-14,16.0
4519,1987-07-15,10.9
4520,1987-07-16,9.1
4521,1987-07-17,11.9
4522,1987-07-18,11.9
4523,1987-07-19,9.4
4524,1987-07-20,9.0
4525,1987-07-21,9.6
4526,1987-07-22,10.1
4527,1987-07-23,10.9
4528,1987-07-24,10.6
4529,1987-07-25,11.2
4530,1987-07-26,13.2
4531,1987-07-27,15.4
4532,1987-07-28,13.6
4533,1987-07-29,11.9
4534,1987-07-30,15.4
4535,1987-07-31,13.0
4536,1987-08-01,16.9
4537,1987-08-02,11.4
4538,1987-08-03,14.7
4539,1987-08-04,14.9
4540,1987-08-05,13.5
4541,1987-08-06,11.3
4542,1987-08-07,15.5
4543,1987-08-08,9.6
4544,1987-08-09,12.4
4545,1987-08-10,14.2
4546,1987-08-11,13.5
4547,1987-08-12,11.5
4548,1987-08-13,16.1
4549,1987-08-14,18.0
4550,1987-08-15,17.3
4551,1987-08-16,12.2
4552,1987-08-17,14.1
4553,1987-08-18,15.7
4554,1987-08-19,15.4
4555,1987-08-20,13.3
4556,1987-08-21,17.4
4557,1987-08-22,18.0
4558,1987-08-23,14.8
4559,1987-08-24,13.1
4560,1987-08-25,17.0
4561,1987-08-26,17.1
4562,1987-08-27,18.6
4563,1987-08-28,20.0
4564,1987-08-29,15.6
4565,1987-08-30,16.9
4566,1987-08-31,8.4
4567,1987-09-01,10.8
4568,1987-09-02,14.5
4569,1987-09-03,11.6
4570,1987-09-04,16.4
4571,1987-09-05,16.3
4572,1987-09-06,12.9
4573,1987-09-07,15.0
4574,1987-09-08,12.5
4575,1987-09-09,12.5
4576,1987-09-10,11.6
4577,1987-09-11,14.2
4578,1987-09-12,13.4
4579,1987-09-13,15.1
4580,1987-09-14,17.7
4581,1987-09-15,19.6
4582,1987-09-16,15.8
4583,1987-09-17,15.0
4584,1987-09-18,19.8
4585,1987-09-19,22.3
4586,1987-09-20,17.5
4587,1987-09-21,17.5
4588,1987-09-22,16.6
4589,1987-09-23,24.6
4590,1987-09-24,27.9
4591,1987-09-25,20.5
4592,1987-09-26,23.3
4593,1987-09-27,31.0
4594,1987-09-28,16.4
4595,1987-09-29,18.8
4596,1987-09-30,15.0
4597,1987-10-01,18.5
4598,1987-10-02,20.1
4599,1987-10-03,20.0
4600,1987-10-04,18.4
4601,1987-10-05,17.3
4602,1987-10-06,13.7
4603,1987-10-07,12.1
4604,1987-10-08,16.9
4605,1987-10-09,18.4
4606,1987-10-10,15.8
4607,1987-10-11,10.7
4608,1987-10-12,12.0
4609,1987-10-13,15.1
4610,1987-10-14,17.4
4611,1987-10-15,22.4
4612,1987-10-16,16.9
4613,1987-10-17,14.8
4614,1987-10-18,17.3
4615,1987-10-19,12.7
4616,1987-10-20,13.8
4617,1987-10-21,14.8
4618,1987-10-22,14.7
4619,1987-10-23,16.5
4620,1987-10-24,18.2
4621,1987-10-25,17.9
4622,1987-10-26,21.4
4623,1987-10-27,22.8
4624,1987-10-28,17.2
4625,1987-10-29,17.3
4626,1987-10-30,25.8
4627,1987-10-31,34.7
4628,1987-11-01,27.5
4629,1987-11-02,30.4
4630,1987-11-03,16.7
4631,1987-11-04,16.2
4632,1987-11-05,19.2
4633,1987-11-06,17.6
4634,1987-11-07,18.6
4635,1987-11-08,21.8
4636,1987-11-09,17.6
4637,1987-11-10,16.5
4638,1987-11-11,14.5
4639,1987-11-12,21.9
4640,1987-11-13,18.9
4641,1987-11-14,18.4
4642,1987-11-15,16.2
4643,1987-11-16,18.3
4644,1987-11-17,20.2
4645,1987-11-18,25.8
4646,1987-11-19,24.9
4647,1987-11-20,21.5
4648,1987-11-21,18.7
4649,1987-11-22,21.7
4650,1987-11-23,21.5
4651,1987-11-24,14.9
4652,1987-11-25,17.2
4653,1987-11-26,17.6
4654,1987-11-27,16.3
4655,1987-11-28,16.1
4656,1987-11-29,24.6
4657,1987-11-30,18.0
4658,1987-12-01,15.3
4659,1987-12-02,14.5
4660,1987-12-03,13.2
4661,1987-12-04,15.7
4662,1987-12-05,15.8
4663,1987-12-06,14.5
4664,1987-12-07,17.8
4665,1987-12-08,14.5
4666,1987-12-09,19.1
4667,1987-12-10,20.0
4668,1987-12-11,22.8
4669,1987-12-12,23.3
4670,1987-12-13,21.6
4671,1987-12-14,20.6
4672,1987-12-15,27.9
4673,1987-12-16,30.3
4674,1987-12-17,23.1
4675,1987-12-18,17.9
4676,1987-12-19,19.0
4677,1987-12-20,17.7
4678,1987-12-21,16.0
4679,1987-12-22,19.3
4680,1987-12-23,17.3
4681,1987-12-24,17.2
4682,1987-12-25,22.4
4683,1987-12-26,19.1
4684,1987-12-27,32.4
4685,1987-12-28,19.3
4686,1987-12-29,22.9
4687,1987-12-30,18.6
4688,1987-12-31,28.7
4689,1988-01-01,24.2
4690,1988-01-02,24.0
4691,1988-01-03,20.9
4692,1988-01-04,20.4
4693,1988-01-05,24.3
4694,1988-01-06,21.8
4695,1988-01-07,35.8
4696,1988-01-08,17.9
4697,1988-01-09,27.2
4698,1988-01-10,27.7
4699,1988-01-11,27.0
4700,1988-01-12,23.0
4701,1988-01-13,25.1
4702,1988-01-14,20.4
4703,1988-01-15,25.1
4704,1988-01-16,24.3
4705,1988-01-17,22.8
4706,1988-01-18,21.7
4707,1988-01-19,20.3
4708,1988-01-20,31.7
4709,1988-01-21,23.6
4710,1988-01-22,27.0
4711,1988-01-23,22.2
4712,1988-01-24,18.1
4713,1988-01-25,21.8
4714,1988-01-26,24.2
4715,1988-01-27,24.8
4716,1988-01-28,35.0
4717,1988-01-29,36.9
4718,1988-01-30,18.0
4719,1988-01-31,16.2
4720,1988-02-01,17.8
4721,1988-02-02,21.3
4722,1988-02-03,18.8
4723,1988-02-04,22.0
4724,1988-02-05,30.0
4725,1988-02-06,24.8
4726,1988-02-07,18.2
4727,1988-02-08,19.7
4728,1988-02-09,17.4
4729,1988-02-10,18.8
4730,1988-02-11,21.5
4731,1988-02-12,20.0
4732,1988-02-13,17.7
4733,1988-02-14,20.1
4734,1988-02-15,18.8
4735,1988-02-16,19.5
4736,1988-02-17,22.6
4737,1988-02-18,23.3
4738,1988-02-19,16.9
4739,1988-02-20,20.0
4740,1988-02-21,23.9
4741,1988-02-22,21.6
4742,1988-02-23,22.7
4743,1988-02-24,17.3
4744,1988-02-25,25.5
4745,1988-02-26,21.8
4746,1988-02-27,25.5
4747,1988-02-28,20.0
4748,1988-02-29,22.0
4749,1988-03-01,23.1
4750,1988-03-02,24.8
4751,1988-03-03,28.2
4752,1988-03-04,20.5
4753,1988-03-05,20.0
4754,1988-03-06,19.8
4755,1988-03-07,22.3
4756,1988-03-08,28.5
4757,1988-03-09,23.6
4758,1988-03-10,21.1
4759,1988-03-11,13.4
4760,1988-03-12,15.7
4761,1988-03-13,15.6
4762,1988-03-14,15.8
4763,1988-03-15,18.2
4764,1988-03-16,17.0
4765,1988-03-17,19.3
4766,1988-03-18,20.2
4767,1988-03-19,20.2
4768,1988-03-20,23.2
4769,1988-03-21,20.9
4770,1988-03-22,18.0
4771,1988-03-23,21.5
4772,1988-03-24,19.3
4773,1988-03-25,21.5
4774,1988-03-26,31.5
4775,1988-03-27,14.3
4776,1988-03-28,16.8
4777,1988-03-29,16.9
4778,1988-03-30,18.0
4779,1988-03-31,19.7
4780,1988-04-01,19.7
4781,1988-04-02,20.9
4782,1988-04-03,22.1
4783,1988-04-04,22.5
4784,1988-04-05,27.2
4785,1988-04-06,22.2
4786,1988-04-07,26.4
4787,1988-04-08,12.5
4788,1988-04-09,13.9
4789,1988-04-10,21.0
4790,1988-04-11,22.3
4791,1988-04-12,24.1
4792,1988-04-13,19.4
4793,1988-04-14,21.9
4794,1988-04-15,18.2
4795,1988-04-16,17.4
4796,1988-04-17,17.7
4797,1988-04-18,16.6
4798,1988-04-19,18.2
4799,1988-04-20,18.4
4800,1988-04-21,17.2
4801,1988-04-22,18.0
4802,1988-04-23,19.4
4803,1988-04-24,19.6
4804,1988-04-25,23.6
4805,1988-04-26,18.6
4806,1988-04-27,14.9
4807,1988-04-28,15.5
4808,1988-04-29,18.6
4809,1988-04-30,18.4
4810,1988-05-01,22.5
4811,1988-05-02,20.7
4812,1988-05-03,16.3
4813,1988-05-04,13.9
4814,1988-05-05,16.1
4815,1988-05-06,23.5
4816,1988-05-07,19.9
4817,1988-05-08,16.3
4818,1988-05-09,16.7
4819,1988-05-10,14.1
4820,1988-05-11,16.6
4821,1988-05-12,18.1
4822,1988-05-13,18.7
4823,1988-05-14,15.9
4824,1988-05-15,14.0
4825,1988-05-16,16.3
4826,1988-05-17,12.1
4827,1988-05-18,12.7
4828,1988-05-19,12.1
4829,1988-05-20,11.6
4830,1988-05-21,13.1
4831,1988-05-22,11.4
4832,1988-05-23,11.3
4833,1988-05-24,12.1
4834,1988-05-25,15.0
4835,1988-05-26,17.9
4836,1988-05-27,18.2
4837,1988-05-28,14.9
4838,1988-05-29,15.9
4839,1988-05-30,15.9
4840,1988-05-31,16.2
4841,1988-06-01,16.9
4842,1988-06-02,18.9
4843,1988-06-03,17.8
4844,1988-06-04,17.8
4845,1988-06-05,14.3
4846,1988-06-06,15.9
4847,1988-06-07,11.7
4848,1988-06-08,13.1
4849,1988-06-09,10.8
4850,1988-06-10,11.4
4851,1988-06-11,12.5
4852,1988-06-12,13.9
4853,1988-06-13,14.3
4854,1988-06-14,10.9
4855,1988-06-15,13.7
4856,1988-06-16,11.4
4857,1988-06-17,12.5
4858,1988-06-18,15.8
4859,1988-06-19,14.5
4860,1988-06-20,16.8
4861,1988-06-21,13.1
4862,1988-06-22,13.4
4863,1988-06-23,17.1
4864,1988-06-24,16.7
4865,1988-06-25,16.7
4866,1988-06-26,17.0
4867,1988-06-27,13.8
4868,1988-06-28,10.8
4869,1988-06-29,12.9
4870,1988-06-30,13.9
4871,1988-07-01,14.7
4872,1988-07-02,14.3
4873,1988-07-03,12.9
4874,1988-07-04,12.8
4875,1988-07-05,12.2
4876,1988-07-06,14.3
4877,1988-07-07,13.1
4878,1988-07-08,15.8
4879,1988-07-09,15.0
4880,1988-07-10,13.4
4881,1988-07-11,16.1
4882,1988-07-12,16.4
4883,1988-07-13,16.3
4884,1988-07-14,14.8
4885,1988-07-15,13.4
4886,1988-07-16,13.5
4887,1988-07-17,16.0
4888,1988-07-18,15.3
4889,1988-07-19,14.1
4890,1988-07-20,11.8
4891,1988-07-21,10.6
4892,1988-07-22,9.6
4893,1988-07-23,10.2
4894,1988-07-24,15.0
4895,1988-07-25,15.1
4896,1988-07-26,11.8
4897,1988-07-27,16.2
4898,1988-07-28,16.1
4899,1988-07-29,15.1
4900,1988-07-30,13.8
4901,1988-07-31,14.5
4902,1988-08-01,16.6
4903,1988-08-02,16.0
4904,1988-08-03,16.6
4905,1988-08-04,13.3
4906,1988-08-05,15.3
4907,1988-08-06,12.4
4908,1988-08-07,9.4
4909,1988-08-08,8.1
4910,1988-08-09,13.1
4911,1988-08-10,13.8
4912,1988-08-11,13.1
4913,1988-08-12,14.9
4914,1988-08-13,15.0
4915,1988-08-14,17.1
4916,1988-08-15,15.6
4917,1988-08-16,16.1
4918,1988-08-17,15.5
4919,1988-08-18,11.7
4920,1988-08-19,13.5
4921,1988-08-20,16.0
4922,1988-08-21,11.7
4923,1988-08-22,12.3
4924,1988-08-23,14.1
4925,1988-08-24,12.6
4926,1988-08-25,15.7
4927,1988-08-26,17.4
4928,1988-08-27,15.4
4929,1988-08-28,13.3
4930,1988-08-29,16.2
4931,1988-08-30,15.8
4932,1988-08-31,15.6
4933,1988-09-01,19.7
4934,1988-09-02,19.3
4935,1988-09-03,16.6
4936,1988-09-04,17.0
4937,1988-09-05,15.8
4938,1988-09-06,13.7
4939,1988-09-07,12.4
4940,1988-09-08,17.9
4941,1988-09-09,20.9
4942,1988-09-10,16.3
4943,1988-09-11,18.1
4944,1988-09-12,9.7
4945,1988-09-13,14.8
4946,1988-09-14,17.4
4947,1988-09-15,19.3
4948,1988-09-16,17.4
4949,1988-09-17,14.6
4950,1988-09-18,14.2
4951,1988-09-19,14.5
4952,1988-09-20,12.2
4953,1988-09-21,17.7
4954,1988-09-22,20.5
4955,1988-09-23,22.9
4956,1988-09-24,17.8
4957,1988-09-25,17.8
4958,1988-09-26,15.2
4959,1988-09-27,21.3
4960,1988-09-28,20.5
4961,1988-09-29,17.7
4962,1988-09-30,18.1
4963,1988-10-01,15.6
4964,1988-10-02,17.8
4965,1988-10-03,20.3
4966,1988-10-04,15.8
4967,1988-10-05,15.1
4968,1988-10-06,13.7
4969,1988-10-07,17.1
4970,1988-10-08,19.7
4971,1988-10-09,14.8
4972,1988-10-10,14.5
4973,1988-10-11,17.1
4974,1988-10-12,10.8
4975,1988-10-13,16.5
4976,1988-10-14,15.6
4977,1988-10-15,15.8
4978,1988-10-16,19.6
4979,1988-10-17,13.7
4980,1988-10-18,19.2
4981,1988-10-19,15.2
4982,1988-10-20,20.2
4983,1988-10-21,21.0
4984,1988-10-22,16.5
4985,1988-10-23,13.2
4986,1988-10-24,14.0
4987,1988-10-25,20.0
4988,1988-10-26,26.2
4989,1988-10-27,17.3
4990,1988-10-28,22.2
4991,1988-10-29,16.7
4992,1988-10-30,19.0
4993,1988-10-31,17.8
4994,1988-11-01,24.3
4995,1988-11-02,31.5
4996,1988-11-03,20.9
4997,1988-11-04,18.4
4998,1988-11-05,13.3
4999,1988-11-06,16.1
5000,1988-11-07,24.5
5001,1988-11-08,22.8
5002,1988-11-09,16.7
5003,1988-11-10,20.5
5004,1988-11-11,19.0
5005,1988-11-12,22.6
5006,1988-11-13,34.0
5007,1988-11-14,10.8
5008,1988-11-15,13.3
5009,1988-11-16,14.4
5010,1988-11-17,12.7
5011,1988-11-18,14.4
5012,1988-11-19,16.2
5013,1988-11-20,21.5
5014,1988-11-21,20.4
5015,1988-11-22,16.5
5016,1988-11-23,16.7
5017,1988-11-24,22.4
5018,1988-11-25,17.0
5019,1988-11-26,14.0
5020,1988-11-27,14.5
5021,1988-11-28,18.4
5022,1988-11-29,20.0
5023,1988-11-30,17.6
5024,1988-12-01,16.5
5025,1988-12-02,21.4
5026,1988-12-03,26.2
5027,1988-12-04,18.7
5028,1988-12-05,21.3
5029,1988-12-06,19.4
5030,1988-12-07,18.0
5031,1988-12-08,23.2
5032,1988-12-09,25.5
5033,1988-12-10,22.4
5034,1988-12-11,18.7
5035,1988-12-12,21.3
5036,1988-12-13,22.8
5037,1988-12-14,24.6
5038,1988-12-15,30.0
5039,1988-12-16,34.1
5040,1988-12-17,16.0
5041,1988-12-18,20.2
5042,1988-12-19,17.9
5043,1988-12-20,19.9
5044,1988-12-21,22.4
5045,1988-12-22,26.6
5046,1988-12-23,23.3
5047,1988-12-24,23.5
5048,1988-12-25,22.7
5049,1988-12-26,14.0
5050,1988-12-27,16.6
5051,1988-12-28,19.1
5052,1988-12-29,19.1
5053,1988-12-30,16.1
5054,1988-12-31,17.8
5055,1989-01-01,21.8
5056,1989-01-02,29.1
5057,1989-01-03,27.7
5058,1989-01-04,20.4
5059,1989-01-05,23.3
5060,1989-01-06,22.2
5061,1989-01-07,21.7
5062,1989-01-08,21.8
5063,1989-01-09,25.2
5064,1989-01-10,20.3
5065,1989-01-11,17.8
5066,1989-01-12,17.9
5067,1989-01-13,18.3
5068,1989-01-14,23.0
5069,1989-01-15,29.1
5070,1989-01-16,29.7
5071,1989-01-17,20.7
5072,1989-01-18,17.7
5073,1989-01-19,21.7
5074,1989-01-20,19.9
5075,1989-01-21,18.0
5076,1989-01-22,17.3
5077,1989-01-23,19.0
5078,1989-01-24,23.1
5079,1989-01-25,26.7
5080,1989-01-26,24.8
5081,1989-01-27,31.2
5082,1989-01-28,36.4
5083,1989-01-29,26.4
5084,1989-01-30,19.4
5085,1989-01-31,19.6
5086,1989-02-01,18.2
5087,1989-02-02,22.6
5088,1989-02-03,18.0
5089,1989-02-04,18.4
5090,1989-02-05,18.9
5091,1989-02-06,21.7
5092,1989-02-07,23.4
5093,1989-02-08,30.4
5094,1989-02-09,26.5
5095,1989-02-10,20.2
5096,1989-02-11,24.2
5097,1989-02-12,27.7
5098,1989-02-13,17.7
5099,1989-02-14,24.2
5100,1989-02-15,26.0
5101,1989-02-16,22.0
5102,1989-02-17,25.5
5103,1989-02-18,35.8
5104,1989-02-19,18.9
5105,1989-02-20,19.9
5106,1989-02-21,21.0
5107,1989-02-22,21.9
5108,1989-02-23,24.7
5109,1989-02-24,33.6
5110,1989-02-25,17.8
5111,1989-02-26,19.8
5112,1989-02-27,24.7
5113,1989-02-28,27.0
5114,1989-03-01,32.8
5115,1989-03-02,29.7
5116,1989-03-03,23.3
5117,1989-03-04,24.4
5118,1989-03-05,22.4
5119,1989-03-06,27.6
5120,1989-03-07,22.9
5121,1989-03-08,19.7
5122,1989-03-09,26.0
5123,1989-03-10,15.0
5124,1989-03-11,17.5
5125,1989-03-12,18.0
5126,1989-03-13,20.8
5127,1989-03-14,18.0
5128,1989-03-15,20.0
5129,1989-03-16,17.3
5130,1989-03-17,20.0
5131,1989-03-18,19.4
5132,1989-03-19,19.3
5133,1989-03-20,18.5
5134,1989-03-21,18.2
5135,1989-03-22,23.2
5136,1989-03-23,21.4
5137,1989-03-24,16.1
5138,1989-03-25,18.9
5139,1989-03-26,20.9
5140,1989-03-27,22.6
5141,1989-03-28,18.2
5142,1989-03-29,18.9
5143,1989-03-30,18.9
5144,1989-03-31,20.2
5145,1989-04-01,21.2
5146,1989-04-02,20.9
5147,1989-04-03,24.7
5148,1989-04-04,26.7
5149,1989-04-05,29.4
5150,1989-04-06,21.4
5151,1989-04-07,19.5
5152,1989-04-08,16.6
5153,1989-04-09,17.0
5154,1989-04-10,17.4
5155,1989-04-11,18.5
5156,1989-04-12,22.1
5157,1989-04-13,20.9
5158,1989-04-14,17.4
5159,1989-04-15,18.7
5160,1989-04-16,17.4
5161,1989-04-17,19.7
5162,1989-04-18,15.5
5163,1989-04-19,20.9
5164,1989-04-20,17.2
5165,1989-04-21,17.0
5166,1989-04-22,17.4
5167,1989-04-23,16.0
5168,1989-04-24,20.5
5169,1989-04-25,21.5
5170,1989-04-26,19.1
5171,1989-04-27,22.4
5172,1989-04-28,15.0
5173,1989-04-29,14.3
5174,1989-04-30,16.0
5175,1989-05-01,15.7
5176,1989-05-02,19.2
5177,1989-05-03,19.5
5178,1989-05-04,14.8
5179,1989-05-05,11.8
5180,1989-05-06,15.6
5181,1989-05-07,13.1
5182,1989-05-08,17.0
5183,1989-05-09,19.9
5184,1989-05-10,15.0
5185,1989-05-11,19.0
5186,1989-05-12,19.2
5187,1989-05-13,19.0
5188,1989-05-14,13.0
5189,1989-05-15,15.0
5190,1989-05-16,16.8
