,date,maximum temperature (degC)
2728,1982-08-19,28.0
2729,1982-08-20,27.5
2730,1982-08-21,26.8
2731,1982-08-22,28.0
2732,1982-08-23,28.4
2733,1982-08-24,29.0
2734,1982-08-25,28.8
2735,1982-08-26,28.6
2736,1982-08-27,29.6
2737,1982-08-28,29.8
2738,1982-08-29,30.3
2739,1982-08-30,30.7
2740,1982-08-31,30.6
2741,1982-09-01,31.7
2742,1982-09-02,31.7
2743,1982-09-03,30.7
2744,1982-09-04,32.1
2745,1982-09-05,33.2
2746,1982-09-06,34.5
2747,1982-09-07,33.5
2748,1982-09-08,33.0
2749,1982-09-09,24.4
2750,1982-09-10,28.3
2751,1982-09-11,30.8
2752,1982-09-12,33.2
2753,1982-09-13,26.1
2754,1982-09-14,29.3
2755,1982-09-15,30.8
2756,1982-09-16,32.2
2757,1982-09-17,33.0
2758,1982-09-18,33.4
2759,1982-09-19,31.5
2760,1982-09-20,28.6
2761,1982-09-21,26.8
2762,1982-09-22,30.2
2763,1982-09-23,32.5
2764,1982-09-24,33.8
2765,1982-09-25,35.4
2766,1982-09-26,35.9
2767,1982-09-27,36.8
2768,1982-09-28,33.7
2769,1982-09-29,31.3
2770,1982-09-30,26.4
2771,1982-10-01,28.0
2772,1982-10-02,32.7
2773,1982-10-03,32.3
2774,1982-10-04,33.3
2775,1982-10-05,36.1
2776,1982-10-06,37.1
2777,1982-10-07,37.2
2778,1982-10-08,37.4
2779,1982-10-09,35.9
2780,1982-10-10,24.9
2781,1982-10-11,27.4
2782,1982-10-12,29.6
2783,1982-10-13,35.1
2784,1982-10-14,36.5
2785,1982-10-15,36.1
2786,1982-10-16,38.6
2787,1982-10-17,38.6
2788,1982-10-18,38.6
2789,1982-10-19,38.6
2790,1982-10-20,38.6
2791,1982-10-21,35.4
2792,1982-10-22,34.0
2793,1982-10-23,36.5
2794,1982-10-24,36.1
2795,1982-10-25,36.9
2796,1982-10-26,37.2
2797,1982-10-27,38.4
2798,1982-10-28,39.1
2799,1982-10-29,38.8
2800,1982-10-30,38.8
2801,1982-10-31,38.8
2802,1982-11-01,38.3
2803,1982-11-02,38.8
2804,1982-11-03,37.7
2805,1982-11-04,33.2
2806,1982-11-05,32.2
2807,1982-11-06,34.1
2808,1982-11-07,37.6
2809,1982-11-08,38.8
2810,1982-11-09,40.8
2811,1982-11-10,40.9
2812,1982-11-11,42.2
2813,1982-11-12,39.9
2814,1982-11-13,37.8
2815,1982-11-14,37.7
2816,1982-11-15,37.6
2817,1982-11-16,36.5
2818,1982-11-17,32.2
2819,1982-11-18,29.4
2820,1982-11-19,34.6
2821,1982-11-20,37.6
2822,1982-11-21,37.6
2823,1982-11-22,38.3
2824,1982-11-23,37.8
2825,1982-11-24,37.8
2826,1982-11-25,39.2
2827,1982-11-26,41.5
2828,1982-11-27,44.1
2829,1982-11-28,43.7
2830,1982-11-29,44.4
2831,1982-11-30,40.1
2832,1982-12-01,39.8
2833,1982-12-02,39.4
2834,1982-12-03,38.5
2835,1982-12-04,38.0
2836,1982-12-05,39.4
2837,1982-12-06,40.7
2838,1982-12-07,39.1
2839,1982-12-08,36.6
2840,1982-12-09,34.5
2841,1982-12-10,34.3
2842,1982-12-11,37.9
2843,1982-12-12,39.4
2844,1982-12-13,42.3
2845,1982-12-14,39.4
2846,1982-12-15,38.8
2847,1982-12-16,39.4
2848,1982-12-17,39.5
2849,1982-12-18,42.4
2850,1982-12-19,42.8
2851,1982-12-20,42.6
2852,1982-12-21,41.1
2853,1982-12-22,39.1
2854,1982-12-23,38.2
2855,1982-12-24,40.8
2856,1982-12-25,40.8
2857,1982-12-26,40.8
2858,1982-12-27,40.8
2859,1982-12-28,41.8
2860,1982-12-29,42.6
2861,1982-12-30,42.8
2862,1982-12-31,38.2
2863,1983-01-01,36.3
2864,1983-01-02,36.1
2865,1983-01-03,37.1
2866,1983-01-04,38.8
2867,1983-01-05,39.6
2868,1983-01-06,40.2
2869,1983-01-07,41.1
2870,1983-01-08,39.9
2871,1983-01-09,38.8
2872,1983-01-10,40.2
2873,1983-01-11,39.6
2874,1983-01-12,41.1
2875,1983-01-13,36.5
2876,1983-01-14,31.9
2877,1983-01-15,35.8
2878,1983-01-16,35.8
2879,1983-01-17,37.6
2880,1983-01-18,39.6
2881,1983-01-19,41.5
2882,1983-01-20,39.9
2883,1983-01-21,38.8
2884,1983-01-22,37.7
2885,1983-01-23,39.6
2886,1983-01-24,40.2
2887,1983-01-25,41.5
2888,1983-01-26,41.4
2889,1983-01-27,41.1
2890,1983-01-28,37.2
2891,1983-01-29,37.1
2892,1983-01-30,37.6
2893,1983-01-31,36.5
2894,1983-02-01,39.0
2895,1983-02-02,39.6
2896,1983-02-03,39.8
2897,1983-02-04,38.8
2898,1983-02-05,38.8
2899,1983-02-06,38.4
2900,1983-02-07,38.7
2901,1983-02-08,39.0
2902,1983-02-09,39.4
2903,1983-02-10,40.7
2904,1983-02-11,41.9
2905,1983-02-12,41.6
2906,1983-02-13,42.3
2907,1983-02-14,42.4
2908,1983-02-15,42.3
2909,1983-02-16,41.7
2910,1983-02-17,42.3
2911,1983-02-18,44.3
2912,1983-02-19,42.8
2913,1983-02-20,42.0
2914,1983-02-21,40.7
2915,1983-02-22,41.3
2916,1983-02-23,41.8
2917,1983-02-24,41.4
2918,1983-02-25,40.8
2919,1983-02-26,40.0
2920,1983-02-27,41.3
2921,1983-02-28,40.7
2922,1983-03-01,38.9
2923,1983-03-02,39.2
2924,1983-03-03,38.5
2925,1983-03-04,40.5
2926,1983-03-05,37.4
2927,1983-03-06,38.1
2928,1983-03-07,36.9
2929,1983-03-08,34.5
2930,1983-03-09,36.9
2931,1983-03-10,34.5
2932,1983-03-11,35.1
2933,1983-03-12,30.5
2934,1983-03-13,37.0
2935,1983-03-14,38.6
2936,1983-03-15,38.2
2937,1983-03-16,40.1
2938,1983-03-17,38.2
2939,1983-03-18,36.9
2940,1983-03-19,32.7
2941,1983-03-20,30.5
2942,1983-03-21,34.5
2943,1983-03-22,37.3
2944,1983-03-23,37.7
2945,1983-03-24,38.2
2946,1983-03-25,38.2
2947,1983-03-26,38.5
2948,1983-03-27,38.2
2949,1983-03-28,37.4
2950,1983-03-29,38.2
2951,1983-03-30,38.7
2952,1983-03-31,34.4
2953,1983-04-01,34.4
2954,1983-04-02,34.4
2955,1983-04-03,34.4
2956,1983-04-04,34.4
2957,1983-04-05,34.4
2958,1983-04-06,35.5
2959,1983-04-07,36.1
2960,1983-04-08,38.3
2961,1983-04-09,38.9
2962,1983-04-10,38.6
2963,1983-04-11,38.4
2964,1983-04-12,36.3
2965,1983-04-13,32.4
2966,1983-04-14,31.5
2967,1983-04-15,26.8
2968,1983-04-16,31.5
2969,1983-04-17,32.5
2970,1983-04-18,32.9
2971,1983-04-19,32.5
2972,1983-04-20,32.3
2973,1983-04-21,36.5
2974,1983-04-22,34.6
2975,1983-04-23,34.9
2976,1983-04-24,35.2
2977,1983-04-25,24.8
2978,1983-04-26,15.6
2979,1983-04-27,17.3
2980,1983-04-28,21.2
2981,1983-04-29,26.2
2982,1983-04-30,24.7
2983,1983-05-01,24.0
2984,1983-05-02,19.6
2985,1983-05-03,24.6
2986,1983-05-04,26.1
2987,1983-05-05,26.6
2988,1983-05-06,27.3
2989,1983-05-07,28.3
2990,1983-05-08,30.8
2991,1983-05-09,30.8
2992,1983-05-10,30.1
2993,1983-05-11,29.5
2994,1983-05-12,23.7
2995,1983-05-13,29.4
2996,1983-05-14,30.1
2997,1983-05-15,30.5
2998,1983-05-16,29.8
2999,1983-05-17,30.8
3000,1983-05-18,30.7
3001,1983-05-19,31.3
3002,1983-05-20,23.1
3003,1983-05-21,22.7
3004,1983-05-22,22.6
3005,1983-05-23,24.9
3006,1983-05-24,26.4
3007,1983-05-25,29.4
3008,1983-05-26,30.5
3009,1983-05-27,27.0
3010,1983-05-28,24.4
3011,1983-05-29,24.9
3012,1983-05-30,25.3
3013,1983-05-31,24.0
3014,1983-06-01,23.7
3015,1983-06-02,22.3
3016,1983-06-03,24.8
3017,1983-06-04,23.7
3018,1983-06-05,24.8
3019,1983-06-06,26.9
3020,1983-06-07,26.0
3021,1983-06-08,23.7
3022,1983-06-09,23.3
3023,1983-06-10,24.3
3024,1983-06-11,23.3
3025,1983-06-12,24.3
3026,1983-06-13,26.2
3027,1983-06-14,26.2
3028,1983-06-15,27.6
3029,1983-06-16,22.0
3030,1983-06-17,25.7
3031,1983-06-18,26.2
3032,1983-06-19,24.8
3033,1983-06-20,24.8
3034,1983-06-21,23.3
3035,1983-06-22,22.9
3036,1983-06-23,22.9
3037,1983-06-24,25.7
3038,1983-06-25,25.7
3039,1983-06-26,24.3
3040,1983-06-27,26.9
3041,1983-06-28,24.8
3042,1983-06-29,26.9
3043,1983-06-30,29.6
3044,1983-07-01,30.2
3045,1983-07-02,26.5
3046,1983-07-03,24.2
3047,1983-07-04,22.9
3048,1983-07-05,24.2
3049,1983-07-06,20.1
3050,1983-07-07,18.5
3051,1983-07-08,18.0
3052,1983-07-09,18.0
3053,1983-07-10,22.9
3054,1983-07-11,23.7
3055,1983-07-12,27.4
3056,1983-07-13,25.7
3057,1983-07-14,26.5
3058,1983-07-15,27.7
3059,1983-07-16,27.0
3060,1983-07-17,25.7
3061,1983-07-18,25.4
3062,1983-07-19,23.7
3063,1983-07-20,22.9
3064,1983-07-21,22.4
3065,1983-07-22,23.7
3066,1983-07-23,26.0
3067,1983-07-24,26.5
3068,1983-07-25,26.5
3069,1983-07-26,27.7
3070,1983-07-27,29.6
3071,1983-07-28,27.7
3072,1983-07-29,24.8
3073,1983-07-30,24.2
3074,1983-07-31,27.4
3075,1983-08-01,24.8
3076,1983-08-02,23.1
3077,1983-08-03,21.5
3078,1983-08-04,23.1
3079,1983-08-05,24.8
3080,1983-08-06,27.4
3081,1983-08-07,28.0
3082,1983-08-08,28.0
3083,1983-08-09,28.4
3084,1983-08-10,28.0
3085,1983-08-11,28.0
3086,1983-08-12,27.4
3087,1983-08-13,28.4
3088,1983-08-14,28.4
3089,1983-08-15,28.9
3090,1983-08-16,30.5
3091,1983-08-17,29.2
3092,1983-08-18,32.7
3093,1983-08-19,33.1
3094,1983-08-20,30.8
3095,1983-08-21,30.8
3096,1983-08-22,34.3
3097,1983-08-23,33.1
3098,1983-08-24,33.8
3099,1983-08-25,33.8
3100,1983-08-26,22.0
3101,1983-08-27,24.8
3102,1983-08-28,25.3
3103,1983-08-29,28.9
3104,1983-08-30,30.5
3105,1983-08-31,30.0
3106,1983-09-01,30.9
3107,1983-09-02,31.5
3108,1983-09-03,33.7
3109,1983-09-04,34.1
3110,1983-09-05,34.6
3111,1983-09-06,35.6
3112,1983-09-07,36.3
3113,1983-09-08,36.3
3114,1983-09-09,33.0
3115,1983-09-10,32.1
3116,1983-09-11,33.0
3117,1983-09-12,34.1
3118,1983-09-13,36.3
3119,1983-09-14,37.6
3120,1983-09-15,35.1
3121,1983-09-16,34.6
3122,1983-09-17,33.0
3123,1983-09-18,33.0
3124,1983-09-19,33.0
3125,1983-09-20,33.4
3126,1983-09-21,33.7
3127,1983-09-22,35.6
3128,1983-09-23,35.6
3129,1983-09-24,35.1
3130,1983-09-25,35.6
3131,1983-09-26,33.7
3132,1983-09-27,34.1
3133,1983-09-28,35.1
3134,1983-09-29,36.8
3135,1983-09-30,37.2
3136,1983-10-01,37.0
3137,1983-10-02,37.0
3138,1983-10-03,37.7
3139,1983-10-04,38.1
3140,1983-10-05,35.8
3141,1983-10-06,27.9
3142,1983-10-07,38.7
3143,1983-10-08,38.7
3144,1983-10-09,38.7
3145,1983-10-10,38.1
3146,1983-10-11,38.7
3147,1983-10-12,38.7
3148,1983-10-13,39.1
3149,1983-10-14,41.4
3150,1983-10-15,41.4
3151,1983-10-16,39.1
3152,1983-10-17,37.4
3153,1983-10-18,38.1
3154,1983-10-19,34.6
3155,1983-10-20,34.6
3156,1983-10-21,37.0
3157,1983-10-22,37.4
3158,1983-10-23,36.1
3159,1983-10-24,36.5
3160,1983-10-25,36.1
3161,1983-10-26,36.5
3162,1983-10-27,36.5
3163,1983-10-28,37.4
3164,1983-10-29,38.1
3165,1983-10-30,37.4
3166,1983-10-31,37.4
3167,1983-11-01,37.6
3168,1983-11-02,36.2
3169,1983-11-03,38.3
3170,1983-11-04,33.2
3171,1983-11-05,38.8
3172,1983-11-06,41.1
3173,1983-11-07,42.2
3174,1983-11-08,42.2
3175,1983-11-09,40.4
3176,1983-11-10,40.4
3177,1983-11-11,39.9
3178,1983-11-12,38.8
3179,1983-11-13,31.2
3180,1983-11-14,37.6
3181,1983-11-15,38.8
3182,1983-11-16,37.6
3183,1983-11-17,32.7
3184,1983-11-18,38.3
3185,1983-11-19,38.8
3186,1983-11-20,28.2
3187,1983-11-21,35.6
3188,1983-11-22,38.3
3189,1983-11-23,38.8
3190,1983-11-24,34.6
3191,1983-11-25,35.6
3192,1983-11-26,35.6
3193,1983-11-27,34.6
3194,1983-11-28,32.1
3195,1983-11-29,36.7
3196,1983-11-30,35.6
3197,1983-12-01,37.8
3198,1983-12-02,38.0
3199,1983-12-03,35.6
3200,1983-12-04,37.8
3201,1983-12-05,38.0
3202,1983-12-06,38.2
3203,1983-12-07,24.5
3204,1983-12-08,29.9
3205,1983-12-09,31.8
3206,1983-12-10,31.3
3207,1983-12-11,34.3
3208,1983-12-12,34.3
3209,1983-12-13,34.3
3210,1983-12-14,35.6
3211,1983-12-15,38.0
3212,1983-12-16,39.1
3213,1983-12-17,39.1
3214,1983-12-18,39.1
3215,1983-12-19,38.2
3216,1983-12-20,37.0
3217,1983-12-21,36.1
3218,1983-12-22,35.6
3219,1983-12-23,36.1
3220,1983-12-24,37.8
3221,1983-12-25,37.0
3222,1983-12-26,37.8
3223,1983-12-27,39.1
3224,1983-12-28,39.8
3225,1983-12-29,38.5
3226,1983-12-30,38.0
3227,1983-12-31,35.8
3228,1984-01-01,38.4
3229,1984-01-02,32.6
3230,1984-01-03,36.5
3231,1984-01-04,36.7
3232,1984-01-05,36.7
3233,1984-01-06,35.8
3234,1984-01-07,35.8
3235,1984-01-08,28.7
3236,1984-01-09,25.7
3237,1984-01-10,23.7
3238,1984-01-11,26.7
3239,1984-01-12,28.7
3240,1984-01-13,31.0
3241,1984-01-14,30.8
3242,1984-01-15,30.8
3243,1984-01-16,34.2
3244,1984-01-17,34.4
3245,1984-01-18,35.8
3246,1984-01-19,35.8
3247,1984-01-20,35.8
3248,1984-01-21,34.4
3249,1984-01-22,30.8
3250,1984-01-23,29.7
3251,1984-01-24,31.9
3252,1984-01-25,33.5
3253,1984-01-26,34.4
3254,1984-01-27,29.7
3255,1984-01-28,30.2
3256,1984-01-29,31.5
3257,1984-01-30,34.2
3258,1984-01-31,32.6
3259,1984-02-01,33.3
3260,1984-02-02,33.6
3261,1984-02-03,32.6
3262,1984-02-04,32.6
3263,1984-02-05,33.3
3264,1984-02-06,32.4
3265,1984-02-07,33.3
3266,1984-02-08,32.6
3267,1984-02-09,33.6
3268,1984-02-10,34.1
3269,1984-02-11,34.1
3270,1984-02-12,34.1
3271,1984-02-13,32.1
3272,1984-02-14,28.1
3273,1984-02-15,32.1
3274,1984-02-16,30.6
3275,1984-02-17,32.6
3276,1984-02-18,32.6
3277,1984-02-19,32.6
3278,1984-02-20,32.6
3279,1984-02-21,33.3
3280,1984-02-22,33.3
3281,1984-02-23,34.1
3282,1984-02-24,34.1
3283,1984-02-25,35.1
3284,1984-02-26,35.1
3285,1984-02-27,35.1
3286,1984-02-28,34.1
3287,1984-02-29,33.3
3288,1984-03-01,30.3
3289,1984-03-02,32.7
3290,1984-03-03,33.8
3291,1984-03-04,34.5
3292,1984-03-05,34.5
3293,1984-03-06,34.5
3294,1984-03-07,34.5
3295,1984-03-08,35.4
3296,1984-03-09,37.6
3297,1984-03-10,37.6
3298,1984-03-11,37.3
3299,1984-03-12,37.6
3300,1984-03-13,37.3
3301,1984-03-14,36.9
3302,1984-03-15,37.3
3303,1984-03-16,38.2
3304,1984-03-17,37.3
3305,1984-03-18,35.9
3306,1984-03-19,35.4
3307,1984-03-20,37.6
3308,1984-03-21,37.3
3309,1984-03-22,37.6
3310,1984-03-23,34.5
3311,1984-03-24,35.4
3312,1984-03-25,35.4
3313,1984-03-26,34.5
3314,1984-03-27,28.4
3315,1984-03-28,34.5
3316,1984-03-29,34.5
3317,1984-03-30,34.5
3318,1984-03-31,33.8
3319,1984-04-01,32.9
3320,1984-04-02,32.9
3321,1984-04-03,32.4
3322,1984-04-04,32.4
3323,1984-04-05,32.4
3324,1984-04-06,32.4
3325,1984-04-07,30.5
3326,1984-04-08,27.2
3327,1984-04-09,30.5
3328,1984-04-10,32.7
3329,1984-04-11,35.2
3330,1984-04-12,35.2
3331,1984-04-13,34.4
3332,1984-04-14,34.4
3333,1984-04-15,33.6
3334,1984-04-16,35.2
3335,1984-04-17,32.9
3336,1984-04-18,34.4
3337,1984-04-19,33.6
3338,1984-04-20,33.6
3339,1984-04-21,33.6
3340,1984-04-22,33.6
3341,1984-04-23,33.6
3342,1984-04-24,33.6
3343,1984-04-25,33.6
3344,1984-04-26,32.9
3345,1984-04-27,31.5
3346,1984-04-28,31.5
3347,1984-04-29,30.5
3348,1984-04-30,25.2
3349,1984-05-01,30.1
3350,1984-05-02,30.8
3351,1984-05-03,30.8
3352,1984-05-04,30.8
3353,1984-05-05,32.6
3354,1984-05-06,30.8
3355,1984-05-07,29.4
3356,1984-05-08,29.4
3357,1984-05-09,30.1
3358,1984-05-10,32.1
3359,1984-05-11,32.1
3360,1984-05-12,33.3
3361,1984-05-13,32.1
3362,1984-05-14,30.8
3363,1984-05-15,30.8
3364,1984-05-16,32.1
3365,1984-05-17,32.1
3366,1984-05-18,29.7
3367,1984-05-19,29.7
3368,1984-05-20,29.7
3369,1984-05-21,28.6
3370,1984-05-22,28.0
3371,1984-05-23,28.0
3372,1984-05-24,28.6
3373,1984-05-25,29.7
3374,1984-05-26,27.4
3375,1984-05-27,28.0
3376,1984-05-28,28.6
3377,1984-05-29,28.0
3378,1984-05-30,29.4
3379,1984-05-31,28.0
3380,1984-06-01,27.6
3381,1984-06-02,26.9
3382,1984-06-03,26.9
3383,1984-06-04,26.9
3384,1984-06-05,26.2
3385,1984-06-06,26.9
3386,1984-06-07,26.0
3387,1984-06-08,26.6
3388,1984-06-09,27.8
3389,1984-06-10,28.5
3390,1984-06-11,26.6
3391,1984-06-12,26.2
3392,1984-06-13,26.9
3393,1984-06-14,26.9
3394,1984-06-15,29.6
3395,1984-06-16,30.3
3396,1984-06-17,22.9
3397,1984-06-18,22.3
3398,1984-06-19,25.7
3399,1984-06-20,22.3
3400,1984-06-21,23.3
3401,1984-06-22,26.2
3402,1984-06-23,26.2
3403,1984-06-24,27.8
3404,1984-06-25,27.6
3405,1984-06-26,26.9
3406,1984-06-27,28.5
3407,1984-06-28,23.7
3408,1984-06-29,20.6
3409,1984-06-30,22.0
3410,1984-07-01,21.8
3411,1984-07-02,22.4
3412,1984-07-03,17.0
3413,1984-07-04,17.0
3414,1984-07-05,20.1
3415,1984-07-06,24.8
3416,1984-07-07,28.9
3417,1984-07-08,30.2
3418,1984-07-09,30.2
3419,1984-07-10,29.6
3420,1984-07-11,26.0
3421,1984-07-12,27.7
3422,1984-07-13,16.0
3423,1984-07-14,20.1
3424,1984-07-15,21.8
3425,1984-07-16,24.2
3426,1984-07-17,28.9
3427,1984-07-18,27.7
3428,1984-07-19,28.2
3429,1984-07-20,27.7
3430,1984-07-21,30.9
3431,1984-07-22,30.2
3432,1984-07-23,28.2
3433,1984-07-24,18.5
3434,1984-07-25,15.5
3435,1984-07-26,19.5
3436,1984-07-27,19.5
3437,1984-07-28,23.2
3438,1984-07-29,24.8
3439,1984-07-30,26.5
3440,1984-07-31,25.4
3441,1984-08-01,26.7
3442,1984-08-02,26.7
3443,1984-08-03,28.4
3444,1984-08-04,30.0
3445,1984-08-05,30.8
3446,1984-08-06,32.2
3447,1984-08-07,30.8
3448,1984-08-08,30.8
3449,1984-08-09,32.2
3450,1984-08-10,32.2
3451,1984-08-11,23.1
3452,1984-08-12,23.1
3453,1984-08-13,24.4
3454,1984-08-14,23.1
3455,1984-08-15,21.5
3456,1984-08-16,25.3
3457,1984-08-17,30.0
3458,1984-08-18,30.0
3459,1984-08-19,32.7
3460,1984-08-20,32.7
3461,1984-08-21,31.3
3462,1984-08-22,27.4
3463,1984-08-23,30.8
3464,1984-08-24,33.1
3465,1984-08-25,28.4
3466,1984-08-26,29.2
3467,1984-08-27,29.2
3468,1984-08-28,28.4
3469,1984-08-29,28.4
3470,1984-08-30,29.7
3471,1984-08-31,32.2
3472,1984-09-01,30.6
3473,1984-09-02,30.0
3474,1984-09-03,32.7
3475,1984-09-04,24.8
3476,1984-09-05,25.8
3477,1984-09-06,31.5
3478,1984-09-07,33.4
3479,1984-09-08,34.1
3480,1984-09-09,36.3
3481,1984-09-10,35.1
3482,1984-09-11,34.1
3483,1984-09-12,29.3
3484,1984-09-13,25.8
3485,1984-09-14,33.4
3486,1984-09-15,35.1
3487,1984-09-16,36.8
3488,1984-09-17,29.3
3489,1984-09-18,26.8
3490,1984-09-19,26.8
3491,1984-09-20,30.6
3492,1984-09-21,31.5
3493,1984-09-22,27.5
3494,1984-09-23,28.3
3495,1984-09-24,32.1
3496,1984-09-25,33.4
3497,1984-09-26,30.9
3498,1984-09-27,32.1
3499,1984-09-28,33.4
3500,1984-09-29,34.6
3501,1984-09-30,34.1
3502,1984-10-01,33.7
3503,1984-10-02,36.9
3504,1984-10-03,34.8
3505,1984-10-04,29.7
3506,1984-10-05,35.1
3507,1984-10-06,32.2
3508,1984-10-07,32.2
3509,1984-10-08,31.5
3510,1984-10-09,33.7
3511,1984-10-10,34.6
3512,1984-10-11,37.5
3513,1984-10-12,38.1
3514,1984-10-13,38.1
3515,1984-10-14,38.1
3516,1984-10-15,40.2
3517,1984-10-16,40.5
3518,1984-10-17,36.5
3519,1984-10-18,36.1
3520,1984-10-19,32.7
3521,1984-10-20,21.4
3522,1984-10-21,29.3
3523,1984-10-22,32.2
3524,1984-10-23,34.6
3525,1984-10-24,34.6
3526,1984-10-25,37.4
3527,1984-10-26,36.5
3528,1984-10-27,36.1
3529,1984-10-28,37.0
3530,1984-10-29,36.5
3531,1984-10-30,38.7
3532,1984-10-31,38.8
3533,1984-11-01,39.2
3534,1984-11-02,39.4
3535,1984-11-03,39.9
3536,1984-11-04,39.9
3537,1984-11-05,39.9
3538,1984-11-06,38.6
3539,1984-11-07,38.6
3540,1984-11-08,39.2
3541,1984-11-09,39.9
3542,1984-11-10,39.2
3543,1984-11-11,40.3
3544,1984-11-12,38.3
3545,1984-11-13,38.6
3546,1984-11-14,39.9
3547,1984-11-15,39.1
3548,1984-11-16,37.5
3549,1984-11-17,35.6
3550,1984-11-18,34.6
3551,1984-11-19,37.6
3552,1984-11-20,38.3
3553,1984-11-21,39.9
3554,1984-11-22,40.3
3555,1984-11-23,31.3
3556,1984-11-24,36.4
3557,1984-11-25,38.5
3558,1984-11-26,35.7
3559,1984-11-27,36.5
3560,1984-11-28,38.3
3561,1984-11-29,40.3
3562,1984-11-30,42.7
3563,1984-12-01,44.5
3564,1984-12-02,44.3
3565,1984-12-03,42.7
3566,1984-12-04,39.2
3567,1984-12-05,40.6
3568,1984-12-06,42.4
3569,1984-12-07,43.0
3570,1984-12-08,43.0
3571,1984-12-09,43.9
3572,1984-12-10,42.1
3573,1984-12-11,32.2
3574,1984-12-12,39.8
3575,1984-12-13,40.6
3576,1984-12-14,39.1
3577,1984-12-15,36.1
3578,1984-12-16,36.1
3579,1984-12-17,36.1
3580,1984-12-18,36.1
3581,1984-12-19,31.8
3582,1984-12-20,31.3
3583,1984-12-21,38.1
3584,1984-12-22,38.8
3585,1984-12-23,37.8
3586,1984-12-24,35.8
3587,1984-12-25,37.8
3588,1984-12-26,38.2
3589,1984-12-27,41.1
3590,1984-12-28,43.4
3591,1984-12-29,42.1
3592,1984-12-30,39.2
3593,1984-12-31,39.1
3594,1985-01-01,38.8
3595,1985-01-02,41.5
3596,1985-01-03,39.9
3597,1985-01-04,41.1
3598,1985-01-05,40.5
3599,1985-01-06,39.2
3600,1985-01-07,40.8
3601,1985-01-08,39.9
3602,1985-01-09,41.7
3603,1985-01-10,41.4
3604,1985-01-11,41.7
3605,1985-01-12,41.7
3606,1985-01-13,39.3
3607,1985-01-14,38.8
3608,1985-01-15,37.7
3609,1985-01-16,37.7
3610,1985-01-17,41.1
3611,1985-01-18,43.6
3612,1985-01-19,42.7
3613,1985-01-20,42.6
3614,1985-01-21,41.5
3615,1985-01-22,38.9
3616,1985-01-23,34.4
3617,1985-01-24,34.2
3618,1985-01-25,34.2
3619,1985-01-26,28.2
3620,1985-01-27,36.5
3621,1985-01-28,36.9
3622,1985-01-29,37.1
3623,1985-01-30,37.1
3624,1985-01-31,38.8
3625,1985-02-01,41.2
3626,1985-02-02,40.8
3627,1985-02-03,39.0
3628,1985-02-04,39.0
3629,1985-02-05,36.5
3630,1985-02-06,37.2
3631,1985-02-07,37.6
3632,1985-02-08,38.8
3633,1985-02-09,39.1
3634,1985-02-10,39.5
3635,1985-02-11,39.1
3636,1985-02-12,39.1
3637,1985-02-13,38.7
3638,1985-02-14,39.7
3639,1985-02-15,41.8
3640,1985-02-16,39.8
3641,1985-02-17,41.7
3642,1985-02-18,39.0
3643,1985-02-19,40.1
3644,1985-02-20,41.3
3645,1985-02-21,41.4
3646,1985-02-22,40.0
3647,1985-02-23,39.7
3648,1985-02-24,36.0
3649,1985-02-25,35.5
3650,1985-02-26,36.6
3651,1985-02-27,38.7
3652,1985-02-28,39.2
3653,1985-03-01,40.4
3654,1985-03-02,40.6
3655,1985-03-03,40.4
3656,1985-03-04,40.6
3657,1985-03-05,38.2
3658,1985-03-06,38.2
3659,1985-03-07,38.2
3660,1985-03-08,38.5
3661,1985-03-09,38.7
3662,1985-03-10,38.7
3663,1985-03-11,37.3
3664,1985-03-12,36.0
3665,1985-03-13,33.6
3666,1985-03-14,34.5
3667,1985-03-15,35.2
3668,1985-03-16,33.9
3669,1985-03-17,34.9
3670,1985-03-18,35.3
3671,1985-03-19,35.7
3672,1985-03-20,35.9
3673,1985-03-21,35.7
3674,1985-03-22,33.4
3675,1985-03-23,34.5
3676,1985-03-24,34.5
3677,1985-03-25,33.0
3678,1985-03-26,33.1
3679,1985-03-27,35.3
3680,1985-03-28,35.4
3681,1985-03-29,34.7
3682,1985-03-30,35.1
3683,1985-03-31,34.5
3684,1985-04-01,34.6
3685,1985-04-02,36.2
3686,1985-04-03,34.6
3687,1985-04-04,36.0
3688,1985-04-05,36.0
3689,1985-04-06,38.3
3690,1985-04-07,38.3
3691,1985-04-08,38.3
3692,1985-04-09,38.3
3693,1985-04-10,37.9
3694,1985-04-11,37.4
3695,1985-04-12,36.1
3696,1985-04-13,36.1
3697,1985-04-14,37.9
3698,1985-04-15,32.9
3699,1985-04-16,34.4
3700,1985-04-17,34.2
3701,1985-04-18,32.4
3702,1985-04-19,32.4
3703,1985-04-20,32.9
3704,1985-04-21,27.4
3705,1985-04-22,27.6
3706,1985-04-23,28.6
3707,1985-04-24,30.1
3708,1985-04-25,31.5
3709,1985-04-26,32.5
3710,1985-04-27,34.6
3711,1985-04-28,34.6
3712,1985-04-29,33.9
3713,1985-04-30,32.6
3714,1985-05-01,32.0
3715,1985-05-02,32.3
3716,1985-05-03,32.4
3717,1985-05-04,32.4
3718,1985-05-05,32.4
3719,1985-05-06,32.4
3720,1985-05-07,34.5
3721,1985-05-08,34.7
3722,1985-05-09,29.8
3723,1985-05-10,29.8
3724,1985-05-11,29.8
3725,1985-05-12,29.8
3726,1985-05-13,29.8
