,f (/days),component
258,0.01446350487722839,(601.2351061840898-41.65895876820764j)
259,0.014519564973651755,(-559.6254928307108-20.45778170695513j)
260,0.014575625070075121,(338.08277626606707-262.89415015930865j)
261,0.014631685166498487,(414.0232278072076+305.9044696240323j)
262,0.014687745262921853,(230.614830961271-45.284335054559364j)
263,0.014743805359345219,(-182.2519640618911-893.9965455752571j)
264,0.014799865455768585,(-13.314859089627632-86.04960731983638j)
265,0.01485592555219195,(148.91658341170037-530.7514355591117j)
266,0.014911985648615315,(230.89458172608377+59.979848206889905j)
267,0.014968045745038681,(-27.06882720392321+6.450861831967691j)
268,0.015024105841462047,(159.8583141131308+226.97405676725487j)
269,0.015080165937885413,(173.7759325664647-16.077922977703647j)
270,0.015136226034308779,(-254.98716267490266+315.97091218202036j)
271,0.015192286130732145,(-341.00642964898964-155.81094174103052j)
272,0.01524834622715551,(264.35014054497015+198.6274056733222j)
273,0.015304406323578877,(292.81458683316566+454.9540224742197j)
274,0.015360466420002243,(-32.64156679354119-554.1778214335123j)
275,0.015416526516425609,(99.58239600907517+157.43724119224282j)
276,0.015472586612848975,(48.38320082974676-100.77110600017238j)
277,0.01552864670927234,(-584.5823302111617+92.8068276024054j)
278,0.015584706805695707,(-343.3560055337109-370.6260651659132j)
279,0.01564076690211907,(-267.68613555480056-678.0014552848959j)
280,0.015696826998542437,(301.46607032250597-146.10306985821956j)
281,0.015752887094965803,(618.3091364736739+129.5624907930889j)
282,0.01580894719138917,(469.2764458830587+46.43370991621329j)
283,0.015865007287812535,(-146.87393995199602-164.0742097777022j)
284,0.0159210673842359,(-153.2562907853161-461.3800778079392j)
285,0.015977127480659267,(-50.581128222298794+262.3559937410609j)
286,0.016033187577082633,(-170.53677547880284-324.673668355135j)
287,0.016089247673506,(275.3400576854447-116.73550605371544j)
288,0.016145307769929364,(239.068836487665+476.2689430611692j)
289,0.01620136786635273,(103.80579441053295-306.4666407614699j)
290,0.016257427962776096,(27.370960317330486-318.3829186546038j)
291,0.016313488059199462,(-246.599640646643-293.7565212540771j)
292,0.016369548155622828,(-178.3086003554225-186.00222035962867j)
293,0.016425608252046194,(-47.4007756962925-682.1152098021148j)
294,0.01648166834846956,(111.4983264885128-92.54262153937313j)
295,0.016537728444892926,(-119.43275898553644+260.2369449090122j)
296,0.016593788541316292,(154.1158238977827-129.7050014815363j)
297,0.016649848637739658,(-211.3886892639684-73.51587705240338j)
298,0.016705908734163024,(-2.8659239435385615+250.15644768471935j)
299,0.01676196883058639,(-134.54156842849298+219.69983731953772j)
300,0.016818028927009756,(279.54200812069513+395.9029713279589j)
301,0.016874089023433122,(28.808715405380084-247.22760581341413j)
302,0.016930149119856488,(-169.66973720324287-103.59128089397902j)
303,0.016986209216279854,(-180.57686948077668-7.729292436616774j)
304,0.017042269312703216,(166.086946687303+31.134966887747694j)
305,0.017098329409126582,(375.7709284560145-160.51791504137287j)
306,0.017154389505549948,(-358.7180392130638-66.24144615057008j)
307,0.017210449601973314,(87.96349148411137-29.71434062928222j)
308,0.01726650969839668,(-172.9642809005562-157.32528351350362j)
309,0.017322569794820046,(-781.4595520577138+30.43932473560642j)
310,0.017378629891243412,(-365.0825545662074+487.2703631820462j)
311,0.017434689987666778,(-40.648763468874805-11.681525241108535j)
312,0.017490750084090144,(0.16070777979501827+112.08045862911379j)
313,0.01754681018051351,(127.7158535627209-108.10996903521911j)
314,0.017602870276936876,(-19.196217931787576-141.0975004189685j)
315,0.017658930373360242,(473.23544039773753+195.45442217482622j)
316,0.017714990469783608,(2.924775710910133-129.79322365122678j)
317,0.017771050566206974,(-96.34055266009433+8.145152648293347j)
318,0.01782711066263034,(29.817095808222014-100.48324704409099j)
319,0.017883170759053706,(-658.1252915749344-336.32730227018743j)
320,0.01793923085547707,(-80.7479870676186-24.744765337850083j)
321,0.017995290951900438,(194.66046238925986-10.244949415302372j)
322,0.018051351048323803,(-290.2307433509622+392.5903077345686j)
323,0.01810741114474717,(-367.013117480558-798.9941093774069j)
324,0.018163471241170535,(-434.99721849954227-538.6127429369471j)
325,0.0182195313375939,(40.56762640459923+221.50348084815812j)
326,0.018275591434017267,(-96.3246446142056-109.31929893351102j)
327,0.018331651530440633,(101.5603208293774-176.1318345337543j)
328,0.018387711626864,(-49.57575125812289-151.05707962210028j)
329,0.018443771723287365,(55.482113331353645+321.9982199450118j)
330,0.01849983181971073,(211.75610113081297-21.90314299963928j)
331,0.018555891916134097,(458.5753027243829-108.97730263158977j)
332,0.018611952012557463,(-167.22980793298234+271.94593644614054j)
333,0.01866801210898083,(-397.46485515349474-14.978414629009762j)
334,0.018724072205404195,(70.90621086063979-379.26870473797j)
335,0.01878013230182756,(379.1595428717502-131.52443957608617j)
336,0.018836192398250927,(236.87339037072826-297.1631918843085j)
337,0.01889225249467429,(0.6514969837564024+285.53752129404234j)
338,0.018948312591097655,(308.6937728535837+478.5839375371514j)
339,0.01900437268752102,(182.75499019682943+223.47528743249705j)
340,0.019060432783944387,(-307.68623174338614-123.60482954473092j)
341,0.019116492880367753,(-35.278589978656605-169.01426013624598j)
342,0.01917255297679112,(206.13587311446673-98.9948163686008j)
343,0.019228613073214485,(445.32843664062597+81.59152964560302j)
344,0.01928467316963785,(215.14974103579948-898.8988217575965j)
345,0.019340733266061217,(-249.75320621435418+138.29807580315025j)
346,0.019396793362484583,(574.068437541034-47.020458928488296j)
347,0.01945285345890795,(-491.0380184205676+44.31289830085626j)
348,0.019508913555331315,(-249.19969798352284+391.4426061962776j)
349,0.01956497365175468,(506.733530477618-26.603873150034275j)
350,0.019621033748178047,(-73.03499170832974+25.0969169865114j)
